Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.149134476788416;0.142209679831642;0.273707224155704;0.138220994445443;0.0679324029368222;-0.0296709353732095;0.31651191712652;0.171837174819646;0.303733631740742;0.096150569314067;1;0.25972547957263;0.173060751458763;-0.0604370269490363;0.383052172166313;0.379052272202003;0.30539155975561;0.433533983909745;0.366169405730947;0.35953253057115;0.471868904386717;0.433658708972227;-0.107908545057999;0.0777452962923154;0.024190122049183;0.0161242099828114
Entorhinal area (R);0.308188964406157;0.368050072241209;0.285875669839427;0.183950619492885;0.257274901229828;-0.0491859404283166;0.361476405368175;0.261952270436103;0.33676233331904;0.13726167245742;0.25972547957263;1;0.32573437779326;0.235443063761571;0.550249898627006;0.541890527255828;0.444380143437095;0.51768096460322;0.528647082853697;0.538314666056536;0.56512848355992;0.455521124580169;-0.0727150076374885;0.250787277310923;0.12386537974252;0.152798011246392
Olfactory areas (L);0.262450151306171;0.159939864640141;0.142996791543128;0.202797943235659;-0.0472166974558017;0.0644314243940555;0.285192860102245;0.159679546265387;0.32025384887441;0.0553476037174947;0.173060751458763;0.32573437779326;1;0.234182550136952;0.447142172603927;0.483455999615024;0.472042890401585;0.371956702887714;0.405863830793157;0.381136564676606;0.440693660799817;0.427264967032271;-0.156463071705197;0.0903709536845674;-0.0267376895369348;0.121852460891156
Olfactory areas (R);-0.060854684747484;0.141100569319056;-0.114036803149193;0.00778246285772639;-0.0251105511280952;0.00119909815358441;0.0939324736746429;0.113573465595338;0.146867016775172;0.141303021584257;-0.0604370269490363;0.235443063761571;0.234182550136952;1;0.231998957364452;0.228100935191263;0.215228020301094;0.110478770003039;0.169317853649043;0.167506512564087;0.130896800039248;0.219743618050552;0.0874460896251009;0.069794399167105;-0.149398986696426;0.0282684798058427
Dentate gyrus (L);0.41495782344908;0.389264397728503;0.371475469293977;0.266677483369803;0.130113718287959;0.0980634769825868;0.446127693784738;0.306592613806392;0.392812810866265;0.207094347481468;0.383052172166313;0.550249898627006;0.447142172603927;0.231998957364452;1;0.775328702886478;0.675532513404583;0.78186017195621;0.853034971604698;0.742626587581836;0.779787995988412;0.662497407069186;-0.00432513457760586;0.184956906366051;0.165478252376639;0.11392067761223
Dentate gyrus (R);0.400911743367075;0.426827927543899;0.332947628199007;0.285142322003589;0.186871276757081;0.0845815238485881;0.497106435316146;0.262880989278981;0.374351728934986;0.111277730862409;0.379052272202003;0.541890527255828;0.483455999615024;0.228100935191263;0.775328702886478;1;0.698401261536207;0.73863580478597;0.746684618809827;0.798941156778193;0.738987901773295;0.652821590932734;0.0815839008409401;0.255962450355315;0.161876073593919;0.0842992684754976
Subiculum (L);0.301990260862612;0.298940439572958;0.267121682628125;0.183946683440547;0.0116099792270886;-0.0140998890131896;0.394379281259945;0.177606615233494;0.397335393080121;0.126889784609115;0.30539155975561;0.444380143437095;0.472042890401585;0.215228020301094;0.675532513404583;0.698401261536207;1;0.583686880418101;0.624760915428792;0.632883405410855;0.60125817747117;0.583482761847141;0.0514976774708713;0.201274001697761;0.151581893841612;0.0166729265999159
Subiculum (R);0.283067419723332;0.376286993423957;0.235522905120437;0.166393801239882;0.137459364634517;0.106126295243759;0.349642856555715;0.335439800680862;0.282319547692199;0.231112699128697;0.433533983909745;0.51768096460322;0.371956702887714;0.110478770003039;0.78186017195621;0.73863580478597;0.583686880418101;1;0.696043584928003;0.710768799465786;0.605162865083068;0.542112736584214;0.00927655213364384;0.243538881819561;0.126710777279912;0.0800317977211936
Dorsal hippocampus (L);0.531732478521777;0.436631713173358;0.484026733581457;0.42140038770973;0.155515721609603;0.10689173234906;0.532858452418247;0.366960721352602;0.379500107027609;0.17759310652647;0.366169405730947;0.528647082853697;0.405863830793157;0.169317853649043;0.853034971604698;0.746684618809827;0.624760915428792;0.696043584928003;1;0.772512407155543;0.769094619492609;0.706649305705472;-0.050289300128982;0.23516258872216;0.249269084442231;0.0820634358586186
Dorsal hippocampus (R);0.587622395365159;0.522932036785113;0.444657078658451;0.469388746273514;0.267228683047429;0.150418824799538;0.483754163697178;0.328213561412914;0.406501621259657;0.249592588602051;0.35953253057115;0.538314666056536;0.381136564676606;0.167506512564087;0.742626587581836;0.798941156778193;0.632883405410855;0.710768799465786;0.772512407155543;1;0.742368649220134;0.656869877472743;0.000373019915760725;0.228017334849875;0.227348843459284;0.0784828937330266
Ventral hippocampus (L);0.481318564465038;0.371611904333033;0.444442672341424;0.374672835190745;0.290582054111118;0.0948272720076827;0.491760047825358;0.399559007458021;0.487320744218998;0.1677751482204;0.471868904386717;0.56512848355992;0.440693660799817;0.130896800039248;0.779787995988412;0.738987901773295;0.60125817747117;0.605162865083068;0.769094619492609;0.742368649220134;1;0.765313299419933;-0.0636004136643457;0.243813909885748;0.139388819505952;0.129605722043419
Ventral hippocampus (R);0.415572276400921;0.407024036141132;0.389114776451736;0.32982120052121;0.250179869395335;-0.0407974355123849;0.460809661112627;0.384522908330438;0.46771091745236;0.274058282396875;0.433658708972227;0.455521124580169;0.427264967032271;0.219743618050552;0.662497407069186;0.652821590932734;0.583482761847141;0.542112736584214;0.706649305705472;0.656869877472743;0.765313299419933;1;-0.0179631651492376;0.302348877223;0.173352120389862;0.0507588307155918
Substantia nigra, reticular part (L);-0.132472252497007;0.279140527442695;-0.231974091440054;-0.138859209008202;0.135309634735832;-0.0549153027868168;-0.0365028822457949;0.139141229856972;-0.0465331099228773;0.0275714740179017;-0.107908545057999;-0.0727150076374885;-0.156463071705197;0.0874460896251009;-0.00432513457760586;0.0815839008409401;0.0514976774708713;0.00927655213364384;-0.050289300128982;0.000373019915760725;-0.0636004136643457;-0.0179631651492376;0.999999999999999;0.0927876998449787;0.103459610965083;-0.116238520429561
Substantia nigra, reticular part (R);0.0614965073630782;0.266865546047417;0.0586266922658018;0.100215266047366;0.072477425243877;-0.0564233085397737;0.119208991211717;0.329077670423118;0.139933025947225;0.170450266368321;0.0777452962923154;0.250787277310923;0.0903709536845674;0.069794399167105;0.184956906366051;0.255962450355315;0.201274001697761;0.243538881819561;0.23516258872216;0.228017334849875;0.243813909885748;0.302348877223;0.0927876998449787;1;0.0225428409096911;0.0305051665033013
Substantia nigra, compact part (L);0.260368415298051;0.173785103336184;0.333498785116047;0.259833857845774;0.183262115222606;-0.0254858738466793;0.158476010234574;0.166812860639658;0.0370880879701404;0.000936356745356534;0.024190122049183;0.12386537974252;-0.0267376895369348;-0.149398986696426;0.165478252376639;0.161876073593919;0.151581893841612;0.126710777279912;0.249269084442231;0.227348843459284;0.139388819505952;0.173352120389862;0.103459610965083;0.0225428409096911;1;-0.040400073726595
Substantia nigra, compact part (R);0.167661353784326;0.131734356105437;0.20768660526495;0.0828837736854548;0.0811008446193903;0.0773230217671685;0.204494936415361;0.0753155915315788;-1.32897224163885e-05;-0.167800829544096;0.0161242099828114;0.152798011246392;0.121852460891156;0.0282684798058427;0.11392067761223;0.0842992684754976;0.0166729265999159;0.0800317977211936;0.0820634358586186;0.0784828937330266;0.129605722043419;0.0507588307155918;-0.116238520429561;0.0305051665033013;-0.040400073726595;1
