Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Olfactory areas (R);0.72583009340754;0.715146713441263;0.551918447932714;0.656691766199067;;;0.362281039162007;0.704381644995784;0.357697817402252;0.550331539779575;0.226222704821881;0.343369211892098;0.103426036624563;1;0.790343141502869;0.755299844543331;0.608596901745484;0.649475635862721;0.721947911276956;0.790050366027375;0.722809206355183;0.731877445353388;0.0923191809890822;0.650270690472207;0.145657457459518;-0.133823226241956
Dentate gyrus (L);0.876438147475446;0.828508457280497;0.53755159385635;0.650585679252233;;;0.474912319991057;0.759258633129142;0.30074425369737;0.557451889287735;0.174509954890886;0.305705879064386;0.0112112305774434;0.790343141502869;1;0.89512755999111;0.789095259290439;0.819005704062867;0.839062783510372;0.920069622353646;0.827769383905939;0.815478078117764;0.00620266150324938;0.6795844560049;0.0900987796721824;-0.0545034695754216
Dentate gyrus (R);0.861689483674703;0.771377981747765;0.60695476028078;0.691248074781312;;;0.46759555194839;0.745653111819739;0.384784650449982;0.523513048380189;0.224830062702727;0.393047027165732;-0.0355778993852602;0.755299844543331;0.89512755999111;1;0.829680474172951;0.846028980984808;0.836314539195882;0.915028872175155;0.751221218046109;0.818149703570683;-0.0457491043717614;0.593031406324253;0.0816219656572093;-0.0950123156791689
Subiculum (L);0.721555702773279;0.605080788677407;0.465017422994948;0.595326079582928;;;0.327285709784381;0.539487585490368;0.296588519250219;0.42580079778365;0.168499058376406;0.310130026881263;-0.0556894295241671;0.608596901745484;0.789095259290439;0.829680474172951;1;0.832832596080795;0.701384672045679;0.806465852099795;0.589553706560789;0.733845759744579;-0.0586080352354777;0.475937501102488;0.172203585946636;0.0207982852352966
Subiculum (R);0.729822146168311;0.621885337132666;0.489824308570332;0.538532062312054;;;0.326370468410063;0.560204429742372;0.262134745927802;0.436638110842218;0.176457966365125;0.275987405377541;-0.109637344274911;0.649475635862721;0.819005704062867;0.846028980984808;0.832832596080795;1;0.720623055954885;0.827538098849897;0.601686668790102;0.72319644456167;-0.0612761148673955;0.486068771517511;0.145685354466354;0.0326041957874647
Dorsal hippocampus (L);0.846870188682183;0.751865287710682;0.623643753038867;0.625836107982883;;;0.538368862052858;0.718077072180466;0.444101900505653;0.55272442495771;0.225306559745003;0.389027891697667;-0.0225334944710261;0.721947911276956;0.839062783510372;0.836314539195882;0.701384672045679;0.720623055954885;1;0.850989581865112;0.737052810862125;0.793624412071766;-0.0252163026315416;0.576356659788954;0.0693470283546963;-0.19683521181572
Dorsal hippocampus (R);0.863252618492784;0.817060030355453;0.604158296267864;0.705692072652443;;;0.481942095635258;0.768405317136814;0.356364399877174;0.549268911651204;0.258139792419103;0.407100968888873;-0.00306179499097904;0.790050366027375;0.920069622353646;0.915028872175155;0.806465852099795;0.827538098849897;0.850989581865112;1;0.780950598764888;0.836568212291055;0.0170079110741051;0.649038642640017;0.132904719014919;-0.100645164968895
Ventral hippocampus (L);0.749545899068152;0.785378193672463;0.481136691734679;0.572990093426473;;;0.500349000582018;0.724688449503374;0.339875657911069;0.547887391793214;0.217651870819822;0.401106399165671;0.0516866992881377;0.722809206355183;0.827769383905939;0.751221218046109;0.589553706560789;0.601686668790102;0.737052810862125;0.780950598764888;1;0.754270775229061;0.145173013511778;0.608565751662405;0.0556061044889663;-0.102776844263547
Ventral hippocampus (R);0.805275352968553;0.731046963459228;0.55880947205167;0.601388386091058;;;0.460079415874185;0.714550630561621;0.401632754710743;0.534789158061712;0.179390792513281;0.453767798371838;0.0197215811730741;0.731877445353388;0.815478078117764;0.818149703570683;0.733845759744579;0.72319644456167;0.793624412071766;0.836568212291055;0.754270775229061;1;0.0769495848273496;0.584613653151513;0.213186480635576;-0.112767482453374
Substantia nigra, reticular part (L);-0.00317799117820412;0.0873216608015399;-0.0499440743318878;0.0264343859476376;;;0.0385634252434717;0.0834157992245615;-0.0251989733021439;0.102402365665549;0.00102542438715494;0.16566875642896;0.240758785228684;0.0923191809890822;0.00620266150324938;-0.0457491043717614;-0.0586080352354777;-0.0612761148673955;-0.0252163026315416;0.0170079110741051;0.145173013511778;0.0769495848273496;1;0.201458927036399;0.183658700631717;0.0933184371224823
Substantia nigra, reticular part (R);0.60856840197609;0.656319699288361;0.484910682062996;0.508288054556573;;;0.264021389536021;0.621274670311791;0.140661097610334;0.559561803961267;0.109783655247414;0.196483365086275;0.0180269382961404;0.650270690472207;0.6795844560049;0.593031406324253;0.475937501102488;0.486068771517511;0.576356659788954;0.649038642640017;0.608565751662405;0.584613653151513;0.201458927036399;1;0.0753694258285914;-0.190580279458935
Substantia nigra, compact part (L);0.0517326294288968;-0.00792099712023589;-0.00946459790308297;0.0990410784072425;;;-0.0180548993658725;0.116505122472365;-0.0987591920056888;0.014595520804116;0.117229340593835;0.0815367965346279;0.173598561039832;0.145657457459518;0.0900987796721824;0.0816219656572093;0.172203585946636;0.145685354466354;0.0693470283546963;0.132904719014919;0.0556061044889663;0.213186480635576;0.183658700631717;0.0753694258285914;1;0.243000838587729
Substantia nigra, compact part (R);-0.0889485730193312;-0.199201566150801;-0.202358303945301;-0.139796853960001;;;-0.235384323345436;-0.197417123726861;-0.270799437361216;-0.300654808931032;-0.0256761791731795;-0.195669984768335;0.143760788704859;-0.133823226241956;-0.0545034695754216;-0.0950123156791689;0.0207982852352966;0.0326041957874647;-0.19683521181572;-0.100645164968895;-0.102776844263547;-0.112767482453374;0.0933184371224823;-0.190580279458935;0.243000838587729;1
