Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.162959970596746;0.172525505461229;0.149747404946408;-0.0159060748848721;;;0.413202534607436;0.315148224021629;0.279496353258613;0.10898329133987;1;0.119487384579752;0.48250720740025;0.490633833923098;0.598336170098213;0.632686449622631;0.541524825445734;0.359554235558808;0.626418572122155;0.600622519006869;0.714328009878333;0.649933687905509;0.328968453174229;0.436051337187339;0.371370158530486;0.169829998647859
Entorhinal area (R);0.0457661353368352;0.0655246960927883;0.0527094102214309;-0.0855307101867865;;;0.0757138034181567;0.107820307842859;0.0402973046240785;-0.0130449694368201;0.119487384579752;1;0.1456568801657;0.144517385813689;0.0116022673470723;0.111934994853286;0.0946787908927104;0.0414927000970509;0.0407439481966481;0.123785701158501;0.15661571908996;0.089072456224287;0.0133574991616452;-0.0266367188315884;-0.00119820989858834;-0.173932918208488
Olfactory areas (L);0.383729125132376;0.448501546978636;0.434843151749121;0.290703196198128;;;0.405657463488815;0.336993284306539;0.248477033854125;0.122729327536579;0.48250720740025;0.1456568801657;1;0.365666648653101;0.417788390190853;0.413389192700928;0.562576564561222;0.447841714807946;0.613401732636485;0.630069267391392;0.641215489454129;0.439993972150028;0.112774810604034;0.15296547549885;0.198294430709597;0.0915877134704661
Olfactory areas (R);0.276463326328941;0.244459940511736;0.208335180596058;0.0724979459839247;;;0.347295495619073;0.341135744431852;0.0257398207109739;0.269209979685932;0.490633833923098;0.144517385813689;0.365666648653101;1;0.451879820511703;0.462319479070656;0.351793509000297;0.350435141001533;0.484305486191489;0.453588293581561;0.5532642695798;0.430957092306116;0.0921265201029295;0.312748969334652;0.219970559428854;0.137575700852043
Dentate gyrus (L);0.409996787940687;0.332995818585291;0.365744890664546;0.19192419325362;;;0.52624324917277;0.431617443024848;0.200592455846484;0.277703477517371;0.598336170098213;0.0116022673470723;0.417788390190853;0.451879820511703;1;0.764233262466445;0.625300956292295;0.43880605504322;0.720626027191037;0.741891356142311;0.743467067033899;0.649674182023503;0.341111665879422;0.537211588236201;0.543628439968042;0.223013640857428
Dentate gyrus (R);0.342462282959356;0.220992795781066;0.258939247264551;0.0862208423004737;;;0.55044471589275;0.442965051454101;0.197425710606064;0.199526635651437;0.632686449622631;0.111934994853286;0.413389192700928;0.462319479070656;0.764233262466445;1;0.53868036714953;0.443812157236929;0.672688436958366;0.764516482857071;0.725984413443486;0.778731631631136;0.363963562458934;0.636982360329436;0.597876144911435;0.277101323049353
Subiculum (L);0.588168912229395;0.551089602044238;0.500733460146049;0.359096303674624;;;0.508186431853368;0.284771686400789;0.268266637190264;0.186220385656481;0.541524825445734;0.0946787908927104;0.562576564561222;0.351793509000297;0.625300956292295;0.53868036714953;1;0.595199344133385;0.755008693185002;0.788683179302179;0.75820285925326;0.468557564625495;0.339645519562408;0.216294510592196;0.288435705116226;0.081192827159042
Subiculum (R);0.544773103988828;0.528753691655388;0.472365995809038;0.476052552887956;;;0.444170027580752;0.351320575531122;0.177579714367434;0.236663802097546;0.359554235558808;0.0414927000970509;0.447841714807946;0.350435141001533;0.43880605504322;0.443812157236929;0.595199344133385;1;0.62920290369262;0.672085594571259;0.609868895140606;0.386418997163098;0.211594107835101;0.171596715287661;0.0370034663809556;0.0358912455310033
Dorsal hippocampus (L);0.647959121527212;0.580238437771788;0.57132232665189;0.429589038736303;;;0.626861945030571;0.535336557413529;0.203239523418233;0.285629512252615;0.626418572122155;0.0407439481966481;0.613401732636485;0.484305486191489;0.720626027191037;0.672688436958366;0.755008693185002;0.62920290369262;1;0.867078739544577;0.822279565795859;0.580237791072535;0.250519216684053;0.388722844482889;0.346652437946263;0.206277521724227
Dorsal hippocampus (R);0.676737462589509;0.604292381256193;0.599619399324449;0.398351037968246;;;0.675919202557861;0.49421159034681;0.238508659614082;0.298046351334294;0.600622519006869;0.123785701158501;0.630069267391392;0.453588293581561;0.741891356142311;0.764516482857071;0.788683179302179;0.672085594571259;0.867078739544577;1;0.869696501563954;0.635350318916774;0.312900925353588;0.434417519768738;0.410423441657526;0.176429358403397
Ventral hippocampus (L);0.572899821649117;0.5328262983659;0.525999774320541;0.331680874504532;;;0.626817370266169;0.502021321489128;0.345263316314094;0.30065720694859;0.714328009878333;0.15661571908996;0.641215489454129;0.5532642695798;0.743467067033899;0.725984413443486;0.75820285925326;0.609868895140606;0.822279565795859;0.869696501563954;1;0.655106408487521;0.308460866271743;0.421549563506704;0.419854878550076;0.227264262199112
Ventral hippocampus (R);0.119183678554187;0.0428073222827814;0.0533284022696156;-0.109394732581101;;;0.455337604414449;0.435088432416164;0.164198851421131;0.0988871401762824;0.649933687905509;0.089072456224287;0.439993972150028;0.430957092306116;0.649674182023503;0.778731631631136;0.468557564625495;0.386418997163098;0.580237791072535;0.635350318916774;0.655106408487521;1;0.418965399665154;0.556979902626806;0.513949430338973;0.35464300873064
Substantia nigra, reticular part (L);0.0711121978868258;0.0444966756931049;0.042897503656207;0.0177969865713965;;;0.222620975400074;0.133626190705267;0.111990724934406;0.170530319316921;0.328968453174229;0.0133574991616452;0.112774810604034;0.0921265201029295;0.341111665879422;0.363963562458934;0.339645519562408;0.211594107835101;0.250519216684053;0.312900925353588;0.308460866271743;0.418965399665154;1;0.19896179516833;0.277898068594468;0.194974162194176
Substantia nigra, reticular part (R);0.033522839325231;-0.068495810684553;-0.00647148593506466;-0.13948665909427;;;0.42190884892621;0.300499669797519;0.15976424913705;0.0720263935830787;0.436051337187339;-0.0266367188315884;0.15296547549885;0.312748969334652;0.537211588236201;0.636982360329436;0.216294510592196;0.171596715287661;0.388722844482889;0.434417519768738;0.421549563506704;0.556979902626806;0.19896179516833;1;0.512869319223373;0.470846935026314
Substantia nigra, compact part (L);0.00317493837812396;-0.0939606136522183;-0.0208271957719299;-0.126295812014571;;;0.260452395081387;0.277375830222808;0.11723932037635;0.0419416672764761;0.371370158530486;-0.00119820989858834;0.198294430709597;0.219970559428854;0.543628439968042;0.597876144911435;0.288435705116226;0.0370034663809556;0.346652437946263;0.410423441657526;0.419854878550076;0.513949430338973;0.277898068594468;0.512869319223373;1;0.228488852193123
Substantia nigra, compact part (R);-0.04609307361662;-0.085595021033307;-0.0409240130458815;-0.0253112818115022;;;0.164166731213844;0.170722359237757;0.159020678575946;0.0589959633669869;0.169829998647859;-0.173932918208488;0.0915877134704661;0.137575700852043;0.223013640857428;0.277101323049353;0.081192827159042;0.0358912455310033;0.206277521724227;0.176429358403397;0.227264262199112;0.35464300873064;0.194974162194176;0.470846935026314;0.228488852193123;1
