Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (R);0.610098238854898;0.824842634837354;0.279151879568753;0.885743969355565;0.809309575485877;0.844675754001374;0.889944093385227;0.896855486795487;0.81609945443162;0.844352990268491;0.841652667103246;1;0.887202486983575;0.859483947228018;0.857385910735889;0.873262358556668;0.869123712372647;0.865791936200104;0.880040946651081;0.896258124682185;0.858144060432967;0.716843834562528;0.716501140663618;0.773570335340649;0.640702771003559;0.675443456319394
Olfactory areas (L);0.701637352345901;0.88733165856064;0.387928128698845;0.91466474223436;0.875596257706654;0.863955395299002;0.954767987368966;0.972094688611827;0.856857560862043;0.921551650850849;0.93382420532606;0.887202486983575;1;0.961244728597231;0.940735055477896;0.968296232035781;0.934838334094801;0.952601926456;0.950572411040012;0.962707268851182;0.950073443240951;0.813978147102641;0.757384095827523;0.869023875740882;0.714910710789082;0.769138268435124
Olfactory areas (R);0.679675222420499;0.868311736627061;0.370497867887542;0.915140627005325;0.87217003825983;0.862376225178843;0.966071348704614;0.973933509751412;0.883271262731133;0.937354545715242;0.920682790078359;0.859483947228018;0.961244728597231;1;0.943756682240602;0.975242774355939;0.934126610950071;0.972486992658561;0.956650670635836;0.971965821821052;0.968900408038213;0.828751102913189;0.739026887823198;0.903797217274849;0.703946074217304;0.805266730756382
Dentate gyrus (L);0.66621358850177;0.886818665409353;0.339835158460476;0.925216505603988;0.882732333027756;0.870716149182218;0.961343812470335;0.960557314365013;0.863711789487038;0.91488569975861;0.897356674369502;0.857385910735889;0.940735055477896;0.943756682240602;1;0.966268126826442;0.95955384526247;0.963893045189164;0.97049039175689;0.975486705752463;0.961722200696177;0.823881644512983;0.692353666918069;0.869434466528842;0.692553496394352;0.787490293219346
Dentate gyrus (R);0.694767621938663;0.885773698629349;0.380597838232011;0.925654950034671;0.87351786088826;0.880623843455948;0.976080201792668;0.982302228061008;0.889260171662118;0.930278083855815;0.925554379692621;0.873262358556668;0.968296232035781;0.975242774355939;0.966268126826442;1;0.959116654475067;0.973671616922685;0.9715406494895;0.9856354379054;0.970229173331477;0.845808013952369;0.728483708712347;0.895575740216201;0.695424975923261;0.801267811495069
Subiculum (L);0.707911705946305;0.910589430986945;0.370298941215684;0.943503182322533;0.868515794001626;0.881681190605156;0.959855905574262;0.958909266388127;0.860490858803157;0.899993370004743;0.895656117459255;0.869123712372647;0.934838334094801;0.934126610950071;0.95955384526247;0.959116654475067;1;0.952337564113728;0.975277694713618;0.972969189682603;0.945516489763265;0.814330076279934;0.667803630204371;0.853491378090772;0.653906051822419;0.782499741168644
Subiculum (R);0.711958418043093;0.884450422493702;0.40812080532967;0.936016658728252;0.885244016520912;0.860594128968276;0.969499537501735;0.974103314535545;0.86385311005544;0.925665703723931;0.890808348056671;0.865791936200104;0.952601926456;0.972486992658561;0.963893045189164;0.973671616922685;0.952337564113728;1;0.972699529942379;0.979158406290188;0.960740831422567;0.811943643684252;0.688988597196945;0.882536503372441;0.676912318945402;0.790815731563573
Dorsal hippocampus (L);0.713010522674504;0.919859525871645;0.380893252889795;0.960696190773002;0.88576989900555;0.896046782143946;0.976359997039691;0.978835056912107;0.860623391302075;0.913575281871596;0.898682716922299;0.880040946651081;0.950572411040012;0.956650670635836;0.97049039175689;0.9715406494895;0.975277694713618;0.972699529942379;1;0.984337025366922;0.962042031745987;0.799558763035697;0.683304298654833;0.861931404512996;0.682500593384696;0.791149303751866
Dorsal hippocampus (R);0.688311288749678;0.891604512585596;0.361198401050112;0.94228061179213;0.887791474533293;0.892898578763055;0.982172620934273;0.980932513522722;0.895686645957614;0.936356960504976;0.91980598486641;0.896258124682185;0.962707268851182;0.971965821821052;0.975486705752463;0.9856354379054;0.972969189682603;0.979158406290188;0.984337025366922;1;0.973375568739225;0.84896132730195;0.721951893180156;0.891327821274138;0.688728459919615;0.800633623576442
Ventral hippocampus (L);0.636925519995194;0.851504647332289;0.325156824170773;0.905836639442055;0.862176134727387;0.839753220878513;0.961506740957111;0.960983537416534;0.901771578179992;0.933776719988003;0.930948621106589;0.858144060432967;0.950073443240951;0.968900408038213;0.961722200696177;0.970229173331477;0.945516489763265;0.960740831422567;0.962042031745987;0.973375568739225;1;0.859329022088362;0.74461708918896;0.92580134488878;0.708485204377773;0.821961203685826
Ventral hippocampus (R);0.476703069380417;0.671534287190536;0.213901131534204;0.714078289943327;0.7253807368867;0.705191578560116;0.802796076256818;0.788985507756288;0.868306460037891;0.841765007482764;0.814432336253758;0.716843834562528;0.813978147102641;0.828751102913189;0.823881644512983;0.845808013952369;0.814330076279934;0.811943643684252;0.799558763035697;0.84896132730195;0.859329022088362;1;0.695733820805198;0.869349790604548;0.643441106649935;0.762884274223955
Substantia nigra, reticular part (L);0.367017288379163;0.619151823353808;0.104564514493345;0.638871429725674;0.641555280844801;0.636275613245392;0.712421282381472;0.719275888597165;0.708297461177972;0.740139631534664;0.769830078486499;0.716501140663618;0.757384095827523;0.739026887823198;0.692353666918069;0.728483708712347;0.667803630204371;0.688988597196945;0.683304298654833;0.721951893180156;0.74461708918896;0.695733820805198;1;0.778209860326484;0.616467881040904;0.669149734639138
Substantia nigra, reticular part (R);0.517397349789559;0.731076589415764;0.247149462707396;0.783984203117778;0.77929690391224;0.755854210073434;0.865268348065166;0.864379529470776;0.889089422182692;0.906379748397779;0.853023435126223;0.773570335340649;0.869023875740882;0.903797217274849;0.869434466528842;0.895575740216201;0.853491378090772;0.882536503372441;0.861931404512996;0.891327821274138;0.92580134488878;0.869349790604548;0.778209860326484;1;0.674601251070867;0.841930583316682
Substantia nigra, compact part (L);0.439081110148694;0.634718126504466;0.196578371446828;0.666031387183216;0.627071446814966;0.63457922797813;0.69346042738745;0.697871893363213;0.657133388275925;0.686085278875438;0.687036161868215;0.640702771003559;0.714910710789082;0.703946074217304;0.692553496394352;0.695424975923261;0.653906051822419;0.676912318945402;0.682500593384696;0.688728459919615;0.708485204377773;0.643441106649935;0.616467881040904;0.674601251070867;1;0.639922040127518
Substantia nigra, compact part (R);0.455504574971117;0.665190192438361;0.209775564589668;0.724808605603024;0.684609693208833;0.705272857094692;0.782474522968017;0.763786461341295;0.772689774080341;0.803505024276003;0.725275131611697;0.675443456319394;0.769138268435124;0.805266730756382;0.787490293219346;0.801267811495069;0.782499741168644;0.790815731563573;0.791149303751866;0.800633623576442;0.821961203685826;0.762884274223955;0.669149734639138;0.841930583316682;0.639922040127518;1
