Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.13982814757477;-0.142432559325677;0.133721199536817;;;0.0816081104568539;0.137985317302618;-0.0484154460577029;0.152932306882065;0.0431923025901591;-0.0178024274139043;-0.066796032060757;-0.0721618135058188;0.034665642912655;0.0868686449673848;-0.0350120816647497;0.0286446472637397;0.0911203331434777;0.0732212119174539;0.0358562927569757;0.123074311542783;-0.0345440002732636;0.0607568494661186;0.0283747555321477;-0.0242349995975205
Retrosplenial area (R);0.13982814757477;1;0.214789746939341;0.237737797953977;;;0.170040845580788;0.172917064544274;0.0312151042214354;0.127762731732241;-0.00894499777344515;0.031011558756537;-0.042583245141255;0.199891063760186;0.28591069921601;0.0678308515422502;0.0273598788349566;0.0175555033935712;0.360308258679416;0.235738412151362;0.0163609081975664;0.0670821669451491;0.105232979675997;0.246654286237191;0.0244103241505774;0.00972715064407214
Visual areas (L);-0.142432559325677;0.214789746939341;1;0.561854787998912;;;0.0759531246938544;-0.00900022158807675;-0.16449139088357;-0.00460373846445744;-0.0661703632885659;-0.0763149955744698;0.0166910402898021;0.0903967804487826;0.20836996049237;-0.0423991908427667;0.130912292465607;0.00239145426194281;0.13973908208748;0.0477038746802119;0.00171902654048478;-0.166131596986238;0.310509208345407;0.294165614353725;-0.0280332428260423;-0.107246390228331
Visual areas (R);0.133721199536817;0.237737797953977;0.561854787998912;1;;;0.262572543593869;0.0748763707693407;-0.102027700578638;0.198608457135206;-0.0735897912221664;-0.0652950565165552;0.106827204215973;0.0323106652249469;0.284197568828319;0.0942522091516769;0.0690684731547345;-0.116437648873519;0.262173353234379;0.153913239894079;0.199104690362151;-0.0339930015550876;0.181047029620905;0.2648762747506;-0.0336099093645291;-0.158961963681169
Posterior parietal association areas (L);;;;;;;;;;;;;;;;;;;;;;;;;;
Posterior parietal association areas (R);;;;;;;;;;;;;;;;;;;;;;;;;;
Auditory areas (L);0.0816081104568539;0.170040845580788;0.0759531246938544;0.262572543593869;;;1;0.104645699843591;-0.106094977543908;0.319686504918795;0.119288110659208;-0.10570653939931;0.182220528265537;-0.139011803700188;0.384434830029348;0.223907007048578;0.13899670410265;-0.0437556947038659;0.238592191535527;0.374341530805644;0.369500794052902;0.0141223553577091;0.330708351550616;-0.0276175836539465;0.13624350744417;-0.0576652295057855
Auditory areas (R);0.137985317302618;0.172917064544274;-0.00900022158807675;0.0748763707693407;;;0.104645699843591;1;0.0433085282557105;0.163018662073091;-0.0442237660614167;-0.0188696424667343;0.0525176960624217;-0.0525306375202657;-0.00853282835763421;0.0575528192702412;-0.0852640090099393;-0.165461434918246;0.197224004358774;-0.0343785378183676;0.0852386356622256;0.0925260157656871;0.0993659860870433;-0.0595015645791516;0.175618571185473;0.0354230248684401
Temporal association areas (L);-0.0484154460577029;0.0312151042214354;-0.16449139088357;-0.102027700578638;;;-0.106094977543908;0.0433085282557105;0.999999999999999;-0.0205240799041718;0.0980162363014351;-0.0939640246777764;-0.093382981790777;0.0224934415770249;-0.161929064629827;0.0794372353839963;0.02290986408463;0.122910501194432;0.0744593170534446;0.0337664630167994;0.0504572357408998;0.180473846264249;-0.0699717185703232;-0.0579788252458991;0.0203630610864715;0.0749637380101305
Temporal association areas (R);0.152932306882065;0.127762731732241;-0.00460373846445744;0.198608457135206;;;0.319686504918795;0.163018662073091;-0.0205240799041718;1;0.00292119260053076;0.061134686424924;0.108785221350736;0.0945677464227882;0.287701915423429;0.238841325819946;0.0794640868991831;-0.0742478750571674;0.347348620454005;0.0994632214287608;0.310514589502342;0.223062433411494;0.22106190131172;0.017669867637752;0.20761887922073;0.045250543084398
