Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.706034324535543;0.540407572858877;0.686445107033292;0.230440374465478;0.572709546822644;0.594999735179895;0.42383234232632;0.329731872131991;0.405549309362397;0.326590602801951;0.323407292060022;0.341297596351981;0.367168533577665;0.587892728394371;0.384059091639555;0.497878584279982;0.332167993097126;0.697820824365248;0.541927835518157;0.561131936897995;0.304106880471457;0.322513688505945;0.0511305062351374;0.301769038229929;0.258707532013839
Retrosplenial area (R);0.706034324535543;1;0.441823240168414;0.71151412435929;0.13609140812064;0.539668421737342;0.550951514405857;0.424002664244023;0.292122252101645;0.413731406595266;0.277488569475657;0.272379453475609;0.35427370181457;0.266881508224777;0.612885825784257;0.382638229137703;0.447219652623053;0.383244969248802;0.713299515123017;0.523953662165148;0.578836292671723;0.397006999994439;0.46928832951766;0.00557489122486029;0.329675905330835;0.330945712328806
Visual areas (L);0.540407572858877;0.441823240168414;1;0.612169477329898;0.217039618626057;0.563139371488754;0.575239877713836;0.470493394338939;0.33132207250954;0.270529711240427;0.227352248944355;0.210880345487694;0.0789309670589179;0.4185446422712;0.282296452432676;0.300731179763108;0.348649164410699;0.272849095672037;0.507087389133973;0.432896267315601;0.517188108593776;0.403913147703931;0.19282080425793;0.155463109504672;0.311556564550878;0.186096719087466
Visual areas (R);0.686445107033292;0.71151412435929;0.612169477329898;1;0.203878808564386;0.654121111014229;0.66501612081263;0.643642849784181;0.285536062199139;0.403016446322677;0.23413669925982;0.26915132972538;0.337817641518437;0.368629971564304;0.551968901249677;0.329184004474121;0.459494939545695;0.365842502916614;0.756668226712652;0.569219605354594;0.614928483273838;0.499443332463765;0.374350472538512;0.153790831473519;0.398511987156455;0.330428206227762
Posterior parietal association areas (L);0.230440374465478;0.13609140812064;0.217039618626057;0.203878808564386;1;0.0877245208823058;0.121639673604166;0.154812866928834;-0.00343984753181531;0.2469349528219;-0.024432154627874;-0.0457278218768357;0.013408865246139;0.0752027180265783;0.0986884296434371;0.0877732150418995;0.111818955463417;0.0755876251733655;0.0886945960805;0.13900644581057;0.165056300866096;0.0784841013051161;0.158138813249812;0.081975401768723;0.208690598793463;0.0707327992838633
Posterior parietal association areas (R);0.572709546822644;0.539668421737342;0.563139371488754;0.654121111014229;0.0877245208823058;1;0.459661901455018;0.533582059269737;0.378252427223869;0.350952253455469;0.282978194455043;0.276517570361436;0.29953167394347;0.343921914143076;0.509507173899413;0.388203793533788;0.34076509925759;0.327660222079011;0.566266474475127;0.515525895585827;0.47390425797198;0.394246513670403;0.414373355692097;0.0554292574999257;0.336783569597546;0.205990324371669
Auditory areas (L);0.594999735179895;0.550951514405857;0.575239877713836;0.66501612081263;0.121639673604166;0.459661901455018;1;0.450554863526058;0.261007223531791;0.235843506529463;0.278107730137072;0.332971767922442;0.130988123226052;0.344270384905675;0.440995830429599;0.298571340882522;0.361472141998463;0.239814806242486;0.588307353734725;0.483588081910615;0.50010844546028;0.353574322457885;0.339259434594938;0.24177449113026;0.300310778376688;0.225487253194471
Auditory areas (R);0.42383234232632;0.424002664244023;0.470493394338939;0.643642849784181;0.154812866928834;0.533582059269737;0.450554863526058;1;0.29003560306149;0.357681087911973;0.291112987653318;0.351557861744969;0.249973846458677;0.321505986126131;0.467159016495953;0.364934852187109;0.37252895526082;0.36438621221041;0.597315489903517;0.575948509307588;0.499659915148925;0.481552859332751;0.369813329857386;-0.0476655030536966;0.220294401857898;0.219032815908484
Temporal association areas (L);0.329731872131991;0.292122252101645;0.33132207250954;0.285536062199139;-0.00343984753181531;0.378252427223869;0.261007223531791;0.29003560306149;1;0.189570015687633;0.310491723495236;0.254046226200112;0.191677976428253;0.221792135622574;0.331457578340581;0.346497554638254;0.264722067068135;0.307220844904503;0.375482452859836;0.317827437514115;0.32115468128503;0.106986809928049;0.235297741791535;0.0146022563921309;0.245286890517188;0.25228008131119
Temporal association areas (R);0.405549309362397;0.413731406595266;0.270529711240427;0.403016446322677;0.2469349528219;0.350952253455469;0.235843506529463;0.357681087911973;0.189570015687633;1;0.261084253457469;0.10341742299384;0.154106083229291;0.18818575579707;0.380041087460009;0.245235801809996;0.326337657968667;0.184635291892318;0.483332261935073;0.347745750428109;0.300300732059007;0.251863511116004;0.266806544579102;-0.117558689621663;0.235619504843922;0.174727724108946
Entorhinal area (L);0.326590602801951;0.277488569475657;0.227352248944355;0.23413669925982;-0.024432154627874;0.282978194455043;0.278107730137072;0.291112987653318;0.310491723495236;0.261084253457469;1;0.487349188905462;0.294992242516982;0.319258084499534;0.375177993651447;0.654918697443072;0.321497027181069;0.435953690351024;0.362588626580996;0.570135928440596;0.537825913140772;0.41912115896753;0.142259750486157;-0.0447976506702567;0.0766887109154441;0.285456193410829
