Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Dentate gyrus (R);-0.0898790427673634;0.321908433144451;0.0196393960470544;0.194849966494702;0.100284409123091;0.17308712507599;0.301967770599461;0.0757237178626244;0.0217412183147385;0.0598671671617965;-0.054214813180009;0.217898493581433;-0.012432528482951;-0.0414327112985655;0.218097101496568;1;0.225051171177388;0.43259922040623;0.246916734400658;0.259385838557659;0.091330477652119;0.212748602240467;0.206209451187025;-0.0498845037356668;0.17088062406392;0.0263923956794964
Subiculum (L);0.386472518426337;0.285806181066474;0.282125560789078;0.137419207355361;0.247884676289426;0.0162162842035075;0.116418206946928;0.130245756909743;-0.0521154985763503;-0.00698423520584895;0.211937958024492;0.192016057740701;0.174520983011284;0.0876594847994308;0.479791568204521;0.225051171177388;1;0.203332247496278;0.31590853531483;0.266175627727807;0.23144270642478;0.275965252329745;0.310794688748798;0.0519507343341887;0.120114847607522;-0.0501433563570718
Subiculum (R);0.0523022856636994;0.237496584172878;0.164067268849397;0.248588744993515;0.279476704681061;0.104398881412033;0.362683734021806;-0.0334836218296578;0.0985659463220681;0.120147449349475;0.00120257412605608;0.049933673838337;-0.070559987137017;-0.0807211511441612;0.249159000177726;0.43259922040623;0.203332247496278;1;0.37883595913777;0.387266346229711;0.125135533020262;0.210316497198598;0.0474803815697252;0.261410108745313;0.0581491975951623;-0.0305376943785254
Dorsal hippocampus (L);0.287516082856524;0.40018726207995;0.294781226223635;0.297682611404973;0.127188417882268;0.169884560067677;0.376584871413154;0.248651542024751;0.205648143610631;0.194835848584662;0.138386685114869;0.0450024375031332;0.00423234333220819;0.217610724981875;0.544502147283311;0.246916734400658;0.31590853531483;0.37883595913777;1;0.420975663941299;0.445683875643308;0.359171972728362;0.111915013076426;0.206182750800486;0.0478727509667205;0.0582678507521534
Dorsal hippocampus (R);0.319067830362268;0.401129744104959;0.514644739668947;0.615257493008289;0.463209304305691;0.230903125205286;0.52708056723308;0.263429853157885;0.245221376154893;0.191504709748378;0.189731982437569;0.269384716377396;0.188184870633608;0.165144317662516;0.386854682073878;0.259385838557659;0.266175627727807;0.387266346229711;0.420975663941299;1;0.226655109900323;0.36218450152231;0.271191380169925;0.167408768256592;0.00406222652557481;0.017863562739587
Ventral hippocampus (L);0.440951934905274;0.292401510527564;0.323844670085168;0.135110235448355;0.139571271587719;0.199235455719587;0.288391167594438;0.147014455362926;0.210961612060645;-0.0173063286229553;0.36283210724115;0.209842012394868;0.311122190853035;0.332553702691869;0.550180648983797;0.091330477652119;0.23144270642478;0.125135533020262;0.445683875643308;0.226655109900323;1;0.402070176786935;0.200555662324487;0.207538866188729;0.0386199366935382;-0.0885358617202245
Ventral hippocampus (R);0.475437912877946;0.209386549369765;0.229347366999642;0.215279697997959;0.198492866926787;-0.109269616079154;0.24816464608419;0.0810198328636893;0.183623493373259;0.102269013693058;0.289517354037425;0.432649969287446;0.141495884423481;0.097478270708161;0.354226566779226;0.212748602240467;0.275965252329745;0.210316497198598;0.359171972728362;0.36218450152231;0.402070176786935;1;0.139883356141207;0.294635177963419;-0.0251207326992733;0.102077211949168
Substantia nigra, reticular part (L);0.169081699991439;0.261756012638005;0.270620082960175;0.252183692393276;0.25578822087589;0.0975119767963742;0.193777268408431;0.00120763336512503;0.113120416659416;-0.0469295760083425;-0.0120968623302903;0.230687831744944;0.1723547732176;0.0532323142922332;0.300031087748949;0.206209451187025;0.310794688748798;0.0474803815697252;0.111915013076426;0.271191380169925;0.200555662324487;0.139883356141207;1;0.0769882142327942;0.139631796666264;-0.0445066320349447
Substantia nigra, reticular part (R);0.29421368734147;-0.015507987665738;0.314519243590786;0.0861619105975737;0.211047083295145;-0.0269850099652505;0.2019776874474;0.00746600547189955;0.124621267544049;0.129307842299723;-0.0697701045650285;0.0803645728527954;0.148857607777974;0.216950575770365;0.112128976709368;-0.0498845037356668;0.0519507343341887;0.261410108745313;0.206182750800486;0.167408768256592;0.207538866188729;0.294635177963419;0.0769882142327942;1;-0.0404450425464784;0.0504941786370772
Substantia nigra, compact part (L);0.0451103688742531;0.0354861381447289;0.0425694989376392;0.0237385954372121;-0.10105934692333;0.00103102878102996;-0.104214855439504;-0.060447434458491;-0.0928560546102964;-0.0970489402975127;0.148966073591389;0.0638401752854915;0.258409375935369;0.0530048646427412;0.189014376909315;0.17088062406392;0.120114847607522;0.0581491975951623;0.0478727509667205;0.00406222652557481;0.0386199366935382;-0.0251207326992733;0.139631796666264;-0.0404450425464784;1;-0.0237279205013156
Substantia nigra, compact part (R);0.119306738216721;0.0939934313886193;-0.0499227781202024;-0.0407347598395755;0.141053480576445;0.0482292104050341;0.0906262615695725;-0.0832213082908855;0.0333271718868199;0.16575321990777;-0.096634152861562;0.0791420705986067;0.0744047934104091;0.00522904808740948;0.00560496758598244;0.0263923956794964;-0.0501433563570718;-0.0305376943785254;0.0582678507521534;0.017863562739587;-0.0885358617202245;0.102077211949168;-0.0445066320349447;0.0504941786370772;-0.0237279205013156;1
