Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.417549885186143;0.337667662722195;0.374770623480179;0.515711647193256;;;0.438254649096407;0.230111222135019;0.152861493387054;0.351042154295467;1;0.70622621301441;0.275479595548073;0.6057460315272;0.642244542898013;0.718252547163349;0.660352790577508;0.601415791053705;0.68046017458982;0.717604746198766;0.358103955642851;0.77695451786638;0.428924262193507;0.232314278891325;0.325812162809901;0.120281772219528
Entorhinal area (R);0.392702050481927;0.378653705222803;0.416370757165752;0.552946173426414;;;0.466555537443838;0.368666915588377;0.163823878958889;0.344989715901971;0.70622621301441;1;0.25398917704161;0.559023583026198;0.496823192778442;0.644459834903919;0.648574423355897;0.598209862543101;0.679554897850285;0.763167005721697;0.238930965175736;0.677828758572029;0.249328166061377;0.074885345528628;0.204372327045343;0.0633389805857355
Olfactory areas (L);0.0521341454608911;0.072727319188171;0.114005348472342;0.308688927242443;;;0.238660896709653;-0.0166721886025094;-0.145991572151664;0.0803015797739079;0.275479595548073;0.25398917704161;1;0.177104463397265;0.285340086562328;0.368313860290717;0.268722876154229;0.280206132592821;0.25525252418032;0.217193754067377;0.174570896765158;0.27157546065062;0.165760118988364;0.129371415185212;0.100290921249251;-0.0412564433905629
Olfactory areas (R);0.427820662352375;0.356995872045283;0.367071071687764;0.472796229590813;;;0.426090791912893;0.31967486216378;0.0706880391198968;0.295214989822127;0.6057460315272;0.559023583026198;0.177104463397265;1;0.591679695394845;0.594158398509034;0.504858101886957;0.576453920668783;0.619853166540448;0.630039365517722;0.363572650006797;0.625472582450063;0.252816651801712;0.148737316077681;0.32758135052848;-0.0398272668585298
Dentate gyrus (L);0.568373467405893;0.326462556899187;0.39022089221684;0.587777040321724;;;0.480683080791931;0.310268763321134;0.158528990394785;0.286314050569792;0.642244542898013;0.496823192778442;0.285340086562328;0.591679695394845;1;0.706222898204798;0.689879888677389;0.647065125325135;0.693557461615187;0.658254490881228;0.493950216494016;0.744678280188468;0.544478379338512;0.434958473159974;0.47921475290991;0.248393915088518
Dentate gyrus (R);0.455772753511345;0.317208547631089;0.346261264598703;0.574897220277749;;;0.484586865319761;0.237203525457817;0.132197937105523;0.346352033958996;0.718252547163349;0.644459834903919;0.368313860290717;0.594158398509034;0.706222898204798;1;0.709755913332694;0.696138609348022;0.694573038673587;0.753250008608345;0.322876135240808;0.803446411100307;0.421891500004381;0.368754773177316;0.354895172931406;0.210945989030869
Subiculum (L);0.52996930471229;0.290868327105262;0.430515465560473;0.566781506177379;;;0.502130110014188;0.330287514687704;0.209210416559121;0.360058959075727;0.660352790577508;0.648574423355897;0.268722876154229;0.504858101886957;0.689879888677389;0.709755913332694;1;0.661686815007562;0.76280926606356;0.796468643456083;0.358310538196526;0.764976960159989;0.295134279244429;0.479360262381425;0.337188843927595;0.256216742464119
Subiculum (R);0.566176724889046;0.305959506534701;0.543305595282258;0.49732098618598;;;0.574264928211247;0.457043473540151;0.185647166373431;0.364685692208349;0.601415791053705;0.598209862543101;0.280206132592821;0.576453920668783;0.647065125325135;0.696138609348022;0.661686815007562;1;0.736660963605755;0.711085708640623;0.359163585359479;0.723116475120445;0.388452318257776;0.357625646848386;0.314992716328712;0.0710729552724443
Dorsal hippocampus (L);0.621212774667144;0.383997481334849;0.614683712489433;0.639867426186528;;;0.622377528581662;0.526115579357093;0.234141303436185;0.49672226745584;0.68046017458982;0.679554897850285;0.25525252418032;0.619853166540448;0.693557461615187;0.694573038673587;0.76280926606356;0.736660963605755;1;0.744646970128046;0.276802871775286;0.80661845327637;0.407060524717088;0.294909143388825;0.419836688366159;0.226324096253426
Dorsal hippocampus (R);0.578216103661963;0.374150876391631;0.579406565076969;0.548804602405762;;;0.683564185110386;0.483714953084582;0.193385371243118;0.417355765821732;0.717604746198766;0.763167005721697;0.217193754067377;0.630039365517722;0.658254490881228;0.753250008608345;0.796468643456083;0.711085708640623;0.744646970128046;1;0.284659975971561;0.811308271524626;0.315269535573179;0.357371796161856;0.301559516948352;0.114933503023913
Ventral hippocampus (L);0.404585083565482;0.154199707739907;0.274134662478673;0.344033724967374;;;0.307970495890141;0.165469589830558;0.21126865238125;0.143613885610092;0.358103955642851;0.238930965175736;0.174570896765158;0.363572650006797;0.493950216494016;0.322876135240808;0.358310538196526;0.359163585359479;0.276802871775286;0.284659975971561;1;0.303475342081683;0.311917926392528;0.136985338858732;0.2803816117806;0.294008562002201
Ventral hippocampus (R);0.58764546240329;0.393270591635408;0.492675545815657;0.573678954394651;;;0.594521464654141;0.355925296456758;0.0641251959503983;0.362529977439745;0.77695451786638;0.677828758572029;0.27157546065062;0.625472582450063;0.744678280188468;0.803446411100307;0.764976960159989;0.723116475120445;0.80661845327637;0.811308271524626;0.303475342081683;1;0.401752486850038;0.324573962504262;0.335318720449885;0.21276445602997
Substantia nigra, reticular part (L);0.255290289264635;0.00420087613949733;0.132755248159696;0.233054115574675;;;0.277179679765911;0.101000626756044;0.150171570493253;0.36980299141107;0.428924262193507;0.249328166061377;0.165760118988364;0.252816651801712;0.544478379338512;0.421891500004381;0.295134279244429;0.388452318257776;0.407060524717088;0.315269535573179;0.311917926392528;0.401752486850038;1;0.258831333299338;0.486693569485163;0.321109918244087
Substantia nigra, reticular part (R);0.303914176042351;0.196542205914095;0.23968352349653;0.111296281038428;;;0.274730112159103;0.284135136333553;0.129839365186094;0.153779671053811;0.232314278891325;0.074885345528628;0.129371415185212;0.148737316077681;0.434958473159974;0.368754773177316;0.479360262381425;0.357625646848386;0.294909143388825;0.357371796161856;0.136985338858732;0.324573962504262;0.258831333299338;1;0.357196777491774;0.0752932947609744
Substantia nigra, compact part (L);0.340051529755312;0.142086894923506;0.337641729084961;0.219166177171646;;;0.34791595248646;0.324564674629672;0.185407488549045;0.32003217364425;0.325812162809901;0.204372327045343;0.100290921249251;0.32758135052848;0.47921475290991;0.354895172931406;0.337188843927595;0.314992716328712;0.419836688366159;0.301559516948352;0.2803816117806;0.335318720449885;0.486693569485163;0.357196777491774;1;0.161896296393935
Substantia nigra, compact part (R);0.0981885663048801;-0.00799738163566592;-0.0118196953646162;0.0208324799166969;;;-0.0175459044656345;-0.0210841832795312;0.218789243379719;0.200657577691486;0.120281772219528;0.0633389805857355;-0.0412564433905629;-0.0398272668585298;0.248393915088518;0.210945989030869;0.256216742464119;0.0710729552724443;0.226324096253426;0.114933503023913;0.294008562002201;0.21276445602997;0.321109918244087;0.0752932947609744;0.161896296393935;1
