Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.319112749362578;0.290651086093405;0.322422327566332;0.214918479233507;0.292335731754674;0.20708414948624;0.349039841574242;0.175711417316669;0.22279851316982;0.241601585682999;1;0.250147875063573;0.266081974966439;0.317344301202479;0.359010944831886;0.226413964143214;0.319325225223482;0.207187289355235;0.307953954136035;0.259095731730345;0.324413276494734;0.362008031507779;0.443836444649863;0.376932674961231;0.224673896992822;0.221982727856377
Entorhinal area (R);0.245806214223829;-0.0436837779295679;0.298932510602832;-0.301312756873199;0.277278380449022;-0.244229190309277;0.234547617294374;0.41654884489815;0.181368167123653;0.326669101035999;0.250147875063573;1;0.153632202660567;0.0465588430853475;0.0420676908621884;0.0648396668477415;0.15664592231481;0.187754965942447;0.360094160669767;0.132500191286454;0.145107552657036;0.0210124702319892;0.139685232475511;0.122318476589878;0.334013662296038;0.28509671713372
Olfactory areas (L);0.561115049716668;0.385903200550829;0.510225352020364;0.129370936887995;0.42370366556465;0.0966923539915122;0.468931822728695;0.548825360419978;0.386602591766671;0.338553184599649;0.266081974966439;0.153632202660567;1;0.443337100926122;0.550968791991023;0.436722692361567;0.561617930511749;0.4182012579606;0.583181538564863;0.469816346156352;0.619143929986989;0.535392945034283;0.49949230882383;0.58258039377889;0.445694989997957;0.400036660562875
Olfactory areas (R);0.568554539122785;0.674760870454854;0.50302701428988;0.504425589217882;0.30862047829667;0.501573528032924;0.635359076495104;0.364597963124314;0.271716133993035;0.205260176316388;0.317344301202479;0.0465588430853475;0.443337100926122;1;0.695219737669397;0.612994342240984;0.591966824141961;0.526775981573323;0.531396569772918;0.64545573898329;0.600059834112346;0.614505713252276;0.640750611147085;0.663863088819777;0.447748711363537;0.291766721532329
Dentate gyrus (L);0.77094316964105;0.844833993337528;0.594020910023223;0.639374828250734;0.412725134397178;0.618549351715813;0.668722143823311;0.496545150659571;0.403926981449597;0.297301572076595;0.359010944831886;0.0420676908621884;0.550968791991023;0.695219737669397;1;0.853195062495939;0.834236956911096;0.725049885361621;0.72768052227646;0.817506876418121;0.697592326190055;0.842455647593961;0.788511622247176;0.890532397626107;0.499849988192452;0.340894627121304
Dentate gyrus (R);0.819285544132524;0.819088150750569;0.549227304590989;0.519167791214516;0.288006403405789;0.506252816333619;0.568879537491452;0.519298243971848;0.349474122935562;0.292681410701777;0.226413964143214;0.0648396668477415;0.436722692361567;0.612994342240984;0.853195062495939;0.999999999999999;0.827539466508575;0.847206192015742;0.735398475115064;0.812787414143744;0.593089575219496;0.691873501008005;0.665293149062415;0.704821485980505;0.462549282045254;0.255543647313179
Subiculum (L);0.876233177222049;0.735727664719814;0.652388660337592;0.385512015866438;0.388068864262901;0.376115689138729;0.650157776972982;0.635263926385638;0.386629725061057;0.417623967910923;0.319325225223482;0.15664592231481;0.561617930511749;0.591966824141961;0.834236956911096;0.827539466508575;1;0.784919109196331;0.835868205811857;0.798657064459453;0.666712615411498;0.751701091262494;0.719228454810926;0.750907313342857;0.501484153888039;0.370603740794281
Subiculum (R);0.797203291202291;0.668813814533048;0.5941510453729;0.378455981438502;0.329193091074584;0.403539737561663;0.507526121313192;0.532160074632842;0.320242015387818;0.375874046849129;0.207187289355235;0.187754965942447;0.4182012579606;0.526775981573323;0.725049885361621;0.847206192015742;0.784919109196331;1;0.768668799734856;0.789284903674071;0.54993750874193;0.572199347845868;0.62434856661939;0.642763450119349;0.445287815394264;0.274896096353333
Dorsal hippocampus (L);0.862846880967958;0.530278514367342;0.744251541389177;0.0986053070024228;0.49128879910007;0.131018763387042;0.630243948935062;0.831969898475302;0.44431070993908;0.517035670579111;0.307953954136035;0.360094160669767;0.583181538564863;0.531396569772918;0.72768052227646;0.735398475115064;0.835868205811857;0.768668799734856;1;0.771210618228022;0.635634383856801;0.664216483529842;0.668662644564036;0.700994692188632;0.599252088552751;0.476352613397881
Dorsal hippocampus (R);0.740156660125516;0.715134762577974;0.679371061050126;0.52842919924363;0.387014631243602;0.566957242296983;0.614361804403637;0.59973160766765;0.335943945613802;0.256438048657875;0.259095731730345;0.132500191286454;0.469816346156352;0.64545573898329;0.817506876418121;0.812787414143744;0.798657064459453;0.789284903674071;0.771210618228022;1;0.656487361775976;0.726743718137498;0.735760919453079;0.780642433414187;0.507331961655837;0.365813387399338
Ventral hippocampus (L);0.633405896328435;0.644686204113954;0.590916179875221;0.348757771161693;0.48935671101598;0.32773251022919;0.59808266935696;0.552936445883046;0.404152156602223;0.396008560331183;0.324413276494734;0.145107552657036;0.619143929986989;0.600059834112346;0.697592326190055;0.593089575219496;0.666712615411498;0.54993750874193;0.635634383856801;0.656487361775976;1;0.65649921338985;0.58781450794211;0.68674860689611;0.441056889911469;0.384394529314823
Ventral hippocampus (R);0.706041025039634;0.733981591753605;0.561616914987976;0.555430770718833;0.388926220064453;0.550133774619389;0.64348981322496;0.46855349207758;0.358382263507983;0.244923755756415;0.362008031507779;0.0210124702319892;0.535392945034283;0.614505713252276;0.842455647593961;0.691873501008005;0.751701091262494;0.572199347845868;0.664216483529842;0.726743718137498;0.65649921338985;1;0.717653255836087;0.776504031114084;0.350355845983781;0.219519790077562
Substantia nigra, reticular part (L);0.663722961050123;0.693053761032815;0.551686929199278;0.558350931901899;0.331459783750734;0.564100443618932;0.656020500174456;0.4898713442711;0.356198740942635;0.297229724394452;0.443836444649863;0.139685232475511;0.49949230882383;0.640750611147085;0.788511622247176;0.665293149062415;0.719228454810926;0.62434856661939;0.668662644564036;0.735760919453079;0.58781450794211;0.717653255836087;1;0.817311150143991;0.501277474208655;0.421657573561589
Substantia nigra, reticular part (R);0.736749547199755;0.755903359931116;0.59574936971587;0.581943575310446;0.440065950838762;0.578944471154024;0.695273814081151;0.509638223275821;0.414636102442241;0.364876673839957;0.376932674961231;0.122318476589878;0.58258039377889;0.663863088819777;0.890532397626107;0.704821485980505;0.750907313342857;0.642763450119349;0.700994692188632;0.780642433414187;0.68674860689611;0.776504031114084;0.817311150143991;1;0.523333928111337;0.339535206244917
Substantia nigra, compact part (L);0.465913139579885;0.350521166093176;0.477230088402947;0.0734276438091563;0.440522964945536;0.0980214695199641;0.454338109384748;0.59376736511127;0.411478940683413;0.331300288434952;0.224673896992822;0.334013662296038;0.445694989997957;0.447748711363537;0.499849988192452;0.462549282045254;0.501484153888039;0.445287815394264;0.599252088552751;0.507331961655837;0.441056889911469;0.350355845983781;0.501277474208655;0.523333928111337;1;0.577935163790868
Substantia nigra, compact part (R);0.320269487180561;0.191062739171984;0.386334941455162;-0.083050761481032;0.363028804793142;-0.0761481412720956;0.299954829882886;0.539913462564793;0.384852669584291;0.330627367285904;0.221982727856377;0.28509671713372;0.400036660562875;0.291766721532329;0.340894627121304;0.255543647313179;0.370603740794281;0.274896096353333;0.476352613397881;0.365813387399338;0.384394529314823;0.219519790077562;0.421657573561589;0.339535206244917;0.577935163790868;1
