Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.550100877887702;0.545467140492492;0.0465271677994797;-0.0133903136732925;-0.00401954782686332;0.323235200817559;0.272663091390593;0.185293651820847;0.12078659738939;0.234817471426946;0.0692290783651061;0.133938586014942;0.200233972530629;0.341999021370742;0.236409342845008;0.364668909846053;0.366658415005973;0.559973250353113;0.576903119637806;0.162926829618398;0.276453940800599;0.208417397685103;0.172065600224917;0.0773425916860939;-0.0670933422711763
Retrosplenial area (R);0.550100877887702;1;0.408859948832366;0.368193755791201;0.060671594178846;0.336952432502463;0.0669711185700256;0.162111724698255;0.0335106153884113;0.0935474409979524;0.105186113806398;0.174580845771007;0.258559493110721;0.298301486344682;0.343942150735899;0.206005925813513;0.481258076363727;0.381507005090296;0.582634071839767;0.455143227137439;0.250825749066532;0.265433416552475;0.110860126413761;0.18853504960097;0.169317553979222;-0.0298855882826181
Visual areas (L);0.545467140492492;0.408859948832366;1;0.168636788933664;0.00806125230498975;0.132469904193778;0.3158045290796;0.227654943061379;0.0400865195633667;0.129916154210143;-0.00573634956194393;0.157825624920684;0.193861416272614;0.353058466691594;0.228871684191121;0.124701430687286;0.475911467787448;0.422219956058879;0.399217262287734;0.53109663306612;0.136355211820688;0.23565799214971;0.2693333419071;0.328117229374776;-0.0649369546666397;-0.00635107973988396
Visual areas (R);0.0465271677994797;0.368193755791201;0.168636788933664;1;-0.0582622205118157;0.976170180260959;-0.252590651049234;-0.291982538331823;-0.141679595479906;-0.103180655468262;-0.197973616946161;0.0180373461864199;0.177356720599158;0.306483889705222;-0.125866600883299;0.0401833710097618;0.200806733768235;0.0956678310161859;0.151559870075977;0.109032076976485;0.220822078149293;0.0706839075353466;0.0222278479929014;0.0333155518794721;0.0478120260614422;0.0303592893231471
Posterior parietal association areas (L);-0.0133903136732925;0.060671594178846;0.00806125230498975;-0.0582622205118157;1;-0.0661591562008135;0.00657566512082363;0.170170781443468;-0.0838933588588091;-0.0538423872795275;0.0956709478042108;-0.0662126097158586;0.247676368614574;-0.0374362471277142;0.0565766762365613;-0.0345892399731831;0.159720882302089;0.0363319900908509;0.0689338482443948;0.074562052495293;-0.0377939413779932;-0.119997651185443;0.0128232598238306;0.0210230565734056;-0.0595068028499542;-0.101044555794843
Posterior parietal association areas (R);-0.00401954782686332;0.336952432502463;0.132469904193778;0.976170180260959;-0.0661591562008135;1;-0.265970800095383;-0.310355966610648;-0.158537012304488;-0.11165806275052;-0.217262301213538;-0.0249375362531835;0.19042822181435;0.290594309996774;-0.108921099996426;0.00665188702937474;0.182225257651425;0.0842422737432657;0.115273951247102;0.085433481773543;0.22905811698688;0.0584638734312099;0.0164748328263948;0.000379520974779059;0.0515644718440005;0.0259087256753726
Auditory areas (L);0.323235200817559;0.0669711185700256;0.3158045290796;-0.252590651049234;0.00657566512082363;-0.265970800095383;1;0.502291707440475;0.265621382697721;0.382240889418575;0.277987980208991;0.0159606634937222;0.122734809866874;0.112038255965616;0.348622111610152;0.206891597639964;0.139779413293924;0.336064134883604;0.274717141173283;0.419659482921897;0.0227145366958408;0.317006975616207;0.192950814854726;0.181195937300782;-0.145237472158262;0.0139599812444688
Auditory areas (R);0.272663091390593;0.162111724698255;0.227654943061379;-0.291982538331823;0.170170781443468;-0.310355966610648;0.502291707440475;1;0.283312033368964;0.364788685960507;0.251786558603685;0.0972906880188685;0.235860469318292;0.155837414634972;0.240318411563414;0.311214501384114;0.148412169697536;0.239506511826395;0.327001375531986;0.498002936823993;0.233716460090254;0.321720780812221;0.309401109137283;0.27900020892878;-0.109953777819687;-0.0838418891226952
Temporal association areas (L);0.185293651820847;0.0335106153884113;0.0400865195633667;-0.141679595479906;-0.0838933588588091;-0.158537012304488;0.265621382697721;0.283312033368964;1;0.123422991025473;0.185643419721878;-0.003265434484797;-0.112347473982598;-0.0748086124437955;-0.0124450749844158;0.164329045024623;0.179047985278254;0.18435640727008;0.178255498739801;0.234973195055405;0.0623381776220852;0.126427764888753;0.121046540493771;0.0735845895032494;-0.0421214346665972;0.0477171580352657
Temporal association areas (R);0.12078659738939;0.0935474409979524;0.129916154210143;-0.103180655468262;-0.0538423872795275;-0.11165806275052;0.382240889418575;0.364788685960507;0.123422991025473;1;0.184127155919277;0.120913624022255;0.233424244014225;0.143417011174968;0.179078001209739;0.0636063065165278;0.0391662200101475;0.129448722120243;0.149559056270823;0.319872651203971;0.0244154014960673;0.150610831711879;0.20060289561669;0.193964778025086;-0.0404381855116059;-0.0380113246595809
