Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.133823284686228;0.179948613226515;0.362216276869391;0.0745904057889658;0.386528157223724;0.56938284730157;0.464774324943598;0.407000619622263;0.294573627836926;0.535810577085795;0.50533667910233;0.490277628725943;0.314376710057332;0.553430674575867;0.587321602741926;0.811798778861462;0.48686077964941;0.77918436304629;0.550851080986649;0.396713055477066;0.543837843435152;0.524452254279411;0.531990026255372;0.0440922911962737;0.245749584440933
Retrosplenial area (R);0.133823284686228;1;0.202811226375144;0.842615645899498;0.0718763357230235;0.0160047255408401;0.0826576813199843;0.158931713209701;-0.00741788152899205;-0.0862766122639197;-0.0278296098976828;0.0477867030420063;0.140020193815682;0.158068714495167;0.111524200873145;0.288446375074;0.249609527166035;-0.227402456127686;0.230769542454542;0.113796185069527;0.17819978482213;0.0240077956257627;0.196351366096231;0.195093168627819;-0.0543877277279257;0.172754707501127
Visual areas (L);0.179948613226515;0.202811226375144;1;0.421354732939725;0.704475010777139;0.544891931577782;0.46783917768418;0.398222265999914;0.0946585012733858;0.222866347386161;0.354969931393758;0.368355603385357;0.159068702214385;0.166185206868269;0.485931038839256;0.408862805304342;0.0684940071381999;0.151781920383465;0.428101429933619;0.569267751463629;0.388745351400375;0.461365131631891;0.410550731452912;0.402076583128713;0.214067913361074;0.106592284567582
Visual areas (R);0.362216276869391;0.842615645899498;0.421354732939725;1;0.21633089669331;0.32955268468088;0.382000669278166;0.42950943251194;0.0792837326285294;0.165038814060398;0.160808443949887;0.301977850762183;0.334250871943189;0.208336928270795;0.328165896438605;0.500989558793137;0.408999179182228;0.0200326433567477;0.484539645518436;0.383261573691998;0.35244107480105;0.255741321571532;0.400348811516395;0.395847699464008;-0.024272371477213;0.240442612258275
Posterior parietal association areas (L);0.0745904057889658;0.0718763357230235;0.704475010777139;0.21633089669331;1;0.54560319710334;0.301248518401222;0.373812336431919;0.0422137581393696;0.300397523947802;0.332536652109817;0.408559430581846;0.14116934888539;0.0764013786044146;0.424615739287824;0.357186794653556;-0.0235146868951564;0.25726036917546;0.318215170482486;0.490305843613065;0.402153173829286;0.451336138366605;0.211808232638024;0.275623222061078;0.138928998696164;0.158097097973234
Posterior parietal association areas (R);0.386528157223724;0.0160047255408401;0.544891931577782;0.32955268468088;0.54560319710334;1;0.591902616551092;0.517096851779504;0.0976880271936133;0.509198970555068;0.371285995787461;0.450787457161153;0.302739390010927;0.228517478034254;0.429522034138857;0.377291874821987;0.196805051856783;0.463982767496554;0.466247322789747;0.549686612548882;0.421628504890861;0.477682678589141;0.379400845068829;0.432273233371198;0.0984723077703526;0.334818128187445
Auditory areas (L);0.56938284730157;0.0826576813199843;0.46783917768418;0.382000669278166;0.301248518401222;0.591902616551092;1;0.500584026877096;0.198137893420568;0.413457334072891;0.482291967167862;0.565659956793403;0.346065555671512;0.2307221535365;0.588631846744415;0.540511039247723;0.516354239737837;0.513348178344504;0.680978625951789;0.63116585118965;0.438888065065137;0.554857523865777;0.496222236057369;0.574150393417179;-0.022585560095943;0.384629083505114
Auditory areas (R);0.464774324943598;0.158931713209701;0.398222265999914;0.42950943251194;0.373812336431919;0.517096851779504;0.500584026877096;1;0.149319363834228;0.305240884885229;0.431499766505732;0.551096881213684;0.357792725730807;0.257287574622899;0.523874118081955;0.558460491370908;0.450207224835139;0.474217241403948;0.594218306350239;0.652230833385841;0.494727458240107;0.522533747586706;0.431145827274436;0.417624432433225;0.182130620188457;0.141574711343731
Temporal association areas (L);0.407000619622263;-0.00741788152899205;0.0946585012733858;0.0792837326285294;0.0422137581393696;0.0976880271936133;0.198137893420568;0.149319363834228;1;0.230783856076684;0.161703623229757;0.153056356383227;-0.0116267715851044;0.0560792709807894;0.18233028488215;0.1904691367634;0.312844386226869;0.144019460786267;0.301201551447651;0.17849456747183;0.0953407494515405;0.316191244994041;0.219841720260355;0.192743407273204;0.0809427878577926;-0.0374725927003476
Temporal association areas (R);0.294573627836926;-0.0862766122639197;0.222866347386161;0.165038814060398;0.300397523947802;0.509198970555068;0.413457334072891;0.305240884885229;0.230783856076684;1;0.328063057381364;0.320901483195124;0.179712275398242;-0.112856829139469;0.436258259789986;0.367914681492319;0.236065276950434;0.45881236995855;0.380178840554631;0.379089507776483;0.389338549890502;0.368087934149972;0.318092056992856;0.338755747446976;0.0912160830277554;0.260385832406448
Entorhinal area (L);0.535810577085795;-0.0278296098976828;0.354969931393758;0.160808443949887;0.332536652109817;0.371285995787461;0.482291967167862;0.431499766505732;0.161703623229757;0.328063057381364;1;0.520204514833297;0.430202837169382;0.181209042071328;0.673712396504445;0.596310821706346;0.503456264814727;0.577765991264514;0.643611900564221;0.654889978186786;0.521297817646916;0.626111102835236;0.43479390237389;0.520866580459196;0.151907076925772;0.216063433953644
Entorhinal area (R);0.50533667910233;0.0477867030420063;0.368355603385357;0.301977850762183;0.408559430581846;0.450787457161153;0.565659956793403;0.551096881213684;0.153056356383227;0.320901483195124;0.520204514833297;1;0.443722523175888;0.130994913247027;0.692234839114726;0.594476831547592;0.536516839765481;0.62379512615653;0.656948114350693;0.665598936735937;0.508114698322099;0.552882733204098;0.469371532649763;0.483596006070799;0.0581422116903979;0.296485542823892
Olfactory areas (L);0.490277628725943;0.140020193815682;0.159068702214385;0.334250871943189;0.14116934888539;0.302739390010927;0.346065555671512;0.357792725730807;-0.0116267715851044;0.179712275398242;0.430202837169382;0.443722523175888;1;0.236147791843298;0.54971973845859;0.446496056958172;0.528685607270562;0.421425704785827;0.602097476047976;0.516170839083881;0.374483573112177;0.449407223116466;0.311575281507316;0.336563673093021;0.176718416937957;0.283469459740501
Olfactory areas (R);0.314376710057332;0.158068714495167;0.166185206868269;0.208336928270795;0.0764013786044146;0.228517478034254;0.2307221535365;0.257287574622899;0.0560792709807894;-0.112856829139469;0.181209042071328;0.130994913247027;0.236147791843298;1;0.207563013641917;0.125824605261671;0.249982454584603;0.180920163034604;0.25064724267142;0.22180417164569;0.105033856557644;0.285309017398082;0.107834319525991;0.0986203790496878;-0.101609994780069;-0.00704299193477992
Dentate gyrus (L);0.553430674575867;0.111524200873145;0.485931038839256;0.328165896438605;0.424615739287824;0.429522034138857;0.588631846744415;0.523874118081955;0.18233028488215;0.436258259789986;0.673712396504445;0.692234839114726;0.54971973845859;0.207563013641917;1;0.745108957510066;0.592171229382369;0.601615106767147;0.80087584564279;0.819215980181511;0.585537112566401;0.713900050130495;0.525897311533343;0.569303268085994;0.241522857848294;0.333981730364673
Dentate gyrus (R);0.587321602741926;0.288446375074;0.408862805304342;0.500989558793137;0.357186794653556;0.377291874821987;0.540511039247723;0.558460491370908;0.1904691367634;0.367914681492319;0.596310821706346;0.594476831547592;0.446496056958172;0.125824605261671;0.745108957510066;1;0.623191992251681;0.486588728895778;0.758145908635558;0.733144749424705;0.613066699739971;0.639317052069683;0.560867185009792;0.606616743984423;0.134603315413512;0.268123232184975
