Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Olfactory areas (L);0.1977867992767;0.144620000118787;0.159962379586776;0.206311999543462;;;0.14452160217003;0.0371055221323258;0.0815055237252026;0.113047233111484;0.201882828344257;0.145173611403771;1;0.159667940485003;0.174159090903982;0.0942557459741258;0.185940294081301;0.190083015021031;0.163332625233487;0.200608658567394;0.0257883290618376;0.085294449145791;-0.183762137359419;-0.0175526087323759;0.0256434242566507;-0.0752435103168571
Olfactory areas (R);0.25773856400848;0.260536281706548;0.277928335697591;0.26049520873301;;;0.0938443948427232;0.0235269715876325;0.23604323825158;0.00966812995508411;0.189401075811458;0.253007262548501;0.159667940485003;1;0.357040788244792;0.251965872875058;0.147769038778445;0.335336377299514;0.253769336726342;0.296736317209068;0.215201436707336;0.199194709422052;0.0502995458258023;0.112312007611894;-0.0132962248078399;-0.0590973580616584
Dentate gyrus (L);0.602971767468364;0.545828511343648;0.616010232263803;0.672384700399375;;;0.490635582156892;0.331660202450363;0.476408225476501;0.220300382956803;0.369849582659636;0.356198274116043;0.174159090903982;0.357040788244792;1;0.646741269351159;0.60387217001281;0.571493009219101;0.696333590120606;0.670395601914875;0.471138860858253;0.495633811708968;0.23707997558224;0.0776250258842915;0.127776448595345;0.102412890314252
Dentate gyrus (R);0.586374933123252;0.49711528112892;0.583633241391004;0.664728842610673;;;0.444362893077735;0.426833945233399;0.416917126221447;0.241779957588802;0.337484200810984;0.303864469201111;0.0942557459741258;0.251965872875058;0.646741269351159;1;0.696833246693178;0.64325784070817;0.690536274371826;0.696808780433252;0.419608241374031;0.426863671734506;0.238796049931504;0.144697758491949;0.151227885551737;0.0727277540051517
Subiculum (L);0.696197143123131;0.627417348244762;0.690962534916193;0.787538428637995;;;0.471518910023621;0.251330416806685;0.362828297775818;0.311358785437411;0.248237390678333;0.300094679613009;0.185940294081301;0.147769038778445;0.60387217001281;0.696833246693178;1;0.619918537223006;0.683761410049694;0.676960932136775;0.308545636573496;0.339287528610031;0.125340635185398;0.0491023158325176;0.172848399279645;-0.0118770933059128
Subiculum (R);0.691023959448082;0.727004775507579;0.709223237264636;0.725543608122973;;;0.43642095889162;0.39703834488891;0.328151950815156;0.339902148499788;0.322072719077287;0.364957863110646;0.190083015021031;0.335336377299514;0.571493009219101;0.64325784070817;0.619918537223006;1;0.632430445117237;0.756596543240522;0.418312758865335;0.377119456702208;0.103406651633009;0.104751203092183;0.0755720507738362;0.0744449786192393
Dorsal hippocampus (L);0.62092534501881;0.588260832461692;0.676363948614705;0.710787738994162;;;0.548564208118364;0.264928158978094;0.331065283367401;0.270158696161812;0.36027328474167;0.458192362255058;0.163332625233487;0.253769336726342;0.696333590120606;0.690536274371826;0.683761410049694;0.632430445117237;1;0.792021878782273;0.497046910873329;0.492059241183241;0.237947370297088;0.0198219232222518;0.140624045726386;0.0630814436818387
Dorsal hippocampus (R);0.80006609723864;0.767540424125142;0.817411725835084;0.815575504582513;;;0.448787248009875;0.370278873491895;0.310155114178767;0.357553784512386;0.341114740335897;0.422569060328555;0.200608658567394;0.296736317209068;0.670395601914875;0.696808780433252;0.676960932136775;0.756596543240522;0.792021878782273;1;0.43146108789834;0.414215307035669;0.109691978098615;0.0627743962790319;0.147114358394478;0.0904174941127615
Ventral hippocampus (L);0.410164066703087;0.421096422971289;0.420107798825765;0.454710906168746;;;0.369494595859797;0.194853849149666;0.294184847636632;0.264939126670943;0.300428588373559;0.234842636198836;0.0257883290618376;0.215201436707336;0.471138860858253;0.419608241374031;0.308545636573496;0.418312758865335;0.497046910873329;0.43146108789834;1;0.405608577014162;0.179191422294746;0.0504637696868074;0.0740501871861284;0.15035569935793
Ventral hippocampus (R);0.399866126285032;0.386191525010245;0.370911985224905;0.393453571809048;;;0.276954148196898;0.304329825327042;0.0889084107720905;0.146854529150312;0.266271691578461;0.282576341920379;0.085294449145791;0.199194709422052;0.495633811708968;0.426863671734506;0.339287528610031;0.377119456702208;0.492059241183241;0.414215307035669;0.405608577014162;1;0.306459903662811;0.00911456629008552;-0.0350626856718764;0.252193278898945
Substantia nigra, reticular part (L);0.0212327255614246;-0.0165371778113501;0.0164527215033932;0.0870021188119536;;;0.109583860885344;0.216532557465657;0.127790377113062;-0.023403017471268;0.218755567839685;0.287663053471015;-0.183762137359419;0.0502995458258023;0.23707997558224;0.238796049931504;0.125340635185398;0.103406651633009;0.237947370297088;0.109691978098615;0.179191422294746;0.306459903662811;1;0.133514205014296;0.133561178047079;-0.0191846099338832
Substantia nigra, reticular part (R);-0.0879697425595068;-0.0610728474349548;-0.102779972381567;-0.0545775260315736;;;-0.149197589995717;0.130361962115341;0.098805009399202;-0.0195334521385715;0.0986041806330387;0.14399235949941;-0.0175526087323759;0.112312007611894;0.0776250258842915;0.144697758491949;0.0491023158325176;0.104751203092183;0.0198219232222518;0.0627743962790319;0.0504637696868074;0.00911456629008552;0.133514205014296;1;0.0925943291245846;-0.146484522024028
Substantia nigra, compact part (L);0.0952255629310992;0.0735819337682927;0.0691722451673723;0.105371597704609;;;0.089788654221818;0.0855863431323428;0.0554687744846231;0.0573831117566581;0.102746073565364;0.023816674991993;0.0256434242566507;-0.0132962248078399;0.127776448595345;0.151227885551737;0.172848399279645;0.0755720507738362;0.140624045726386;0.147114358394478;0.0740501871861284;-0.0350626856718764;0.133561178047079;0.0925943291245846;0.999999999999999;0.0264114911809673
Substantia nigra, compact part (R);0.113653021780717;0.0991182654068094;0.11214379654775;0.0677053668477511;;;0.202038907170762;0.192356405196257;-0.104121042083622;0.122201088730448;0.0487016272626101;0.0791201077413555;-0.0752435103168571;-0.0590973580616584;0.102412890314252;0.0727277540051517;-0.0118770933059128;0.0744449786192393;0.0630814436818387;0.0904174941127615;0.15035569935793;0.252193278898945;-0.0191846099338832;-0.146484522024028;0.0264114911809673;1
