Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.71971223112706;0.693451611749434;0.647042684136734;0.691556631049811;0.769231878173442;0.57887007803047;0.641032622936374;0.291334767196655;0.396585763206564;0.17612471884186;0.198234781450724;0.359878306073875;0.4369803339115;0.796280753414278;0.667751083345818;0.568413892755918;0.604684231159995;0.819777466576332;0.640931885587914;0.349626172885517;0.464926012988348;0.461992113920887;0.237171351432885;0.151824583846918;0.180074209142471
Retrosplenial area (R);0.71971223112706;1;0.627596855687696;0.703410739949107;0.670955807375581;0.783776932892566;0.514474050854623;0.699355752002225;0.345231243178938;0.38601556117705;0.116254068607921;0.219683494001277;0.33117810885121;0.487857436747681;0.746522088946595;0.667632805834876;0.571053358969498;0.544682361746488;0.812140572553975;0.650406086673473;0.128551453688444;0.378349180468374;0.452709434481163;0.329182211135801;0.0237381197015186;0.226991535768957
Visual areas (L);0.693451611749434;0.627596855687696;1;0.648855542437939;0.700133780463187;0.681304339255215;0.47177685476092;0.609993874474305;0.150410417851439;0.32455643925062;0.177621976367863;0.0799637171030041;0.375158725161344;0.271756138965746;0.606902076530416;0.516265832517161;0.44771117299881;0.465407628393696;0.670778693320032;0.485784193634571;0.276051502189549;0.44556985100511;0.320189445566568;0.232159035048582;0.0348509318873755;0.0570283629579833
Visual areas (R);0.647042684136734;0.703410739949107;0.648855542437939;1;0.721873831982726;0.635539648794971;0.462444130349183;0.530221300308716;0.285678224712146;0.436589414427756;0.185014044060472;0.247903705516887;0.364590841416223;0.353432454430966;0.709680919845367;0.529662977320131;0.443686501974144;0.424679782372969;0.702801579947955;0.509666462730077;0.171659428550614;0.445163242194348;0.45062551887266;0.214315242311013;0.128080110336736;0.209332680856075
Posterior parietal association areas (L);0.691556631049811;0.670955807375581;0.700133780463187;0.721873831982726;1;0.635598263847781;0.500127614041603;0.551769931083684;0.292091678114066;0.422320589960365;0.127089643985825;0.159259768755217;0.218246154968051;0.402349503017676;0.626156542328285;0.424136857016557;0.406133784040314;0.446893738194989;0.656754760672139;0.406825323054331;0.282136747407081;0.431587513336443;0.307088085039283;0.182361959536278;-0.0304083464527134;0.205755824896847
Posterior parietal association areas (R);0.769231878173442;0.783776932892566;0.681304339255215;0.635539648794971;0.635598263847781;1;0.490113940253002;0.742647332443915;0.245484068852987;0.379878207138727;0.0625763459551271;0.209673861648628;0.34713066478795;0.377960427416257;0.763391238182204;0.595248263730045;0.64876995154195;0.558528124685273;0.831118912321824;0.595167553340425;0.210105989310887;0.387184292420501;0.433200739287617;0.311560919217484;0.00736440431584569;0.208061246730134
Auditory areas (L);0.57887007803047;0.514474050854623;0.47177685476092;0.462444130349183;0.500127614041603;0.490113940253002;1;0.460051144170525;0.119548218164196;0.203549513535346;0.104773913612329;0.0643414437228501;0.173783051887796;0.34114005595714;0.484297153627987;0.459534263578204;0.345403584454749;0.407125933615808;0.528352568920407;0.42086668036443;0.234961889835174;0.528791759096569;0.343095181372542;0.0863869556362953;0.120502208358431;0.109333865530131
Auditory areas (R);0.641032622936374;0.699355752002225;0.609993874474305;0.530221300308716;0.551769931083684;0.742647332443915;0.460051144170525;1;0.236185940134995;0.265239337853438;0.178461850840915;0.198712878493102;0.364154810843549;0.35550775976393;0.629371967183316;0.551079139288923;0.547817607487103;0.582227882438692;0.731670674115051;0.519974525323608;0.124443447443913;0.323718652458537;0.420650169866476;0.12910935462597;0.0341225151623711;0.0723228089701384
Temporal association areas (L);0.291334767196655;0.345231243178938;0.150410417851439;0.285678224712146;0.292091678114066;0.245484068852987;0.119548218164196;0.236185940134995;1;0.145597848306822;0.0663163625701652;0.0944345651629803;0.0135203789266548;0.233323634453958;0.244938910817999;0.260907352451216;0.272221568543798;0.405545999143047;0.321449498714691;0.256949943043821;0.1861422892653;0.148490148826799;0.292556571787694;-0.0249037957910454;0.115612066756903;0.0834634633319503
Temporal association areas (R);0.396585763206564;0.38601556117705;0.32455643925062;0.436589414427756;0.422320589960365;0.379878207138727;0.203549513535346;0.265239337853438;0.145597848306822;1;0.0679760159384428;0.296422066893139;0.14244170265987;0.396604520794394;0.431216850581432;0.485132226381433;0.286922793745667;0.23883575741634;0.389810281724343;0.39833415195959;0.0517968003745383;0.332105162435084;0.390495543678662;0.230976396874906;0.165912153530966;0.231973167841735
Entorhinal area (L);0.17612471884186;0.116254068607921;0.177621976367863;0.185014044060472;0.127089643985825;0.0625763459551271;0.104773913612329;0.178461850840915;0.0663163625701652;0.0679760159384428;1;-0.0211856282403788;0.320506650494883;0.0810829811704763;0.188558383663923;0.263898080622128;0.117313476123132;0.181967007215417;0.195147394358197;0.255882212583279;0.125376005828265;0.17159017036217;0.150688182220313;0.0299232870346434;0.118226168664069;0.0623052691169239
Entorhinal area (R);0.198234781450724;0.219683494001277;0.0799637171030041;0.247903705516887;0.159259768755217;0.209673861648628;0.0643414437228501;0.198712878493102;0.0944345651629803;0.296422066893139;-0.0211856282403788;1;0.0498234738649427;0.242700427682034;0.418876666206781;0.362610581983331;0.267466668149082;0.17989847605977;0.258271529356027;0.395027894278453;0.071430435170338;0.153885267565899;0.135684033127636;0.0386011304103002;-0.0381046581994187;0.0575814854114698
Olfactory areas (L);0.359878306073875;0.33117810885121;0.375158725161344;0.364590841416223;0.218246154968051;0.34713066478795;0.173783051887796;0.364154810843549;0.0135203789266548;0.14244170265987;0.320506650494883;0.0498234738649427;1;0.0581726303721034;0.439948498532241;0.424331598616025;0.248381198653656;0.231387156396977;0.467764471718426;0.401040222571892;0.169193250724622;0.186485842095942;0.415324099882351;0.143487235806512;0.0817900990124779;0.143910814832228
Olfactory areas (R);0.4369803339115;0.487857436747681;0.271756138965746;0.353432454430966;0.402349503017676;0.377960427416257;0.34114005595714;0.35550775976393;0.233323634453958;0.396604520794394;0.0810829811704763;0.242700427682034;0.0581726303721034;1;0.453306395294021;0.480711648701198;0.349308363769397;0.427380540874461;0.454560828014785;0.455267423040445;0.161741460301196;0.388892857024253;0.274830845925116;0.241402878346231;0.0482188304733868;0.0535074398345533
Dentate gyrus (L);0.796280753414278;0.746522088946595;0.606902076530416;0.709680919845367;0.626156542328285;0.763391238182204;0.484297153627987;0.629371967183316;0.244938910817999;0.431216850581432;0.188558383663923;0.418876666206781;0.439948498532241;0.453306395294021;1;0.750960459939717;0.553057203879215;0.587298881345365;0.861652390939092;0.766585170484053;0.275546211716117;0.471815505152028;0.440670161760454;0.305780479749285;0.09724911499576;0.239857749360961
Dentate gyrus (R);0.667751083345818;0.667632805834876;0.516265832517161;0.529662977320131;0.424136857016557;0.595248263730045;0.459534263578204;0.551079139288923;0.260907352451216;0.485132226381433;0.263898080622128;0.362610581983331;0.424331598616025;0.480711648701198;0.750960459939717;1;0.524829394781509;0.604175547870437;0.750569293168813;0.928033182436969;0.242176635369941;0.583290533896196;0.521620697811701;0.313804140678169;0.212013975935178;0.222856236266013
Subiculum (L);0.568413892755918;0.571053358969498;0.44771117299881;0.443686501974144;0.406133784040314;0.64876995154195;0.345403584454749;0.547817607487103;0.272221568543798;0.286922793745667;0.117313476123132;0.267466668149082;0.248381198653656;0.349308363769397;0.553057203879215;0.524829394781509;1;0.432626931854282;0.624143235041697;0.561328657681533;0.110251113744501;0.236937611005925;0.340083846062682;0.330137529796753;-0.0130531116579987;0.164705399554705
Subiculum (R);0.604684231159995;0.544682361746488;0.465407628393696;0.424679782372969;0.446893738194989;0.558528124685273;0.407125933615808;0.582227882438692;0.405545999143047;0.23883575741634;0.181967007215417;0.17989847605977;0.231387156396977;0.427380540874461;0.587298881345365;0.604175547870437;0.432626931854282;1;0.641567304579049;0.606519406805627;0.298025064389627;0.386940809102646;0.328621669659336;0.113260746732337;0.128525507769515;0.172346441180743
Dorsal hippocampus (L);0.819777466576332;0.812140572553975;0.670778693320032;0.702801579947955;0.656754760672139;0.831118912321824;0.528352568920407;0.731670674115051;0.321449498714691;0.389810281724343;0.195147394358197;0.258271529356027;0.467764471718426;0.454560828014785;0.861652390939092;0.750569293168813;0.624143235041697;0.641567304579049;1;0.769922521854159;0.237088724675487;0.456353178216383;0.507139335816872;0.315338120375565;0.054000665271123;0.203811690834933
Dorsal hippocampus (R);0.640931885587914;0.650406086673473;0.485784193634571;0.509666462730077;0.406825323054331;0.595167553340425;0.42086668036443;0.519974525323608;0.256949943043821;0.39833415195959;0.255882212583279;0.395027894278453;0.401040222571892;0.455267423040445;0.766585170484053;0.928033182436969;0.561328657681533;0.606519406805627;0.769922521854159;1;0.251298154676238;0.536906435454434;0.504055165856681;0.34398094801439;0.151983118075133;0.255633740725874
Ventral hippocampus (L);0.349626172885517;0.128551453688444;0.276051502189549;0.171659428550614;0.282136747407081;0.210105989310887;0.234961889835174;0.124443447443913;0.1861422892653;0.0517968003745383;0.125376005828265;0.071430435170338;0.169193250724622;0.161741460301196;0.275546211716117;0.242176635369941;0.110251113744501;0.298025064389627;0.237088724675487;0.251298154676238;1;0.336901095332923;0.0682533046471101;0.0123616392469399;0.145013428556818;0.107659864823126
