Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.382383524469349;0.279253924306031;0.506741850083305;-0.0280037341577336;;;0.376562282133901;0.503134503200374;0.412788869273169;0.412944710809654;1;0.371413427799083;0.441174619018823;0.478061532550267;0.552919650504913;0.438729373826074;0.485954776327556;0.333697047807544;0.555984411719809;0.466793136735837;0.611747506760993;0.51080160877895;0.51307336297812;0.45783537888621;0.169681768775146;0.230326445022048
Entorhinal area (R);0.446430360347969;0.416442981063499;0.597220296116989;0.0201214165930331;;;0.408474391116923;0.503224373510067;0.552196054043915;0.529977779335116;0.371413427799083;1;0.523903798000436;0.631059197100187;0.629696450076014;0.524582375033252;0.554181727797368;0.361210866725467;0.699991750844103;0.470584297115711;0.648965060458858;0.605814308217164;0.650032306195712;0.583159337303556;0.355595998066454;0.326511288798867
Olfactory areas (L);0.589290866552443;0.45996005344547;0.745146842566399;0.00319792756312824;;;0.483877789483253;0.598725180747013;0.556352230104808;0.555118096043243;0.441174619018823;0.523903798000436;1;0.727703053980329;0.776326035431488;0.653416141503126;0.701200068561125;0.525568225330965;0.749428767069439;0.543477319317458;0.765266901205936;0.751696038338558;0.810076795932522;0.726977705896905;0.403411190359698;0.153636305361368
Olfactory areas (R);0.519214701864139;0.433567991217074;0.768128305010436;0.0911424512949843;;;0.579361206879169;0.675011846031004;0.681680786570018;0.594925020616524;0.478061532550267;0.631059197100187;0.727703053980329;1;0.779089449934946;0.574834208839383;0.717814729353765;0.396422105421551;0.821342998410257;0.532807070988095;0.819042291867445;0.747481049020633;0.825223357590553;0.783758864014254;0.563580020258637;0.290165448280028
Dentate gyrus (L);0.833874988727701;0.618346416195115;0.802373874439862;0.0990612825268343;;;0.626279043904949;0.685638361505495;0.68402914865496;0.681184414150331;0.552919650504913;0.629696450076014;0.776326035431488;0.779089449934946;1;0.886046348375071;0.862717183427311;0.724221601408757;0.900865232141975;0.755751959788407;0.904481737191492;0.931291070190909;0.907561196113023;0.789208091455649;0.52393467507668;0.223816153002875
Dentate gyrus (R);0.902869762027965;0.715064714323478;0.637495763066138;0.174577615711924;;;0.52533442006059;0.605707008329415;0.580538688241797;0.589022175765184;0.438729373826074;0.524582375033252;0.653416141503126;0.574834208839383;0.886046348375071;1;0.818172015790129;0.883329903274879;0.784706091636157;0.810175803886156;0.743890702276078;0.865911162032168;0.765312107690237;0.629260890025812;0.414064483765511;0.140413000808655
Subiculum (L);0.798127058756691;0.600915629392052;0.758797188822722;0.113307193034779;;;0.604289021630769;0.69467171994392;0.64941164545591;0.692128657286838;0.485954776327556;0.554181727797368;0.701200068561125;0.717814729353765;0.862717183427311;0.818172015790129;1;0.688033246865211;0.849407391174581;0.750193879767038;0.822540787123107;0.826284235147473;0.816987547384587;0.778839315786896;0.439839194755006;0.206673258607528
Subiculum (R);0.85178378528523;0.674520643998231;0.502484892109759;0.162362549595458;;;0.446875956029016;0.49077857093881;0.447767895194234;0.481326503603985;0.333697047807544;0.361210866725467;0.525568225330965;0.396422105421551;0.724221601408757;0.883329903274879;0.688033246865211;1;0.64146280494208;0.782687920530545;0.584625443523102;0.702910212719011;0.610376869931184;0.49953628202345;0.247104263588076;0.0671822737447857
Dorsal hippocampus (L);0.76859252187757;0.570000227179655;0.856146974611706;0.094622424475523;;;0.614583822594857;0.778853915188151;0.772865824915323;0.735270153610463;0.555984411719809;0.699991750844103;0.749428767069439;0.821342998410257;0.900865232141975;0.784706091636157;0.849407391174581;0.64146280494208;1;0.729449595418066;0.899144838996991;0.862684994520906;0.886220668331877;0.824374656383083;0.492271774314233;0.232772427800111
Dorsal hippocampus (R);0.819556333594781;0.594260952845479;0.664446846585057;0.157723557829441;;;0.498956663153784;0.678652053551757;0.552627392967832;0.644502069965846;0.466793136735837;0.470584297115711;0.543477319317458;0.532807070988095;0.755751959788407;0.810175803886156;0.750193879767038;0.782687920530545;0.729449595418066;1;0.693286982774562;0.703969773188577;0.700265358684557;0.610917077521435;0.356222996661096;0.12495751758558
Ventral hippocampus (L);0.700117075397972;0.534070377195805;0.8600209990448;0.0842773381762041;;;0.602473487218723;0.740106874843635;0.730252069524982;0.691035909159366;0.611747506760993;0.648965060458858;0.765266901205936;0.819042291867445;0.904481737191492;0.743890702276078;0.822540787123107;0.584625443523102;0.899144838996991;0.693286982774562;1;0.854721050292496;0.897955904063945;0.833730720552867;0.547070334620617;0.226565122089435
Ventral hippocampus (R);0.797904338786357;0.572615836913866;0.732997519263438;0.108543059782864;;;0.622798761113975;0.690409489666794;0.694306028176927;0.61405434121335;0.51080160877895;0.605814308217164;0.751696038338558;0.747481049020633;0.931291070190909;0.865911162032168;0.826284235147473;0.702910212719011;0.862684994520906;0.703969773188577;0.854721050292496;1;0.859046875978334;0.759925863845856;0.505549241034862;0.27000500997727
Substantia nigra, reticular part (L);0.733735366113028;0.579722035952981;0.86395871458982;0.0823849159368911;;;0.624083076851808;0.729287448306747;0.696621256981295;0.745927879286908;0.51307336297812;0.650032306195712;0.810076795932522;0.825223357590553;0.907561196113023;0.765312107690237;0.816987547384587;0.610376869931184;0.886220668331877;0.700265358684557;0.897955904063945;0.859046875978334;1;0.821293240899615;0.529731003270137;0.255723017381119
Substantia nigra, reticular part (R);0.628394959270908;0.451256457179615;0.779619731119507;0.097848835672604;;;0.569303476340917;0.69592338952177;0.760331758883722;0.619378636100235;0.45783537888621;0.583159337303556;0.726977705896905;0.783758864014254;0.789208091455649;0.629260890025812;0.778839315786896;0.49953628202345;0.824374656383083;0.610917077521435;0.833730720552867;0.759925863845856;0.821293240899615;1;0.45689883860254;0.258939705705335
Substantia nigra, compact part (L);0.418283806344692;0.313881195750253;0.522246793933764;0.0608877729322861;;;0.432605042664628;0.447889617739846;0.404969321445071;0.437259027003837;0.169681768775146;0.355595998066454;0.403411190359698;0.563580020258637;0.52393467507668;0.414064483765511;0.439839194755006;0.247104263588076;0.492271774314233;0.356222996661096;0.547070334620617;0.505549241034862;0.529731003270137;0.45689883860254;1;0.118345320089111
Substantia nigra, compact part (R);0.118580700045275;0.119222176697333;0.176582679946761;-0.0422868982561015;;;0.0289497849780049;0.197656967020249;0.139851545004413;0.12487340564207;0.230326445022048;0.326511288798867;0.153636305361368;0.290165448280028;0.223816153002875;0.140413000808655;0.206673258607528;0.0671822737447857;0.232772427800111;0.12495751758558;0.226565122089435;0.27000500997727;0.255723017381119;0.258939705705335;0.118345320089111;1
