Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);-0.0809917579967275;-0.025342533303552;0.031922516876012;-0.0777271369294708;;;0.0315913135987034;-0.0430195424305084;0.00490542319395358;-0.06862919253907;1;0.200388019322286;0.298565178022044;0.219724085733887;-0.0157630948375752;-0.00730160211832497;0.0122795282459868;-0.0221936929337648;0.029798510022253;0.0947864656512934;0.0771987229281263;0.137402223900902;0.179417057181171;0.0214741011968729;0.0262893928388294;0.0684801296864701
Entorhinal area (R);0.0426413003622773;0.0315480575713454;0.114043320159031;-0.0437260894322967;;;0.0364747908747439;0.0184648956639715;0.0502172686505276;-0.0407024120871597;0.200388019322286;1;0.495750898611521;0.0271668853029533;0.147758123986889;0.135566813379563;0.0866030311156083;0.0674000315633458;0.168626794133094;-0.00983246725495368;0.516423496743796;0.477542308353555;0.173770154219837;0.131342661749871;-0.138882070397816;-0.0255816656673573
Olfactory areas (L);0.149661258779525;0.0175380139884767;0.199240601631523;-0.0271230617865479;;;-0.0634446193626022;0.0148195410395806;-0.0854177568012835;-0.0272761867472055;0.298565178022044;0.495750898611521;1;0.0127260201885746;0.301096164772806;0.226929207225031;0.217589892905418;0.265790096003875;0.270310307591415;0.160474324711793;0.627974977168729;0.612661961447842;0.188273637311804;0.0541328015189866;-0.0253651027551772;-0.0110527548875818
Olfactory areas (R);0.0451488020725761;0.0600330270007297;0.0605680738923863;0.0112222715033317;;;0.0603017819026236;-0.0562449645705562;-0.0526261451210828;0.00443395460473838;0.219724085733887;0.0271668853029533;0.0127260201885746;1;0.133199719312748;0.0577304997685176;0.215438807391157;0.0587805744116982;0.0780922998071429;0.117938117041079;-0.00373481303149852;0.0193090779961201;0.0715539660811576;0.0834477596871266;0.0433513402851033;0.036920855556952
Dentate gyrus (L);0.636193758838275;0.640666201585672;0.32000224956559;0.366139413877893;;;0.234196728830091;0.0014495909696272;0.0114860969569226;0.124141155456163;-0.0157630948375752;0.147758123986889;0.301096164772806;0.133199719312748;1;0.750123390419317;0.424479980828397;0.583259822986778;0.497439919737495;0.43572506092656;0.372285728490607;0.340579618008594;0.352393489598792;0.22411405295865;-0.0369189566782446;0.256543426241534
Dentate gyrus (R);0.612276129327005;0.650230667194979;0.213289552440344;0.443228822249687;;;0.343331080966241;-0.0225926309984937;0.140814779305593;0.281663681267988;-0.00730160211832497;0.135566813379563;0.226929207225031;0.0577304997685176;0.750123390419317;1;0.397918250852403;0.668056407633459;0.588312126449296;0.581925843077379;0.303966186161146;0.350137762176884;0.349616050104945;0.282726632329042;0.0332433401266808;0.296136697932619
Subiculum (L);0.337421632499926;0.25186956035899;0.261921057628955;0.279254459260425;;;0.14693159075766;-0.0563768391083809;0.0513957562410805;0.120293902570098;0.0122795282459868;0.0866030311156083;0.217589892905418;0.215438807391157;0.424479980828397;0.397918250852403;1;0.378051775991423;0.497152622989027;0.435161451663415;0.269232926304132;0.156493473744217;0.172181921668354;0.125098397142552;0.137762036259924;0.0300944782848399
Subiculum (R);0.478215470634554;0.533589789666449;0.150523906535516;0.267552981811347;;;0.218130971273101;0.0163790286345144;-0.0566154603285295;0.1346615318778;-0.0221936929337648;0.0674000315633458;0.265790096003875;0.0587805744116982;0.583259822986778;0.668056407633459;0.378051775991423;1;0.439307310635493;0.471698828401052;0.298637138575432;0.335475458288999;0.290441068944671;0.200327559044652;0.0414966719639016;0.166539512653967
Dorsal hippocampus (L);0.464186844095953;0.483533270947882;0.213735216201842;0.484783883873175;;;0.296762363301794;0.0621978588917039;0.323034861613658;0.145651005816757;0.029798510022253;0.168626794133094;0.270310307591415;0.0780922998071429;0.497439919737495;0.588312126449296;0.497152622989027;0.439307310635493;1;0.447651106624813;0.190640948488886;0.19038438100439;0.20766784802191;0.170700501592167;0.113038782136446;0.119158749110327
Dorsal hippocampus (R);0.474274661259852;0.511414915276161;0.108841070782689;0.444617852141881;;;0.269133676411362;0.0411627434697568;0.234418343812509;0.215119247999451;0.0947864656512934;-0.00983246725495368;0.160474324711793;0.117938117041079;0.43572506092656;0.581925843077379;0.435161451663415;0.471698828401052;0.447651106624813;1;-0.00738810464534812;0.0929972835135496;0.385732346865601;0.222102495934508;-0.0275031157841214;0.194984305812955
Ventral hippocampus (L);0.215614210171167;0.169622008165733;0.222553645664752;-0.0254461389978369;;;0.0674017894501653;-0.0991231846267418;-0.110470617997343;0.0339915168392887;0.0771987229281263;0.516423496743796;0.627974977168729;-0.00373481303149852;0.372285728490607;0.303966186161146;0.269232926304132;0.298637138575432;0.190640948488886;-0.00738810464534812;1;0.697841626383074;0.131450468448925;0.0743546707091271;0.0170776672228326;0.0653881153571174
Ventral hippocampus (R);0.248201844448426;0.203494082296051;0.0871959586254514;-0.0797461550845739;;;-0.0215888741697438;-0.186901425118382;-0.0571490760732762;0.104488330890749;0.137402223900902;0.477542308353555;0.612661961447842;0.0193090779961201;0.340579618008594;0.350137762176884;0.156493473744217;0.335475458288999;0.19038438100439;0.0929972835135496;0.697841626383074;1;0.219016873753525;0.141436938519527;0.015975197477286;0.107295572614786
Substantia nigra, reticular part (L);0.388365889149643;0.293777638803454;0.142684041123494;0.263696935493873;;;0.181829868032409;0.0507505991417792;0.114919334678261;0.0753188815392088;0.179417057181171;0.173770154219837;0.188273637311804;0.0715539660811576;0.352393489598792;0.349616050104945;0.172181921668354;0.290441068944671;0.20766784802191;0.385732346865601;0.131450468448925;0.219016873753525;1;0.139410821143829;0.208609675123752;0.133671198566766
Substantia nigra, reticular part (R);0.28649989497753;0.183664023827047;0.14752840253606;-0.0429729626145337;;;0.207610097539869;-0.117860849675096;0.141832654190454;0.088309636333173;0.0214741011968729;0.131342661749871;0.0541328015189866;0.0834477596871266;0.22411405295865;0.282726632329042;0.125098397142552;0.200327559044652;0.170700501592167;0.222102495934508;0.0743546707091271;0.141436938519527;0.139410821143829;1;-0.0365398734363663;0.221290950940707
Substantia nigra, compact part (L);0.00324584035686501;0.0740530147963468;0.0160604009448307;0.143356198118048;;;0.0705842536430872;-0.157189192127935;0.111256951558192;-0.0208422400600543;0.0262893928388294;-0.138882070397816;-0.0253651027551772;0.0433513402851033;-0.0369189566782446;0.0332433401266808;0.137762036259924;0.0414966719639016;0.113038782136446;-0.0275031157841214;0.0170776672228326;0.015975197477286;0.208609675123752;-0.0365398734363663;1;0.0686834537769406
Substantia nigra, compact part (R);0.172942471708295;0.169004658879519;0.0476449729391133;0.142964406490887;;;0.136851628409624;-0.0924301318774702;0.129391577913537;0.0961812241098766;0.0684801296864701;-0.0255816656673573;-0.0110527548875818;0.036920855556952;0.256543426241534;0.296136697932619;0.0300944782848399;0.166539512653967;0.119158749110327;0.194984305812955;0.0653881153571174;0.107295572614786;0.133671198566766;0.221290950940707;0.0686834537769406;1
