Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Dentate gyrus (L);0.920029966983814;0.900560198583152;0.76827966723908;0.439249111843791;0.402764038529982;0.199819605755836;0.842222741970207;0.762762124403739;0.78379397486804;0.591855881354711;0.789687020481348;0.642170989655257;0.74510603395595;0.641676325612299;1;0.927900698006989;0.919020765459962;0.888022650838687;0.936336923332168;0.913268709141936;0.863819976282243;0.87298593599153;0.796412952818164;0.811403907850032;0.754841449585473;0.4555942102654
Dentate gyrus (R);0.90470634082675;0.892810107545892;0.744388442219249;0.41265160230763;0.346505417783821;0.212370893018403;0.866634153661458;0.803012206233633;0.771492794586225;0.616205201033315;0.819690686004054;0.665593477977336;0.725482188171412;0.629297195097967;0.927900698006989;1;0.912664503871745;0.879641600152079;0.925736792703217;0.922206464593459;0.877676579331719;0.844517599094486;0.831910132836736;0.838513888163028;0.789210221314528;0.525297191484059
Subiculum (L);0.930232745133901;0.917282117743624;0.753818883357691;0.430306500693141;0.363151636032387;0.211878337036949;0.852403221936245;0.776177332476236;0.805664282608304;0.571398235616933;0.77680789849336;0.530493100892601;0.715162037302658;0.624023407531373;0.919020765459962;0.912664503871745;1;0.8866850352061;0.927686140014403;0.912079551644548;0.863363912712793;0.866857040587613;0.796686646522574;0.791611159367463;0.723911538592193;0.457388235492521
Subiculum (R);0.901669033131673;0.915020365370352;0.774119496200175;0.502344872993126;0.432898678054883;0.307643176154516;0.823213032526575;0.681355940288935;0.72418153985173;0.554943051020952;0.753827829532799;0.524626174117384;0.744043155476191;0.615279399231565;0.888022650838687;0.879641600152079;0.8866850352061;1;0.900159290595338;0.858022772590714;0.870561343118524;0.801591207096454;0.725417515895591;0.783850781602241;0.689054161421952;0.428638207254394
Dorsal hippocampus (L);0.937665826695687;0.932032264083951;0.843718527026986;0.427785542299106;0.483552742923336;0.219879790768793;0.886882826157915;0.780517823221557;0.84049426341953;0.605975561511537;0.847017773160757;0.601831730867122;0.757225112695556;0.731932126230653;0.936336923332168;0.925736792703217;0.927686140014403;0.900159290595338;1;0.927573142541818;0.930923981270368;0.886492642824432;0.829854442277739;0.832493276672697;0.779906463646155;0.444191179613896
Dorsal hippocampus (R);0.933331522012758;0.902400270927399;0.750427014529179;0.26043966156455;0.360601197396255;0.0401395087506445;0.889882971682372;0.802101173442514;0.783547782132265;0.619644045271214;0.855607167696173;0.60279558723224;0.747166596112073;0.689826104943394;0.913268709141936;0.922206464593459;0.912079551644548;0.858022772590714;0.927573142541818;1;0.889504600120605;0.886708193687311;0.815661903540823;0.790097187312544;0.737477269279175;0.452852811464697
Ventral hippocampus (L);0.876765574992087;0.891036271501378;0.860421071449301;0.386292045786877;0.565359227995693;0.187965716411233;0.928356502241538;0.75642167987263;0.841325412608229;0.624897445506631;0.868797626442085;0.573610449495397;0.771704643711579;0.764655937774218;0.863819976282243;0.877676579331719;0.863363912712793;0.870561343118524;0.930923981270368;0.889504600120605;1;0.842980317154709;0.815521582105253;0.798616021257901;0.745367232772437;0.392628453507873
Ventral hippocampus (R);0.878688974353973;0.870268960650602;0.733089574459024;0.397093658297424;0.367375441263553;0.205090788305957;0.863050277094137;0.750602854484507;0.795720896497089;0.59928186860783;0.785911558597065;0.511961109777309;0.756029342136531;0.641595749749643;0.87298593599153;0.844517599094486;0.866857040587613;0.801591207096454;0.886492642824432;0.886708193687311;0.842980317154709;1;0.804807992515611;0.756840025094482;0.641467034830351;0.352833494883171
Substantia nigra, reticular part (L);0.776270023406801;0.765690563223512;0.732943897261607;0.348681938500645;0.415717883249679;0.197452552404657;0.849108575230724;0.753487888195706;0.733959545396258;0.535982955176255;0.782391506380457;0.56617754851122;0.698322846382108;0.625189025327077;0.796412952818164;0.831910132836736;0.796686646522574;0.725417515895591;0.829854442277739;0.815661903540823;0.815521582105253;0.804807992515611;1;0.76856975508064;0.833665699913267;0.378793807948006
Substantia nigra, reticular part (R);0.782397721829836;0.771766500613462;0.727669945042204;0.485632640980924;0.397917024745883;0.348587939230903;0.803204379189892;0.724262289012912;0.760735200801345;0.545668373560558;0.741707083728731;0.569669746736028;0.649531199187671;0.549275277155336;0.811403907850032;0.838513888163028;0.791611159367463;0.783850781602241;0.832493276672697;0.790097187312544;0.798616021257901;0.756840025094482;0.76856975508064;1;0.73588466775;0.531490484729035
Substantia nigra, compact part (L);0.682105730211228;0.655060749931301;0.651715834831654;0.327667437012323;0.335643631370839;0.181680696043024;0.726024942497926;0.716677315343569;0.629647405690111;0.476400201161054;0.696416802009781;0.62174297091127;0.527015982285186;0.596693122336881;0.754841449585473;0.789210221314528;0.723911538592193;0.689054161421952;0.779906463646155;0.737477269279175;0.745367232772437;0.641467034830351;0.833665699913267;0.73588466775;1;0.526856183974468
Substantia nigra, compact part (R);0.399412648879365;0.353787447224919;0.302231436526046;0.0871759281688715;0.0233764693612911;-0.0369633157467418;0.401255559892672;0.51315117232067;0.40133195059303;0.345008107114008;0.472814140658739;0.504464261713249;0.301682249684172;0.267002888180255;0.4555942102654;0.525297191484059;0.457388235492521;0.428638207254394;0.444191179613896;0.452852811464697;0.392628453507873;0.352833494883171;0.378793807948006;0.531490484729035;0.526856183974468;1
