Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.876453050587271;0.850569507230517;0.545030979037826;0.858605704380678;;;0.809595430238282;0.864798749965932;0.775158556499955;0.725842983568268;1;0.900555869282642;0.878079497079717;0.838602574225178;0.904048927155646;0.883859138559904;0.840453452764934;0.792837964738062;0.661236515153273;0.880656580914678;0.876651565249175;0.885745121121057;0.574520895148255;0.695467933472684;0.756674923260592;0.569052703288223
Entorhinal area (R);0.913118506288767;0.88813255130133;0.644120812875901;0.894751373186604;;;0.826555726930779;0.892256661444112;0.794474147049125;0.733388294860165;0.900555869282642;1;0.924698869057682;0.881033639124446;0.943658555374153;0.939958470716477;0.866420255509138;0.874498880146258;0.743787582630686;0.938583048630334;0.937254222683155;0.954893551361823;0.727127165817697;0.813681343438811;0.8706802998728;0.714554033964648
Olfactory areas (L);0.941225151541169;0.931372119694484;0.710906716853731;0.932228068431947;;;0.886527153242009;0.923408153887219;0.782937369534363;0.761451500588339;0.878079497079717;0.924698869057682;1;0.921189282183555;0.960919302412128;0.946248585743843;0.861444984890792;0.877284309508561;0.797804200431065;0.963000256058285;0.94309474037316;0.950346873015517;0.708011857691598;0.820586953801844;0.862202308371099;0.679110092509222
Olfactory areas (R);0.909198005565288;0.909447790681284;0.748351092281841;0.916414028521627;;;0.895731823602936;0.905052272193342;0.772498918179669;0.748458795039145;0.838602574225178;0.881033639124446;0.921189282183555;1;0.916557747010857;0.899284546097066;0.793350135628103;0.806798807350722;0.81862344768965;0.904290083609137;0.898541052295005;0.907039673850711;0.634691294356878;0.754322946545903;0.773858026706783;0.548351430738058
Dentate gyrus (L);0.969219149754886;0.955045045032083;0.694587996000358;0.939048168931986;;;0.889853391443174;0.940571355171727;0.828011389929465;0.753741462771143;0.904048927155646;0.943658555374153;0.960919302412128;0.916557747010857;1;0.962315173971549;0.900902270730672;0.892355482229588;0.802916159855564;0.97695367993204;0.962387991328899;0.967001593432542;0.706750711620442;0.817018733016338;0.857936221955959;0.668715665879968
Dentate gyrus (R);0.935150272708465;0.925490771051358;0.702366652460915;0.908092727021663;;;0.867048693289819;0.900481779597232;0.796347252106911;0.754755298560227;0.883859138559904;0.939958470716477;0.946248585743843;0.899284546097066;0.962315173971549;1;0.87027284799451;0.918047888627797;0.790898425698926;0.975607277782505;0.949554406807911;0.957359880431612;0.756939560907736;0.837142821488259;0.876022655444915;0.710320764972518
Subiculum (L);0.893202249455093;0.867951127140617;0.514875916420578;0.833387344165079;;;0.738290572748094;0.845129960136132;0.703276791341939;0.673493317913389;0.840453452764934;0.866420255509138;0.861444984890792;0.793350135628103;0.900902270730672;0.87027284799451;1;0.804367826718333;0.65315311388547;0.889516970048064;0.879983158062304;0.912304510576024;0.708870625421664;0.764169962742976;0.822947827375893;0.685819434456884
Subiculum (R);0.855994606059515;0.84675439020033;0.63394398261688;0.797245128381574;;;0.751918778090621;0.80396290228999;0.726848581963423;0.69788206532245;0.792837964738062;0.874498880146258;0.877284309508561;0.806798807350722;0.892355482229588;0.918047888627797;0.804367826718333;1;0.728948984190927;0.895919841201317;0.886475462825351;0.885342604498156;0.795933148768833;0.837100328818033;0.834948336959163;0.745959886176241
Dorsal hippocampus (L);0.86829573481527;0.866125909784224;0.968659614464466;0.898277513959047;;;0.916090548055019;0.857484496358169;0.78674895766519;0.635811853265263;0.661236515153273;0.743787582630686;0.797804200431065;0.81862344768965;0.802916159855564;0.790898425698926;0.65315311388547;0.728948984190927;1;0.813333578837485;0.761871809731728;0.800073446795463;0.612181773171843;0.733684622384307;0.683022269062866;0.475399436374424
Dorsal hippocampus (R);0.962902320337628;0.951530047939051;0.718744399664727;0.941533660361204;;;0.88950424487304;0.927303783589029;0.818024226626086;0.769163039981959;0.880656580914678;0.938583048630334;0.963000256058285;0.904290083609137;0.97695367993204;0.975607277782505;0.889516970048064;0.895919841201317;0.813333578837485;1;0.952605648802543;0.970361913202491;0.757948643840587;0.852845929479354;0.883060330343386;0.717327400415435
Ventral hippocampus (L);0.9260118255607;0.909943951461759;0.654239816165146;0.89557491238915;;;0.840582295393286;0.888172981702883;0.798257721932614;0.726641982298641;0.876651565249175;0.937254222683155;0.94309474037316;0.898541052295005;0.962387991328899;0.949554406807911;0.879983158062304;0.886475462825351;0.761871809731728;0.952605648802543;1;0.952571340793774;0.702192734249228;0.791601700936433;0.86847252984063;0.688119278127401
Ventral hippocampus (R);0.960922343093871;0.940938758731381;0.703484291781023;0.941893244141613;;;0.877424829838913;0.936303027566498;0.824213327112568;0.75460572975109;0.885745121121057;0.954893551361823;0.950346873015517;0.907039673850711;0.967001593432542;0.957359880431612;0.912304510576024;0.885342604498156;0.800073446795463;0.970361913202491;0.952571340793774;1;0.758951870835695;0.853989340316609;0.901153034571381;0.736363036833211
Substantia nigra, reticular part (L);0.711939919976441;0.715294774668905;0.551250826757419;0.667068368180048;;;0.576802494550125;0.660592154170939;0.576494143712951;0.511032654262204;0.574520895148255;0.727127165817697;0.708011857691598;0.634691294356878;0.706750711620442;0.756939560907736;0.708870625421664;0.795933148768833;0.612181773171843;0.757948643840587;0.702192734249228;0.758951870835695;1;0.911875023108034;0.828488785900272;0.83006868184387
Substantia nigra, reticular part (R);0.830519531274771;0.83616849379607;0.68276121700839;0.806699233373559;;;0.735689119122136;0.79494421483093;0.691027046577409;0.618916097883974;0.695467933472684;0.813681343438811;0.820586953801844;0.754322946545903;0.817018733016338;0.837142821488259;0.764169962742976;0.837100328818033;0.733684622384307;0.852845929479354;0.791601700936433;0.853989340316609;0.911875023108034;1;0.875962777511977;0.80747934981442
Substantia nigra, compact part (L);0.841345814929014;0.822921430529287;0.608709498780017;0.824104748035221;;;0.757256072636168;0.802431431029421;0.742176563172805;0.67077705020633;0.756674923260592;0.8706802998728;0.862202308371099;0.773858026706783;0.857936221955959;0.876022655444915;0.822947827375893;0.834948336959163;0.683022269062866;0.883060330343386;0.86847252984063;0.901153034571381;0.828488785900272;0.875962777511977;1;0.818926301739642
Substantia nigra, compact part (R);0.639725155520761;0.619880500318562;0.393651619509473;0.578282568784928;;;0.482360214910954;0.5667420961377;0.534909360919194;0.505805779823716;0.569052703288223;0.714554033964648;0.679110092509222;0.548351430738058;0.668715665879968;0.710320764972518;0.685819434456884;0.745959886176241;0.475399436374424;0.717327400415435;0.688119278127401;0.736363036833211;0.83006868184387;0.80747934981442;0.818926301739642;1
