Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.848396637189933;0.720440484951028;0.597686494494359;0.574405414145472;0.687042213483538;0.0248854596746704;0.734138854146825;0.0562832477909695;0.394307569898988;0.0109067584264568;0.435104574855401;0.367897283685601;0.515804625977347;0.814601276144305;0.811512094757926;0.736454663218685;0.674587236103499;0.854931466723696;0.864606423135155;0.712116223947926;0.708828422254092;0.337358551246804;0.486958093034228;0.240078990627327;0.291769605977929
Retrosplenial area (R);0.848396637189933;1;0.602122467679633;0.618430268719453;0.6228594175862;0.61848445511923;0.179224122640539;0.682531474577216;0.00527206813594372;0.372296206379458;-0.109588817187432;0.422992317504989;0.305515426365301;0.467066253472376;0.800425764119927;0.754549438666928;0.666332660027932;0.753252502148694;0.798258108377961;0.78684131346964;0.630041715342275;0.58987852646124;0.269327323888581;0.332014741062206;0.196116420062602;0.291051425604261
Visual areas (L);0.720440484951028;0.602122467679633;1;0.63119935107949;0.51454561422319;0.765845047637116;-0.0854712447342449;0.708449290885375;0.080336521151841;0.254910809705106;0.101235375760727;0.386267739668827;0.355054017892043;0.486840079489106;0.545871878083269;0.568406764842506;0.607623246089926;0.485557474478212;0.627151603115517;0.654929689919932;0.595493431434366;0.578745093033304;0.284303210029787;0.327640949028349;0.303703459183808;0.2403256440903
Visual areas (R);0.597686494494359;0.618430268719453;0.63119935107949;1;0.537328154742494;0.673607512390161;0.180645084375688;0.603916639200686;-0.0799492483221346;0.289895298679516;-0.168643437814999;0.356449086964194;0.315794638358396;0.35884010655615;0.582648203258856;0.64340876568563;0.539093670185119;0.479439957982826;0.632157843396077;0.601300113691226;0.521514850595936;0.548792891679883;0.339290903696227;0.338060321004133;0.0997227246281037;0.17220599675212
Posterior parietal association areas (L);0.574405414145472;0.6228594175862;0.51454561422319;0.537328154742494;1;0.583868256663326;-0.1199568886322;0.643956906934927;-0.0575132916265894;0.358245263824743;-0.0582250736177863;0.393596277599882;0.288110234219924;0.286343741669861;0.471681518462431;0.499162538466673;0.415527817017752;0.517880730991073;0.525552162544569;0.541957583652146;0.642318023725125;0.498992180932251;0.188568408211529;0.241781463272872;0.154764883186443;0.117887835960534
Posterior parietal association areas (R);0.687042213483538;0.61848445511923;0.765845047637116;0.673607512390161;0.583868256663326;1;-0.077637548548011;0.686228181837706;0.135080575287235;0.324478648549992;0.0110194459554502;0.386857662300658;0.389847676135959;0.455307049021991;0.537635305327455;0.544181307304066;0.592249616867754;0.42581735464653;0.596220776467019;0.60342382303963;0.648306014227974;0.545245377610513;0.257866334050766;0.310725842088789;0.208003271091789;0.230897703369626
Auditory areas (L);0.0248854596746704;0.179224122640539;-0.0854712447342449;0.180645084375688;-0.1199568886322;-0.077637548548011;1;0.044035309205087;0.180929206770509;0.208924092599018;-0.123761776024781;-0.0160251644389253;-0.139161430674821;0.172787461754411;0.10967570867219;0.120811952635344;0.0508762705350361;0.158293273969925;0.141831949588593;0.00823905889912413;-0.384663321540209;-0.0370850328987345;-0.138407424101416;-0.00708119595245812;-0.185941599319804;0.109604371338415
Auditory areas (R);0.734138854146825;0.682531474577216;0.708449290885375;0.603916639200686;0.643956906934927;0.686228181837706;0.044035309205087;1;0.105144763836199;0.397598098354648;0.0716084959914427;0.512704772234284;0.264185341681257;0.43722903324354;0.577138254655499;0.609376647056374;0.552359418514525;0.551050365763841;0.65647602555998;0.657924042595527;0.589538839579707;0.562010794555066;0.287964132706272;0.320934292472373;0.216132038137193;0.232194067404372
Temporal association areas (L);0.0562832477909695;0.00527206813594372;0.080336521151841;-0.0799492483221346;-0.0575132916265894;0.135080575287235;0.180929206770509;0.105144763836199;1;0.0967785957893428;0.218867473615231;0.149870553571377;-0.071990075610291;0.14030420957382;0.0201739808815799;6.92304801179627e-05;0.0475513973272784;-0.0520282820828384;0.0609908938904725;0.0196271557677871;0.00578999493732137;-0.0222306546485459;0.0255279102974815;-0.0390656643902476;0.049418763172708;-0.119296252668498
Temporal association areas (R);0.394307569898988;0.372296206379458;0.254910809705106;0.289895298679516;0.358245263824743;0.324478648549992;0.208924092599018;0.397598098354648;0.0967785957893428;1;0.0883171857650859;0.35278775033103;0.112362267029507;0.256998479676968;0.351444113613034;0.39745145400794;0.264587205263885;0.321359263817439;0.378697293580707;0.269162773560065;0.153945911044916;0.323658340338606;0.0925095451018958;0.172274651795968;-0.0504648706785007;0.177493688402966
Entorhinal area (L);0.0109067584264568;-0.109588817187432;0.101235375760727;-0.168643437814999;-0.0582250736177863;0.0110194459554502;-0.123761776024781;0.0716084959914427;0.218867473615231;0.0883171857650859;1;0.0837139171949348;-0.0571183506364458;0.0381279237256271;-0.0370710976023592;-0.0579309029221091;-0.0289524811914468;0.0375312192429594;0.000830047488897846;-0.0252116431557503;0.0516052753275465;-0.0094933103399429;-0.107185547471385;0.00781385669734207;0.0688298732432883;0.0280672371115362
Entorhinal area (R);0.435104574855401;0.422992317504989;0.386267739668827;0.356449086964194;0.393596277599882;0.386857662300658;-0.0160251644389253;0.512704772234284;0.149870553571377;0.35278775033103;0.0837139171949348;1;0.160566215253958;0.239740364698927;0.388297075155942;0.476823179429815;0.35815983157867;0.405363264252656;0.473599198775864;0.478095855122474;0.471793333812897;0.463442574429081;0.105185088961016;0.239573509462519;0.0576028767949696;0.104705409463859
Olfactory areas (L);0.367897283685601;0.305515426365301;0.355054017892043;0.315794638358396;0.288110234219924;0.389847676135959;-0.139161430674821;0.264185341681257;-0.071990075610291;0.112362267029507;-0.0571183506364458;0.160566215253958;1;0.24501728052113;0.312816471216825;0.34721766935733;0.346475244042488;0.188211396443017;0.352656477461005;0.400885988584217;0.402914733596329;0.382219336371687;0.124630853783899;0.00382552721400341;0.167711191581639;0.114207583686218
Olfactory areas (R);0.515804625977347;0.467066253472376;0.486840079489106;0.35884010655615;0.286343741669861;0.455307049021991;0.172787461754411;0.43722903324354;0.14030420957382;0.256998479676968;0.0381279237256271;0.239740364698927;0.24501728052113;1;0.500673430940685;0.458365215895075;0.465687857622136;0.331001160288039;0.501458420390454;0.516654890729488;0.423998916427686;0.462081887084688;0.124597777110099;0.388865914842433;0.178503743833464;0.353397859679186
Dentate gyrus (L);0.814601276144305;0.800425764119927;0.545871878083269;0.582648203258856;0.471681518462431;0.537635305327455;0.10967570867219;0.577138254655499;0.0201739808815799;0.351444113613034;-0.0370710976023592;0.388297075155942;0.312816471216825;0.500673430940685;1;0.832050248623435;0.749166480273591;0.739580760642602;0.88709601478933;0.860664849235353;0.674160708885977;0.635027421703167;0.293361517930105;0.448103125702444;0.252367549624911;0.332143797600688
Dentate gyrus (R);0.811512094757926;0.754549438666928;0.568406764842506;0.64340876568563;0.499162538466673;0.544181307304066;0.120811952635344;0.609376647056374;6.92304801179627e-05;0.39745145400794;-0.0579309029221091;0.476823179429815;0.34721766935733;0.458365215895075;0.832050248623435;1;0.759872222340599;0.668448201709093;0.877870821542357;0.841730437839617;0.645281924182378;0.774585021906742;0.333690540720089;0.434511830165375;0.200847386093994;0.302146415159871
Subiculum (L);0.736454663218685;0.666332660027932;0.607623246089926;0.539093670185119;0.415527817017752;0.592249616867754;0.0508762705350361;0.552359418514525;0.0475513973272784;0.264587205263885;-0.0289524811914468;0.35815983157867;0.346475244042488;0.465687857622136;0.749166480273591;0.759872222340599;1;0.635630235114853;0.82382260108331;0.780683700925952;0.563363020708813;0.616595531036864;0.258298757214271;0.423600190573413;0.25599841958245;0.210032915821504
Subiculum (R);0.674587236103499;0.753252502148694;0.485557474478212;0.479439957982826;0.517880730991073;0.42581735464653;0.158293273969925;0.551050365763841;-0.0520282820828384;0.321359263817439;0.0375312192429594;0.405363264252656;0.188211396443017;0.331001160288039;0.739580760642602;0.668448201709093;0.635630235114853;1;0.761972427369758;0.71449179057083;0.530497693367662;0.524595051913923;0.181318805880624;0.433974263056849;0.158028578144354;0.264421068510236
Dorsal hippocampus (L);0.854931466723696;0.798258108377961;0.627151603115517;0.632157843396077;0.525552162544569;0.596220776467019;0.141831949588593;0.65647602555998;0.0609908938904725;0.378697293580707;0.000830047488897846;0.473599198775864;0.352656477461005;0.501458420390454;0.88709601478933;0.877870821542357;0.82382260108331;0.761972427369758;1;0.911844179658006;0.708387572955908;0.76177203946029;0.324279086843632;0.453075637575463;0.273084943047922;0.25685319860741
Dorsal hippocampus (R);0.864606423135155;0.78684131346964;0.654929689919932;0.601300113691226;0.541957583652146;0.60342382303963;0.00823905889912413;0.657924042595527;0.0196271557677871;0.269162773560065;-0.0252116431557503;0.478095855122474;0.400885988584217;0.516654890729488;0.860664849235353;0.841730437839617;0.780683700925952;0.71449179057083;0.911844179658006;1;0.746547794357409;0.732510815870615;0.294691938020004;0.448716799863515;0.273161542808023;0.304449225279396
Ventral hippocampus (L);0.712116223947926;0.630041715342275;0.595493431434366;0.521514850595936;0.642318023725125;0.648306014227974;-0.384663321540209;0.589538839579707;0.00578999493732137;0.153945911044916;0.0516052753275465;0.471793333812897;0.402914733596329;0.423998916427686;0.674160708885977;0.645281924182378;0.563363020708813;0.530497693367662;0.708387572955908;0.746547794357409;1;0.677095580347769;0.381227306499148;0.423606035032525;0.28233175712904;0.188106737049872
Ventral hippocampus (R);0.708828422254092;0.58987852646124;0.578745093033304;0.548792891679883;0.498992180932251;0.545245377610513;-0.0370850328987345;0.562010794555066;-0.0222306546485459;0.323658340338606;-0.0094933103399429;0.463442574429081;0.382219336371687;0.462081887084688;0.635027421703167;0.774585021906742;0.616595531036864;0.524595051913923;0.76177203946029;0.732510815870615;0.677095580347769;1;0.336749779312868;0.422502225315209;0.208591947028599;0.169488396483038
Substantia nigra, reticular part (L);0.337358551246804;0.269327323888581;0.284303210029787;0.339290903696227;0.188568408211529;0.257866334050766;-0.138407424101416;0.287964132706272;0.0255279102974815;0.0925095451018958;-0.107185547471385;0.105185088961016;0.124630853783899;0.124597777110099;0.293361517930105;0.333690540720089;0.258298757214271;0.181318805880624;0.324279086843632;0.294691938020004;0.381227306499148;0.336749779312868;1;0.254775377443614;0.198501211330531;-0.0171443772273717
Substantia nigra, reticular part (R);0.486958093034228;0.332014741062206;0.327640949028349;0.338060321004133;0.241781463272872;0.310725842088789;-0.00708119595245812;0.320934292472373;-0.0390656643902476;0.172274651795968;0.00781385669734207;0.239573509462519;0.00382552721400341;0.388865914842433;0.448103125702444;0.434511830165375;0.423600190573413;0.433974263056849;0.453075637575463;0.448716799863515;0.423606035032525;0.422502225315209;0.254775377443614;1;0.115046019121458;0.196387326746036
Substantia nigra, compact part (L);0.240078990627327;0.196116420062602;0.303703459183808;0.0997227246281037;0.154764883186443;0.208003271091789;-0.185941599319804;0.216132038137193;0.049418763172708;-0.0504648706785007;0.0688298732432883;0.0576028767949696;0.167711191581639;0.178503743833464;0.252367549624911;0.200847386093994;0.25599841958245;0.158028578144354;0.273084943047922;0.273161542808023;0.28233175712904;0.208591947028599;0.198501211330531;0.115046019121458;1;0.100613463124422
Substantia nigra, compact part (R);0.291769605977929;0.291051425604261;0.2403256440903;0.17220599675212;0.117887835960534;0.230897703369626;0.109604371338415;0.232194067404372;-0.119296252668498;0.177493688402966;0.0280672371115362;0.104705409463859;0.114207583686218;0.353397859679186;0.332143797600688;0.302146415159871;0.210032915821504;0.264421068510236;0.25685319860741;0.304449225279396;0.188106737049872;0.169488396483038;-0.0171443772273717;0.196387326746036;0.100613463124422;1
