Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.576782203943331;0.625957858254246;0.197956055448305;0.393146884267927;0.184705143066332;0.240581575846088;0.633022446541156;0.169054399597356;0.441398946397964;0.313339969118155;0.575907367473602;0.456140198927135;0.213905190203435;0.569358245223746;0.600688979705629;0.617686029973721;0.597138265704253;0.726747548611741;0.715215231389541;0.562069442562743;0.682146483979708;0.328168007423189;0.114261481623504;0.227139807834167;0.116667821783616
Retrosplenial area (R);0.576782203943331;1;0.426094944464615;0.169044279888689;0.27398832961391;0.174044162053815;0.160247519070253;0.419655785238403;0.225205240350513;0.262555350029064;0.335539851991404;0.439934152554204;0.245476819826081;0.138087374592974;0.362967877733239;0.455910980832738;0.33747210468952;0.374602427209486;0.445355379204437;0.391417532484092;0.318496122636701;0.484866333664715;0.242853553980865;0.162552345468124;0.0187767289773055;0.188865549892675
Visual areas (L);0.625957858254246;0.426094944464615;1;0.145312168209754;0.292799969272668;0.159041429134999;0.0559648924846472;0.551052681445321;0.162149089183387;0.345055694737605;0.135666625604946;0.343645051578669;0.419203426018505;0.148730242762367;0.468595445346298;0.495650420416812;0.425619094977487;0.582259114108037;0.530176908115107;0.606097595314257;0.466174850893366;0.660978552933766;0.188562545063084;0.0394820286258033;0.164217668849399;0.0410759090065841
Visual areas (R);0.197956055448305;0.169044279888689;0.145312168209754;1;0.156995847750814;0.734816276964132;-0.057544261858714;0.0832877440180142;-0.138708592439439;0.101411071190995;0.147766304910813;0.147993578557817;0.184606567548363;0.0196589097982791;0.0833826571823948;0.030108513156293;0.0425154855085826;0.0140837640143605;0.136897403746831;-0.00308624345032668;0.0278007044727101;0.0261118731365761;0.106864044668941;0.0827379435423445;-0.121901901711268;0.0995409515348238
Posterior parietal association areas (L);0.393146884267927;0.27398832961391;0.292799969272668;0.156995847750814;1;0.194318714311476;0.100488654446057;0.416633001933076;0.149943365663696;0.217654331988843;-0.0487397552473339;0.175470486598142;0.268643679430441;0.0966991869733514;0.153277879239031;0.224635807929454;0.231418935323455;0.340998542748618;0.34757815821333;0.182023842604989;0.231871299346765;0.239944403532855;0.122010441720534;0.201829154903734;0.272750310883994;0.24557700631648
Posterior parietal association areas (R);0.184705143066332;0.174044162053815;0.159041429134999;0.734816276964132;0.194318714311476;1;-0.0681851761848771;0.108665045686688;-0.131903444243226;-0.0170957875759896;0.0552781570500677;0.136105456734949;0.220317775662041;-0.0366974227684773;0.103579093917855;0.00785667816817652;0.0886973006050931;0.0350450089580874;0.116909810794015;0.0381184312078372;0.108888147485298;0.0681013567348667;0.0807459700653435;0.0712279159799823;-0.0412475787077344;0.0796942609520339
Auditory areas (L);0.240581575846088;0.160247519070253;0.0559648924846472;-0.057544261858714;0.100488654446057;-0.0681851761848771;1;0.186719362539761;0.135628595700531;0.161676821369201;0.0673321604082125;0.208677647454164;0.17734800755507;0.110296883001906;0.327832929178395;0.276493978807574;0.41324996051871;0.271779023705779;0.379251701975497;0.36281605731482;0.27344593003701;0.251526772528061;0.149070249925051;0.0255835196288813;0.116617698248705;0.260078219351884
Auditory areas (R);0.633022446541156;0.419655785238403;0.551052681445321;0.0832877440180142;0.416633001933076;0.108665045686688;0.186719362539761;1;0.265641187731822;0.386069607740202;0.170556421620822;0.387832483203622;0.408312631025675;0.253251543965005;0.441490948761329;0.628166653298708;0.409045876312553;0.489024645371861;0.477899171931103;0.552152732572298;0.44803064362524;0.552772497106094;0.353837670874331;0.117948492541303;0.247854597102249;0.119250955557674
Temporal association areas (L);0.169054399597356;0.225205240350513;0.162149089183387;-0.138708592439439;0.149943365663696;-0.131903444243226;0.135628595700531;0.265641187731822;1;0.200796207830691;0.0938297882168092;0.106739159326373;0.159879738094418;-0.0764709976021094;0.178442179188781;0.323566236242785;0.135627972206638;0.161877600668545;0.17555931357994;0.14408694790073;0.248429080213136;0.224905297865758;0.144820686355518;0.0403066526788821;0.217366333298668;0.170724516448115
Temporal association areas (R);0.441398946397964;0.262555350029064;0.345055694737605;0.101411071190995;0.217654331988843;-0.0170957875759896;0.161676821369201;0.386069607740202;0.200796207830691;1;0.190728375223162;0.353289911497232;0.306195319548026;0.276639689370099;0.425878662619874;0.484669896232462;0.334581605452197;0.404612268377007;0.518550788290865;0.485525263099555;0.447538398189131;0.381803961313626;0.192760605128083;0.0864851922484479;0.065186003396575;0.099785116482681
Entorhinal area (L);0.313339969118155;0.335539851991404;0.135666625604946;0.147766304910813;-0.0487397552473339;0.0552781570500677;0.0673321604082125;0.170556421620822;0.0938297882168092;0.190728375223162;1;0.347730568094558;0.114039668505776;0.30143881555982;0.222204666131711;0.27974634186778;0.332377092695339;0.287701427332561;0.308739911165042;0.313435276820943;0.296027125423062;0.319946563975844;0.0518585563256374;0.172024635921145;0.0180076427988144;0.25972259446425
Entorhinal area (R);0.575907367473602;0.439934152554204;0.343645051578669;0.147993578557817;0.175470486598142;0.136105456734949;0.208677647454164;0.387832483203622;0.106739159326373;0.353289911497232;0.347730568094558;1;0.355010516391951;0.266433516751219;0.50677230381674;0.581472566777977;0.524006306776539;0.426865755149921;0.538458755358554;0.511188503428079;0.463065453370436;0.583171978438372;0.178888333232366;0.0873603415601091;-0.0252410338473428;0.241569006397005
Olfactory areas (L);0.456140198927135;0.245476819826081;0.419203426018505;0.184606567548363;0.268643679430441;0.220317775662041;0.17734800755507;0.408312631025675;0.159879738094418;0.306195319548026;0.114039668505776;0.355010516391951;1;0.208639556262314;0.38865425153543;0.449408443709464;0.299675103791778;0.34561361563494;0.410730661748158;0.429585700504928;0.500040048135244;0.437651132271727;0.228324129671509;0.16759096621382;0.170740815875792;0.15075773475669
Olfactory areas (R);0.213905190203435;0.138087374592974;0.148730242762367;0.0196589097982791;0.0966991869733514;-0.0366974227684773;0.110296883001906;0.253251543965005;-0.0764709976021094;0.276639689370099;0.30143881555982;0.266433516751219;0.208639556262314;1;0.173934737752603;0.210184386608383;0.247145104201715;0.146502040422566;0.204999228365669;0.331917345619391;0.226691385315838;0.253892078951182;-0.0184491954849082;0.308262032898253;-0.0939208852398627;0.047299865949664
Dentate gyrus (L);0.569358245223746;0.362967877733239;0.468595445346298;0.0833826571823948;0.153277879239031;0.103579093917855;0.327832929178395;0.441490948761329;0.178442179188781;0.425878662619874;0.222204666131711;0.50677230381674;0.38865425153543;0.173934737752603;1;0.659922128218859;0.582544781606695;0.57407206998758;0.678560702572501;0.607013594602405;0.505694597548058;0.642809166522543;0.354004313678467;0.132978125935791;0.239310473700118;0.289634403424514
Dentate gyrus (R);0.600688979705629;0.455910980832738;0.495650420416812;0.030108513156293;0.224635807929454;0.00785667816817652;0.276493978807574;0.628166653298708;0.323566236242785;0.484669896232462;0.27974634186778;0.581472566777977;0.449408443709464;0.210184386608383;0.659922128218859;1;0.595144506792361;0.628135416098437;0.660501332205208;0.64753379871192;0.527497660596792;0.692471100413723;0.330217606696097;0.16914528835029;0.205834414434278;0.340811726827107
Subiculum (L);0.617686029973721;0.33747210468952;0.425619094977487;0.0425154855085826;0.231418935323455;0.0886973006050931;0.41324996051871;0.409045876312553;0.135627972206638;0.334581605452197;0.332377092695339;0.524006306776539;0.299675103791778;0.247145104201715;0.582544781606695;0.595144506792361;1;0.646977219582979;0.748352972700787;0.689672159682354;0.532913022811911;0.590417670048858;0.224870780102709;0.112891600177431;0.15774083448853;0.311579455800889
Subiculum (R);0.597138265704253;0.374602427209486;0.582259114108037;0.0140837640143605;0.340998542748618;0.0350450089580874;0.271779023705779;0.489024645371861;0.161877600668545;0.404612268377007;0.287701427332561;0.426865755149921;0.34561361563494;0.146502040422566;0.57407206998758;0.628135416098437;0.646977219582979;1;0.683664961728978;0.668945011259323;0.503899339587408;0.667815057181103;0.227419927437937;0.120206822451938;0.233271710458009;0.262458837511052
Dorsal hippocampus (L);0.726747548611741;0.445355379204437;0.530176908115107;0.136897403746831;0.34757815821333;0.116909810794015;0.379251701975497;0.477899171931103;0.17555931357994;0.518550788290865;0.308739911165042;0.538458755358554;0.410730661748158;0.204999228365669;0.678560702572501;0.660501332205208;0.748352972700787;0.683664961728978;1;0.759526288180934;0.582089554478185;0.656065890395802;0.214254304955879;0.0877132138333063;0.191167067735483;0.212664062727955
Dorsal hippocampus (R);0.715215231389541;0.391417532484092;0.606097595314257;-0.00308624345032668;0.182023842604989;0.0381184312078372;0.36281605731482;0.552152732572298;0.14408694790073;0.485525263099555;0.313435276820943;0.511188503428079;0.429585700504928;0.331917345619391;0.607013594602405;0.64753379871192;0.689672159682354;0.668945011259323;0.759526288180934;1;0.630052002521263;0.728903349176642;0.214105024533215;0.174318389544674;0.186293948751648;0.104934383848056
Ventral hippocampus (L);0.562069442562743;0.318496122636701;0.466174850893366;0.0278007044727101;0.231871299346765;0.108888147485298;0.27344593003701;0.44803064362524;0.248429080213136;0.447538398189131;0.296027125423062;0.463065453370436;0.500040048135244;0.226691385315838;0.505694597548058;0.527497660596792;0.532913022811911;0.503899339587408;0.582089554478185;0.630052002521263;1;0.648204037475274;0.293816998699937;0.29858994127899;0.263215892610421;0.225453230299139
Ventral hippocampus (R);0.682146483979708;0.484866333664715;0.660978552933766;0.0261118731365761;0.239944403532855;0.0681013567348667;0.251526772528061;0.552772497106094;0.224905297865758;0.381803961313626;0.319946563975844;0.583171978438372;0.437651132271727;0.253892078951182;0.642809166522543;0.692471100413723;0.590417670048858;0.667815057181103;0.656065890395802;0.728903349176642;0.648204037475274;1;0.397520221276515;0.102624268470271;0.235067812097489;0.18053382116245
Substantia nigra, reticular part (L);0.328168007423189;0.242853553980865;0.188562545063084;0.106864044668941;0.122010441720534;0.0807459700653435;0.149070249925051;0.353837670874331;0.144820686355518;0.192760605128083;0.0518585563256374;0.178888333232366;0.228324129671509;-0.0184491954849082;0.354004313678467;0.330217606696097;0.224870780102709;0.227419927437937;0.214254304955879;0.214105024533215;0.293816998699937;0.397520221276515;1;0.121924569407052;0.290735751192249;0.176498485580184
Substantia nigra, reticular part (R);0.114261481623504;0.162552345468124;0.0394820286258033;0.0827379435423445;0.201829154903734;0.0712279159799823;0.0255835196288813;0.117948492541303;0.0403066526788821;0.0864851922484479;0.172024635921145;0.0873603415601091;0.16759096621382;0.308262032898253;0.132978125935791;0.16914528835029;0.112891600177431;0.120206822451938;0.0877132138333063;0.174318389544674;0.29858994127899;0.102624268470271;0.121924569407052;1;0.182828818298995;0.37174359612437
Substantia nigra, compact part (L);0.227139807834167;0.0187767289773055;0.164217668849399;-0.121901901711268;0.272750310883994;-0.0412475787077344;0.116617698248705;0.247854597102249;0.217366333298668;0.065186003396575;0.0180076427988144;-0.0252410338473428;0.170740815875792;-0.0939208852398627;0.239310473700118;0.205834414434278;0.15774083448853;0.233271710458009;0.191167067735483;0.186293948751648;0.263215892610421;0.235067812097489;0.290735751192249;0.182828818298995;1;0.143380396110992
