Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.468825177600212;0.337077757179463;0.400432424470886;0.412674379102732;;;0.363635051908743;0.251051819926115;0.140533002121756;0.132313601582071;1;0.230014893257291;-0.0352792034496254;0.0971209596400822;0.341442843812363;0.45648145553104;0.404758287553275;0.241135111760146;0.48523482104646;0.49084952473177;0.393559225499094;0.0585070164997964;0.230315524105829;0.049754578356095;0.297449833870106;0.211178179076203
Entorhinal area (R);0.322510970221758;0.387374106493105;0.22709157504033;0.346900306998214;;;0.305306892131239;0.167538711757346;0.282211934218531;0.231903261888983;0.230014893257291;1;0.134735301000336;0.0778720044818514;0.417090147903029;0.365555843659587;0.395803075247057;0.484044059728165;0.449336747572349;0.3834654497885;0.563823488467515;0.063877039085677;0.125205775745808;-0.116420533521635;0.023566683723663;0.116391715054459
Olfactory areas (L);0.0609376665130629;-0.00155142644603119;0.0162164545851296;-0.0126192887288795;;;-0.0889002670443187;0.0213049223533163;-0.00413364856527354;0.102191381705702;-0.0352792034496254;0.134735301000336;1;0.0153359640423276;0.0244877179202088;0.0360012388716139;0.104856248243284;0.135700052578231;0.0144503028776647;0.047399819232702;0.0362658820646586;-0.0566934218324046;0.19777726258516;0.129553661528977;-0.0269000247989129;-0.127155737050469
Olfactory areas (R);0.324721886389961;0.341691525853204;0.381031366792148;0.281860498334144;;;0.239607463631484;0.320999541636282;0.190523336303754;0.0627691527174472;0.0971209596400822;0.0778720044818514;0.0153359640423276;1;0.264161551908024;0.235089252342973;0.199245326921719;0.21190317379621;0.264668673003514;0.244761668998186;0.32143073173709;-0.00637735427674605;0.218251269133536;0.0289341192401376;0.125224836285956;0.0780367490720676
Dentate gyrus (L);0.706922281087436;0.64745874657251;0.690709469895812;0.678445060439542;;;0.557121533184739;0.474598457508305;0.392715004079829;0.195330638279336;0.341442843812363;0.417090147903029;0.0244877179202088;0.264161551908024;1;0.697718053149963;0.647312844422902;0.502952289290554;0.685688981177807;0.566248315232212;0.695144053765738;0.0962987841851601;0.255788563465924;0.109378290035689;0.416772766863192;0.190862490355234
Dentate gyrus (R);0.681848649839253;0.565262647928913;0.714105867708974;0.582655678822524;;;0.577822954190923;0.528168434330877;0.437023034046538;0.124576673420862;0.45648145553104;0.365555843659587;0.0360012388716139;0.235089252342973;0.697718053149963;1;0.756610770687297;0.543908710377011;0.733196409951255;0.670114645767387;0.744271040662859;0.156332247830324;0.197963207967375;-0.0294759597702435;0.439583414199113;0.133599117435247
Subiculum (L);0.699666911832343;0.620004090834924;0.67654311888861;0.587240115412272;;;0.562514777496403;0.548422575099706;0.388335110459742;0.104700242022575;0.404758287553275;0.395803075247057;0.104856248243284;0.199245326921719;0.647312844422902;0.756610770687297;1;0.508551094874179;0.77237360077746;0.615684814240677;0.666103713553711;0.177985505217707;0.158540687880254;-0.0186825172617155;0.352339527135369;0.093288143589165
Subiculum (R);0.64057893480503;0.492352279682722;0.401834737066029;0.446446639035124;;;0.467127312867063;0.384595170862645;0.256561930827492;0.175576908693322;0.241135111760146;0.484044059728165;0.135700052578231;0.21190317379621;0.502952289290554;0.543908710377011;0.508551094874179;1;0.590150879366702;0.551273526084245;0.64334991222855;0.0742930837143467;0.365539479333568;0.0963304787244364;0.174122305021255;0.257537806501685
Dorsal hippocampus (L);0.772190300108818;0.645754518565402;0.70988472742559;0.671987585461562;;;0.637896015909716;0.601311619847711;0.401555333450795;0.0965871972190545;0.48523482104646;0.449336747572349;0.0144503028776647;0.264668673003514;0.685688981177807;0.733196409951255;0.77237360077746;0.590150879366702;1;0.714893827578614;0.821413150523896;0.197754070166794;0.216493549550823;0.00217712246845666;0.418631072541798;0.225505970706674
Dorsal hippocampus (R);0.60497082723014;0.464171396415119;0.588594384885683;0.480737932525518;;;0.444358393641726;0.458070358889387;0.301675187684807;0.0942522826310783;0.49084952473177;0.3834654497885;0.047399819232702;0.244761668998186;0.566248315232212;0.670114645767387;0.615684814240677;0.551273526084245;0.714893827578614;1;0.727404217265785;0.122352724143006;0.225000574080104;0.0537642323348074;0.398030316446346;0.203976480903596
Ventral hippocampus (L);0.682591388511018;0.569951724641143;0.599229870150909;0.569730835192331;;;0.49166408533482;0.553176442010591;0.389222372730296;0.153390013856909;0.393559225499094;0.563823488467515;0.0362658820646586;0.32143073173709;0.695144053765738;0.744271040662859;0.666103713553711;0.64334991222855;0.821413150523896;0.727404217265785;1;0.138437931451825;0.302518642252081;0.0792200782941649;0.341349825819213;0.230736553541989
Ventral hippocampus (R);0.172144871902009;0.341193516914698;0.21950667911631;0.280748235340577;;;0.257768094151274;0.102442881465624;0.199458129581295;0.0315720694448348;0.0585070164997964;0.063877039085677;-0.0566934218324046;-0.00637735427674605;0.0962987841851601;0.156332247830324;0.177985505217707;0.0742930837143467;0.197754070166794;0.122352724143006;0.138437931451825;1;-0.108673813571191;-0.0457817824917848;0.240195182780432;0.0306992271568625
Substantia nigra, reticular part (L);0.358518935014679;0.268310739242834;0.231094186843654;0.2537297400511;;;0.195064983442443;0.0355419668135367;0.0510524523875684;0.211398918978457;0.230315524105829;0.125205775745808;0.19777726258516;0.218251269133536;0.255788563465924;0.197963207967375;0.158540687880254;0.365539479333568;0.216493549550823;0.225000574080104;0.302518642252081;-0.108673813571191;1;0.413256260988713;0.271633235063173;0.181502510899002
Substantia nigra, reticular part (R);0.0606001295734995;0.0356709867390334;0.0791460915260706;0.134092855380806;;;-0.0781557692206902;-0.165926886864621;-0.0131074050217767;0.127403561361354;0.049754578356095;-0.116420533521635;0.129553661528977;0.0289341192401376;0.109378290035689;-0.0294759597702435;-0.0186825172617155;0.0963304787244364;0.00217712246845666;0.0537642323348074;0.0792200782941649;-0.0457817824917848;0.413256260988713;1;0.149982617897717;0.133833413399536
Substantia nigra, compact part (L);0.374039383182752;0.344240900164005;0.45516618954632;0.415055904169138;;;0.365159004311484;0.220023236523957;0.0960506678049241;0.0649502001715369;0.297449833870106;0.023566683723663;-0.0269000247989129;0.125224836285956;0.416772766863192;0.439583414199113;0.352339527135369;0.174122305021255;0.418631072541798;0.398030316446346;0.341349825819213;0.240195182780432;0.271633235063173;0.149982617897717;1;0.285510571496402
Substantia nigra, compact part (R);0.310629771636503;0.101572720106325;0.16234812175161;0.194929332849895;;;0.199148657474592;0.0647436142940578;0.0582111337558487;-0.00799796407097744;0.211178179076203;0.116391715054459;-0.127155737050469;0.0780367490720676;0.190862490355234;0.133599117435247;0.093288143589165;0.257537806501685;0.225505970706674;0.203976480903596;0.230736553541989;0.0306992271568625;0.181502510899002;0.133833413399536;0.285510571496402;1
