Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.369373620225675;0.385549249464638;0.352957141508597;0.37010896981732;;;;;0.220607718391238;0.382576462035486;1;0.374140136784218;0.09539356047608;0.284149357628687;0.316364782101834;0.382655580871709;0.356527782453569;0.384112459816258;0.283236403690256;0.364995099517435;0.456922940510772;0.428763483290116;0.400124774659096;0.327611808823471;0.312782224953404;0.323291094964716
Entorhinal area (R);0.813303930964994;0.746715331543413;0.799491876683491;0.72098049069378;;;;;0.333945507829052;0.77823790007129;0.374140136784218;1;0.396980580581089;0.690522534281789;0.782936478625377;0.794243920798448;0.728774467453488;0.764712417497399;0.642405943734886;0.796670152438912;0.628331498082077;0.832761845242486;0.769997461954055;0.800190386993141;0.676141548242205;0.706124256557233
Olfactory areas (L);0.475080563128013;0.405019715759612;0.419287000420692;0.358210812776148;;;;;0.264933009082373;0.443035302784551;0.09539356047608;0.396980580581089;1;0.392832359593848;0.434187541249511;0.450129704440104;0.35932145872063;0.402439052423108;0.283466583082215;0.417384936842983;0.356448102731998;0.367906362595468;0.387338248460114;0.393378100284536;0.3458872324792;0.395254198450041
Olfactory areas (R);0.807684857773521;0.733454559612304;0.816024194159054;0.724070243173991;;;;;0.477851986781426;0.791114270205226;0.284149357628687;0.690522534281789;0.392832359593848;0.999999999999999;0.786660762125938;0.795188533279083;0.768796068805111;0.799651429046107;0.584108959002031;0.795959568055327;0.701782132141676;0.786421025644339;0.750476291059501;0.755984025831269;0.661626272360685;0.682748498103764
Dentate gyrus (L);0.861884955709306;0.784993185248386;0.840535039270562;0.754757506984116;;;;;0.409968411193596;0.83403472019248;0.316364782101834;0.782936478625377;0.434187541249511;0.786660762125938;1;0.8921245290425;0.831841214293447;0.8353526664174;0.682889746897163;0.852955757670244;0.731008617816084;0.873855667801677;0.817204027763678;0.844735176299454;0.723992771092672;0.74519324260548
Dentate gyrus (R);0.941097010940075;0.887798874736777;0.919450238438551;0.859520316052221;;;;;0.495219217703532;0.919239594774788;0.382655580871709;0.794243920798448;0.450129704440104;0.795188533279083;0.8921245290425;1;0.852562444610503;0.911263107572445;0.699440982514294;0.930643134577366;0.770869447941432;0.923507170457534;0.915990027969575;0.903865452284316;0.79562546877273;0.784752240911506
Subiculum (L);0.845364304986484;0.837108725942716;0.843511722833541;0.798790689603735;;;;;0.512221813756152;0.816057141866602;0.356527782453569;0.728774467453488;0.35932145872063;0.768796068805111;0.831841214293447;0.852562444610503;1;0.869989477761958;0.690419707909356;0.897809105274373;0.733601363846413;0.874380872197556;0.820371517238574;0.829739164130502;0.684576202607472;0.725414378000465
Subiculum (R);0.925123967314373;0.916494643218893;0.912398556779629;0.899127619167004;;;;;0.495236569383455;0.89856011886888;0.384112459816258;0.764712417497399;0.402439052423108;0.799651429046107;0.8353526664174;0.911263107572445;0.869989477761958;0.999999999999999;0.663943224205145;0.946999348345169;0.787163596417352;0.924695647469642;0.859439710025244;0.8496799107596;0.763220534117513;0.749205537884982
Dorsal hippocampus (L);0.704657847622959;0.658378769194272;0.651238697470051;0.630858270193457;;;;;0.29968041463832;0.667079080042311;0.283236403690256;0.642405943734886;0.283466583082215;0.584108959002031;0.682889746897163;0.699440982514294;0.690419707909356;0.663943224205145;1;0.699692859738084;0.510152050452496;0.731985464093335;0.632436449921757;0.695627299853339;0.574497767600035;0.589497320779244
Dorsal hippocampus (R);0.937003412828258;0.930101391577409;0.922039633626239;0.903337961309869;;;;;0.525303427092692;0.911080009611737;0.364995099517435;0.796670152438912;0.417384936842983;0.795959568055327;0.852955757670244;0.930643134577366;0.897809105274373;0.946999348345169;0.699692859738084;1;0.798094471000597;0.958062962002297;0.863647006449435;0.897732658575876;0.766600347894722;0.778038493984684
Ventral hippocampus (L);0.761439582313433;0.762062029248932;0.773890385885988;0.719029463904011;;;;;0.391641022204027;0.752793070096364;0.456922940510772;0.628331498082077;0.356448102731998;0.701782132141676;0.731008617816084;0.770869447941432;0.733601363846413;0.787163596417352;0.510152050452496;0.798094471000597;1;0.798278669318141;0.705844245612685;0.726974383537629;0.596129492527606;0.637046609418125
Ventral hippocampus (R);0.922421367728958;0.909754351768349;0.911982805711892;0.889330918292902;;;;;0.476403228874785;0.898079592703413;0.428763483290116;0.832761845242486;0.367906362595468;0.786421025644339;0.873855667801677;0.923507170457534;0.874380872197556;0.924695647469642;0.731985464093335;0.958062962002297;0.798278669318141;1;0.853953280133225;0.901398841799159;0.766141399631632;0.792108200734056
Substantia nigra, reticular part (L);0.861768846864156;0.825277571249189;0.849014796167816;0.791822704582803;;;;;0.43537198094896;0.850536650781757;0.400124774659096;0.769997461954055;0.387338248460114;0.750476291059501;0.817204027763678;0.915990027969575;0.820371517238574;0.859439710025244;0.632436449921757;0.863647006449435;0.705844245612685;0.853953280133225;1;0.86826286067426;0.791455322183276;0.753817749736294
Substantia nigra, reticular part (R);0.885359111239455;0.852706385851338;0.865832480093863;0.828832976986388;;;;;0.427162840064121;0.845223120052244;0.327611808823471;0.800190386993141;0.393378100284536;0.755984025831269;0.844735176299454;0.903865452284316;0.829739164130502;0.8496799107596;0.695627299853339;0.897732658575876;0.726974383537629;0.901398841799159;0.86826286067426;1;0.739708784799295;0.778060531397795
Substantia nigra, compact part (L);0.754627871225446;0.713623193709055;0.736316106662904;0.704896767008634;;;;;0.334330315174158;0.759592951000135;0.312782224953404;0.676141548242205;0.3458872324792;0.661626272360685;0.723992771092672;0.79562546877273;0.684576202607472;0.763220534117513;0.574497767600035;0.766600347894722;0.596129492527606;0.766141399631632;0.791455322183276;0.739708784799295;0.999999999999999;0.639875022630021
Substantia nigra, compact part (R);0.767858341014417;0.691367660371838;0.740910060614019;0.660808608163316;;;;;0.255643335597705;0.749275574863138;0.323291094964716;0.706124256557233;0.395254198450041;0.682748498103764;0.74519324260548;0.784752240911506;0.725414378000465;0.749205537884982;0.589497320779244;0.778038493984684;0.637046609418125;0.792108200734056;0.753817749736294;0.778060531397795;0.639875022630021;1
