Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.404084262686695;0.582034606894745;0.0972968727155396;0.215274548239957;0.134337379594785;0.227634340763575;0.178837514376978;0.036152700726818;0.943157615929195;0.189869783428001;1;0.23498129130771;0.474291661787766;0.112109456640037;0.193023913573134;0.141888812586711;0.127940328247164;0.163710334061491;0.252785317475244;0.0295639195076223;0.351990403884277;0.0921485119182618;0.340713060719132;0.116531940651991;0.302899347006607;0.274156989091259
Entorhinal area (R);0.542473481770208;0.444527970741907;0.506376228549788;0.14789111433429;0.383450522493526;0.129597456477821;0.385214467541772;0.614304567061823;0.264745605996545;0.298385373473787;0.23498129130771;1;0.521924814786949;0.583458121185794;0.646917815826133;0.656120825899766;0.425103785027946;0.595396497411007;0.590397788504497;0.658572594799719;0.546743022335672;0.578921413195565;0.561037653219176;0.627438360563466;0.481147330163789;0.54949886359716
Olfactory areas (L);0.610553868382782;0.587731336711731;0.630679591288488;0.364802412739186;0.522109590486974;0.295255252407928;0.538562362357277;0.631533873000942;0.496435539970508;0.366515473614152;0.474291661787766;0.521924814786949;1;0.662796638015574;0.725857772730573;0.769027187437885;0.538172440090777;0.710344190351092;0.769378407453687;0.723205238051963;0.772590110174953;0.726490073493025;0.770205224368343;0.700451879512587;0.590633238327947;0.603375218738008
Olfactory areas (R);0.543391847292686;0.468984048763351;0.765551031364136;0.294986735485799;0.538679424087026;0.242804168042536;0.468206947383916;0.775457903388266;0.15296930328186;0.437345336884991;0.112109456640037;0.583458121185794;0.662796638015574;1;0.80908957027373;0.839429369816333;0.621234277671373;0.766312452558332;0.832717506476827;0.840046060908632;0.780315132031339;0.823361301525475;0.717341186587035;0.801885271639257;0.573290862619967;0.669993417248248
Dentate gyrus (L);0.642689621408053;0.603698847703932;0.765540466240253;0.344263369403885;0.489309790943574;0.27059435116596;0.35707504587837;0.758459239009214;0.222364548869685;0.386850168520416;0.193023913573134;0.646917815826133;0.725857772730573;0.80908957027373;1;0.884093620724738;0.80161782552695;0.873890238752714;0.899376680831804;0.819415867507765;0.788898090148584;0.816739801628715;0.748042015459762;0.813335634749621;0.541534604988246;0.714634898695003
Dentate gyrus (R);0.641006740233649;0.503448516932719;0.794991991298377;0.276434086195339;0.575583766627663;0.20664259550015;0.483482669353813;0.820830856336882;0.173610556594248;0.353098791487783;0.141888812586711;0.656120825899766;0.769027187437885;0.839429369816333;0.884093620724738;1;0.672524591136752;0.869361224361873;0.878580842572691;0.912958943356432;0.82483683477201;0.901522133048701;0.785974986765514;0.848454199346401;0.621971012521839;0.777627706731862
Subiculum (L);0.443165941298075;0.512855884174485;0.636855225140589;0.299504811184781;0.424451228393568;0.197867737113197;0.0119633944472975;0.532711908643139;0.156259776476299;0.328537510134198;0.127940328247164;0.425103785027946;0.538172440090777;0.621234277671373;0.80161782552695;0.672524591136752;1;0.658152112729265;0.705677707480127;0.598419055894539;0.590505953011702;0.615956778437533;0.561474348613965;0.551915702560064;0.401904007463533;0.528324354247963
Subiculum (R);0.6485706825862;0.539054548255462;0.73289461661234;0.278101963178726;0.492661335150395;0.218230420200328;0.4292277141456;0.737351513489034;0.191251735486485;0.389699884514726;0.163710334061491;0.595396497411007;0.710344190351092;0.766312452558332;0.873890238752714;0.869361224361873;0.658152112729265;1;0.850959416376166;0.826335224816202;0.755700366876192;0.786692798057579;0.711041319488293;0.773629502941491;0.555520321100657;0.739011440622805
Dorsal hippocampus (L);0.651554486572145;0.57936758879561;0.812833060913892;0.397735155610064;0.587664725758609;0.328517444676036;0.476819842524914;0.78755388465024;0.287652065837;0.388692738727105;0.252785317475244;0.590397788504497;0.769378407453687;0.832717506476827;0.899376680831804;0.878580842572691;0.705677707480127;0.850959416376166;1;0.846572212069999;0.841713991686087;0.868884399136168;0.769173930968679;0.834037468231591;0.613248813920516;0.763807366451392
Dorsal hippocampus (R);0.637457788494999;0.456212191459623;0.801857665250525;0.269357472693757;0.554215380285939;0.208048976484989;0.534343509098646;0.867458335002893;0.0718949484034804;0.371928238273509;0.0295639195076223;0.658572594799719;0.723205238051963;0.840046060908632;0.819415867507765;0.912958943356432;0.598419055894539;0.826335224816202;0.846572212069999;1;0.793748027456258;0.892824430563524;0.783795296307655;0.853954974535107;0.576714204852281;0.758432414959613
Ventral hippocampus (L);0.560053929672965;0.540786447975023;0.730130128881758;0.419630289002326;0.536623242395975;0.369747707749064;0.460405173330453;0.719668059528584;0.327133053237882;0.428870613493631;0.351990403884277;0.546743022335672;0.772590110174953;0.780315132031339;0.788898090148584;0.82483683477201;0.590505953011702;0.755700366876192;0.841713991686087;0.793748027456258;1;0.839873430460453;0.833511264059385;0.832785224261033;0.65026700679732;0.715481358291017
Ventral hippocampus (R);0.571011974155919;0.473833957611347;0.800155220643994;0.360973283109081;0.537565502367545;0.298786716382049;0.492558105455338;0.822152720751554;0.125754916274615;0.297445066419489;0.0921485119182618;0.578921413195565;0.726490073493025;0.823361301525475;0.816739801628715;0.901522133048701;0.615956778437533;0.786692798057579;0.868884399136168;0.892824430563524;0.839873430460453;1;0.798039528802392;0.865371003291468;0.619246683475958;0.741228285846793
Substantia nigra, reticular part (L);0.592993435621681;0.539512689320733;0.675021205099086;0.367446972709151;0.467461765549399;0.311931250351718;0.459365320973508;0.698459286227026;0.323417358567666;0.324521584896954;0.340713060719132;0.561037653219176;0.770205224368343;0.717341186587035;0.748042015459762;0.785974986765514;0.561474348613965;0.711041319488293;0.769173930968679;0.783795296307655;0.833511264059385;0.798039528802392;1;0.81445183604988;0.716037744201665;0.718833224471728
Substantia nigra, reticular part (R);0.525813558439178;0.420299293016052;0.748752267283585;0.398508937735426;0.45154217167333;0.33885297084072;0.472311935662219;0.742010627562741;0.115263519592796;0.360670435537954;0.116531940651991;0.627438360563466;0.700451879512587;0.801885271639257;0.813335634749621;0.848454199346401;0.551915702560064;0.773629502941491;0.834037468231591;0.853954974535107;0.832785224261033;0.865371003291468;0.81445183604988;1;0.596483570854449;0.75264657217291
Substantia nigra, compact part (L);0.487257755904363;0.41393243377682;0.563334714322513;0.207323906663915;0.433682985244602;0.206237870832243;0.394572780459557;0.5439123370394;0.315981189840332;0.286088467646863;0.302899347006607;0.481147330163789;0.590633238327947;0.573290862619967;0.541534604988246;0.621971012521839;0.401904007463533;0.555520321100657;0.613248813920516;0.576714204852281;0.65026700679732;0.619246683475958;0.716037744201665;0.596483570854449;1;0.627830481433347
Substantia nigra, compact part (R);0.626774870435363;0.496165103494991;0.678285956249765;0.20769463690398;0.489454366617708;0.209556709753055;0.464565007828402;0.71259252000096;0.293316280617791;0.254772371149633;0.274156989091259;0.54949886359716;0.603375218738008;0.669993417248248;0.714634898695003;0.777627706731862;0.528324354247963;0.739011440622805;0.763807366451392;0.758432414959613;0.715481358291017;0.741228285846793;0.718833224471728;0.75264657217291;0.627830481433347;1
