Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.398196219523843;0.470874898037176;0.536657118925658;0.342229282984474;0.531048513501304;0.343864830182593;0.566830400224903;0.572440763313245;0.275084246211501;0.402520417636428;1;0.364067534419236;0.622944189555964;0.413714528598429;0.437608786854749;0.451051614254471;0.364633151569087;0.371243609630243;0.364046230187388;0.338389152665435;0.411819000278369;0.360519984481;0.467080039966081;0.437618864595307;0.394779074627422;0.431486264881146
Entorhinal area (R);0.879459434189244;0.838223383063232;0.52734297281999;0.812140814222743;0.322619954922689;0.809817318777016;0.823783317611831;0.764511262389275;0.131986933686254;0.903711488681036;0.364067534419236;0.999999999999999;0.403431658691219;0.822793509755441;0.885796594130223;0.891115862214268;0.900668528980357;0.919643343692268;0.865901199522729;0.828494011866498;0.880702736105805;0.883085067941598;0.880747428295171;0.897130732953515;0.92281022424491;0.911970255857244
Olfactory areas (L);0.451610761179296;0.587268270594005;0.762075809029835;0.306501541708537;0.860023267585018;0.319770370132959;0.700433175079644;0.747967489005987;0.286917651509214;0.488395235407659;0.622944189555964;0.403431658691219;1;0.656426790145871;0.559099114484837;0.572624796642812;0.422155968608973;0.411945477625323;0.378546105637829;0.314700579915153;0.406229832589477;0.356551790942329;0.653159197872862;0.624194193271795;0.450497723090734;0.503077061156708
Olfactory areas (R);0.677104637348178;0.722181432201677;0.639602506062896;0.509253026771189;0.576263151030874;0.517239813395753;0.799045703574415;0.755421172687161;0.189366582352851;0.794518780642594;0.413714528598429;0.822793509755441;0.656426790145871;1;0.770131568092447;0.77677901030356;0.680788642006151;0.705048010335636;0.603293240402682;0.525622007197449;0.651863693013767;0.620181444441218;0.947267524768828;0.953816796704654;0.767495480507106;0.80839636987307
Dentate gyrus (L);0.956616829891275;0.983409720866565;0.703384858932619;0.861790458466226;0.535302426722536;0.86685133071729;0.935947665557083;0.912443458207117;0.256461062575794;0.912531118791012;0.437608786854749;0.885796594130223;0.559099114484837;0.770131568092447;1;0.990776905353465;0.96384414769066;0.957511634987949;0.932705478962931;0.884223485097523;0.880209738424274;0.908907967491803;0.863551461588483;0.881944419398578;0.923549935151085;0.88691469500269
Dentate gyrus (R);0.949307120168172;0.97801932327918;0.702563504795676;0.862614555195341;0.534157340239127;0.865495021502945;0.932508787932383;0.921390398742582;0.245449758252789;0.905155428863509;0.451051614254471;0.891115862214268;0.572624796642812;0.77677901030356;0.990776905353465;0.999999999999999;0.960249464947136;0.961081750197565;0.933505081392495;0.889185799670701;0.895651801709649;0.915553685169158;0.885782780572478;0.895403435876549;0.943479036927381;0.90740411749469
Subiculum (L);0.971532506466042;0.943661342252931;0.600595355988717;0.93599194519344;0.380087704810831;0.930879074444121;0.876369794485645;0.841935138894499;0.200281359431629;0.898785685550466;0.364633151569087;0.900668528980357;0.422155968608973;0.680788642006151;0.96384414769066;0.960249464947136;1;0.978681139621792;0.970583063868496;0.948153626827858;0.922159309408902;0.960962223136809;0.792001893969303;0.809423902393227;0.927575470606407;0.882907230316199
Subiculum (R);0.953829897502163;0.928717197326206;0.551036453172973;0.929613745691934;0.337351115127999;0.915476441240292;0.85795158592089;0.812709816886572;0.203009117020146;0.893925737817888;0.371243609630243;0.919643343692268;0.411945477625323;0.705048010335636;0.957511634987949;0.961081750197565;0.978681139621792;1;0.971901392864301;0.946925318918043;0.939545774578671;0.972840798143185;0.824256855925993;0.840715036636904;0.953408936330469;0.912799345592148
Dorsal hippocampus (L);0.964110176278327;0.914967991840673;0.549918723813713;0.971192392698817;0.302749546033554;0.961026707717399;0.844376246418775;0.808943272638447;0.223620068018596;0.862038575542707;0.364046230187388;0.865901199522729;0.378546105637829;0.603293240402682;0.932705478962931;0.933505081392495;0.970583063868496;0.971901392864301;1;0.986990043677251;0.956746400626502;0.985659115401844;0.739861979870961;0.756545415928519;0.920113753268123;0.887979329657027
Dorsal hippocampus (R);0.940784695821243;0.873113212438378;0.488541431500764;0.987045179636758;0.2232557086703;0.970014235805207;0.795016569940124;0.753424886798599;0.217994022049571;0.821988322421663;0.338389152665435;0.828494011866498;0.314700579915153;0.525622007197449;0.884223485097523;0.889185799670701;0.948153626827858;0.946925318918043;0.986990043677251;1;0.95701698020976;0.983836779089561;0.675467139004643;0.68867194142558;0.894813882309524;0.860061985329532
Ventral hippocampus (L);0.921843342689826;0.85306905302526;0.514707046045084;0.949668718276689;0.264389122068517;0.930168088430671;0.827778055875238;0.770150016134331;0.281785780056139;0.842703231752943;0.411819000278369;0.880702736105805;0.406229832589477;0.651863693013767;0.880209738424274;0.895651801709649;0.922159309408902;0.939545774578671;0.956746400626502;0.95701698020976;1;0.970445956609471;0.775794541001812;0.779569052435723;0.925131543428361;0.928026379911455
Ventral hippocampus (R);0.946574224685706;0.883732140667399;0.498973610488492;0.972788833016086;0.243570109227439;0.954079547535768;0.824098787796595;0.771382630955009;0.222064146204109;0.857757863531815;0.360519984481;0.883085067941598;0.356551790942329;0.620181444441218;0.908907967491803;0.915553685169158;0.960962223136809;0.972840798143185;0.985659115401844;0.983836779089561;0.970445956609471;1;0.756481892990668;0.769653615388521;0.93452866596922;0.910509544857207
Substantia nigra, reticular part (L);0.780254055277767;0.819216730782405;0.636331276910714;0.649760582842469;0.542434029818092;0.657989174825661;0.86422141064173;0.839388405149148;0.221075403597279;0.857700619231043;0.467080039966081;0.880747428295171;0.653159197872862;0.947267524768828;0.863551461588483;0.885782780572478;0.792001893969303;0.824256855925993;0.739861979870961;0.675467139004643;0.775794541001812;0.756481892990668;1;0.988381725578352;0.883664919445345;0.898471180120342
Substantia nigra, reticular part (R);0.799691397006307;0.836740576252441;0.645045349084367;0.659136153622448;0.535567909907786;0.666673767144256;0.870390175406195;0.837632720213933;0.218699425723061;0.872408233106583;0.437618864595307;0.897130732953515;0.624194193271795;0.953816796704654;0.881944419398578;0.895403435876549;0.809423902393227;0.840715036636904;0.756545415928519;0.68867194142558;0.779569052435723;0.769653615388521;0.988381725578352;1;0.892790858069705;0.905368517469871
Substantia nigra, compact part (L);0.903246039464368;0.879888371856514;0.550755086803268;0.868025590714695;0.338398962707469;0.869503907328385;0.856328667188889;0.807760421116599;0.243517972317552;0.864932128974563;0.394779074627422;0.92281022424491;0.450497723090734;0.767495480507106;0.923549935151085;0.943479036927381;0.927575470606407;0.953408936330469;0.920113753268123;0.894813882309524;0.925131543428361;0.93452866596922;0.883664919445345;0.892790858069705;0.999999999999999;0.961912472351709
Substantia nigra, compact part (R);0.870544250458088;0.840345476176882;0.553471881684009;0.838959041662647;0.335034660475801;0.835074051931695;0.849936797720236;0.793240418416987;0.283216766182801;0.857242344044522;0.431486264881146;0.911970255857244;0.503077061156708;0.80839636987307;0.88691469500269;0.90740411749469;0.882907230316199;0.912799345592148;0.887979329657027;0.860061985329532;0.928026379911455;0.910509544857207;0.898471180120342;0.905368517469871;0.961912472351709;1
