Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.642460805359092;0.582004237499747;0.552458245989364;0.293881805979845;0.0448051916671812;0.278885695976723;0.333158686918941;0.31969279158254;-0.0800189262782997;0.111067596902117;0.169560513105874;0.0914777330662679;0.127116203888479;0.257933442126842;0.192097232981725;0.204105478085024;0.277254009760491;0.405220410968512;0.319283832390808;0.164558906004488;0.0674794450591982;0.12639919460402;-0.0302132307049304;0.0532764952544984;0.087102194080641
Retrosplenial area (R);0.642460805359092;0.999999999999999;0.469759836859967;0.596228002577436;0.293623705591936;0.159287161976991;0.211455573678622;0.399158923664705;0.105179559285448;-0.0530197993030563;0.0682864051966488;0.115199224913251;0.142475159216929;0.158079044880134;0.35159368312977;0.33268635425533;0.365031173965797;0.303291983866591;0.482101905767808;0.435696321106843;0.150457172360818;0.108838190568012;0.261249039917153;0.0177189689166097;0.101364352452995;0.1628864556516
Visual areas (L);0.582004237499747;0.469759836859967;0.999999999999999;0.39457894035886;0.342835777532685;0.0662957428308721;0.140130688264632;0.180585747563202;0.211797601017253;-0.0886206832648046;0.0668681354086733;0.020164702926662;0.0791698734296266;0.131048846240721;-0.00829750627640587;0.0362916170563053;-0.00220287273810885;0.11830585936059;0.0668824598511921;0.160514724383254;0.0929583967385253;0.0639631853912425;-0.125763891712791;0.0607579532175393;-0.161652720728303;0.0366309355993489
Visual areas (R);0.552458245989364;0.596228002577436;0.39457894035886;0.999999999999999;0.307116835466307;-0.119394772473148;0.2220153725016;0.295471392969099;0.152919045766417;-0.139823077730451;0.0863948654581513;-0.0303992993623291;0.0908511973540774;-0.0299860866954898;0.166267882246152;0.0941695727147225;0.100430114997621;0.154612426132746;0.239729137271114;0.0934504972686735;-0.0532976901208096;-0.0260149928417575;0.0636871298333174;-0.189703238806244;-0.00743814945785268;0.0274282784426259
Posterior parietal association areas (L);0.293881805979845;0.293623705591936;0.342835777532685;0.307116835466307;1;0.188176247912359;0.266677005556102;0.14749692899757;0.137203921679361;0.126248004554516;0.0995125162415838;0.291494842460798;0.0847373709483809;0.225019016007825;0.173674147515397;0.189787780623252;0.139306386342771;0.239580994358338;0.139600198214809;0.194036342795528;0.0341106434908003;0.0590751800952191;0.060215097455145;-0.0207828647160162;-0.0271321291720543;-0.121449261716993
Posterior parietal association areas (R);0.0448051916671812;0.159287161976991;0.0662957428308721;-0.119394772473148;0.188176247912359;1;-0.0432874430401377;-0.189499132621038;0.0750312126914693;0.00456962232490058;0.0459956777899199;0.0816209166935633;0.0479905010959423;0.175642043491822;0.193010799528117;0.172827113452513;0.161039415873602;0.205013702645118;0.215762050869902;0.189366121769929;0.164126822501587;-0.0831431735833565;0.0915057131116037;0.162227734879211;0.0985526106703597;-0.0893589176074745
Auditory areas (L);0.278885695976723;0.211455573678622;0.140130688264632;0.2220153725016;0.266677005556102;-0.0432874430401377;1;0.306634191879529;0.426014872296516;0.18880919232191;0.370348244097154;0.155791312741353;-0.0221928517158981;0.154986208332698;0.0893699425654261;0.0758440151753466;0.0558792330166107;0.0753572637224584;0.0675383239515528;0.158973045890507;0.185192532236663;0.362321485070892;0.147057872762945;-0.00420164815299541;0.0297800753072682;-0.164024551567958
Auditory areas (R);0.333158686918941;0.399158923664705;0.180585747563202;0.295471392969099;0.14749692899757;-0.189499132621038;0.306634191879529;1;0.129194790208073;0.18973805383569;0.188188688124391;0.161315890354848;-0.189997306410136;0.00605286103967269;0.103375797477239;0.102241675190721;-0.0268741151984127;0.112944750184005;0.189925618428847;0.193171465396313;0.0822692146984719;0.0424696813757708;-0.00302207713579629;-0.0507214856450703;-0.072293764062875;-0.112667572692418
Temporal association areas (L);0.31969279158254;0.105179559285448;0.211797601017253;0.152919045766417;0.137203921679361;0.0750312126914693;0.426014872296516;0.129194790208073;1;0.0649400448028861;0.357805709862186;0.226780776380412;-0.135671059254823;0.300065759788162;0.0570908809778901;0.0174460965046004;0.0501157453045797;0.129035018324201;0.123034559348071;0.152591904760331;0.230763328935172;0.215300518925522;-0.133826204273543;0.0353068955141731;-0.0550230484112886;-0.143591888565378
Temporal association areas (R);-0.0800189262782997;-0.0530197993030563;-0.0886206832648046;-0.139823077730451;0.126248004554516;0.00456962232490058;0.18880919232191;0.18973805383569;0.0649400448028861;1;-0.000322295913224326;0.0826639579838104;-0.186825454377745;0.0628575504318855;-0.012192531102249;-0.04974893374908;-0.0255357295534076;-0.02083602730464;0.0197690995957521;0.0250088931741936;0.0877101044380182;-0.041634138643973;-0.0901894986004488;-0.149454744487464;-0.261951281640979;-0.0763391799293204
Entorhinal area (L);0.111067596902117;0.0682864051966488;0.0668681354086733;0.0863948654581513;0.0995125162415838;0.0459956777899199;0.370348244097154;0.188188688124391;0.357805709862186;-0.000322295913224326;1;0.207445233973841;0.0270622591372443;0.151674208317374;-0.12200889816617;0.00287968395405162;-0.0916084836958199;-0.0285854632539547;0.0119541911070745;0.0384967041281613;0.208683863986801;0.281017636089002;-0.0386660360537347;0.0766649341570012;-0.0182796804384087;-0.0481044016482042
Entorhinal area (R);0.169560513105874;0.115199224913251;0.020164702926662;-0.0303992993623291;0.291494842460798;0.0816209166935633;0.155791312741353;0.161315890354848;0.226780776380412;0.0826639579838104;0.207445233973841;1;-0.0616937952864593;0.315689106752382;0.2012638765031;0.195844454028338;0.15903905493044;0.233503989395402;0.283465954986319;0.282173834571424;0.271017166960706;0.165409631436907;-0.0322247969803754;-0.00296257811950755;0.00104961935512382;-0.0641099370496924
Olfactory areas (L);0.0914777330662679;0.142475159216929;0.0791698734296266;0.0908511973540774;0.0847373709483809;0.0479905010959423;-0.0221928517158981;-0.189997306410136;-0.135671059254823;-0.186825454377745;0.0270622591372443;-0.0616937952864593;1;-0.151340518622252;0.158774048539236;0.139575638855608;0.186424891266328;0.109401794079734;0.107830146583817;0.138317105109193;0.106377808125037;-0.0628602557758192;0.23852966935508;0.000977003615744026;0.229581582581593;-9.20086548428928e-05
Olfactory areas (R);0.127116203888479;0.158079044880134;0.131048846240721;-0.0299860866954898;0.225019016007825;0.175642043491822;0.154986208332698;0.00605286103967269;0.300065759788162;0.0628575504318855;0.151674208317374;0.315689106752382;-0.151340518622252;1;0.163409103167981;0.0428320855090361;0.147294125181221;0.0965361107211444;0.207015929799187;0.121737221405064;0.31372433148734;0.198220445476016;-0.0670600424135271;-0.00936769413981715;-0.155706482620108;0.0042371127560013
Dentate gyrus (L);0.257933442126842;0.35159368312977;-0.00829750627640587;0.166267882246152;0.173674147515397;0.193010799528117;0.0893699425654261;0.103375797477239;0.0570908809778901;-0.012192531102249;-0.12200889816617;0.2012638765031;0.158774048539236;0.163409103167981;1;0.683001274094504;0.626715263354606;0.660964130081094;0.72031255469043;0.618134324289606;0.449634248057247;-0.0316780144270843;0.314301093484035;0.0322455440944977;0.330313217804229;0.0046821658031548
Dentate gyrus (R);0.192097232981725;0.33268635425533;0.0362916170563053;0.0941695727147225;0.189787780623252;0.172827113452513;0.0758440151753466;0.102241675190721;0.0174460965046004;-0.04974893374908;0.00287968395405162;0.195844454028338;0.139575638855608;0.0428320855090361;0.683001274094504;1;0.62140947032492;0.670897042852452;0.695230061052267;0.599649620465083;0.374078765974018;0.0869591412408074;0.290238227956686;0.179103016193206;0.204240118445813;0.0582241069423838
Subiculum (L);0.204105478085024;0.365031173965797;-0.00220287273810885;0.100430114997621;0.139306386342771;0.161039415873602;0.0558792330166107;-0.0268741151984127;0.0501157453045797;-0.0255357295534076;-0.0916084836958199;0.15903905493044;0.186424891266328;0.147294125181221;0.626715263354606;0.62140947032492;1;0.559374854105943;0.617447108767929;0.612123830674452;0.394604493839621;0.0631795001759846;0.268200927946819;0.122687900569081;0.244142164737259;0.201562905212749
Subiculum (R);0.277254009760491;0.303291983866591;0.11830585936059;0.154612426132746;0.239580994358338;0.205013702645118;0.0753572637224584;0.112944750184005;0.129035018324201;-0.02083602730464;-0.0285854632539547;0.233503989395402;0.109401794079734;0.0965361107211444;0.660964130081094;0.670897042852452;0.559374854105943;1;0.624071230131901;0.630465323072291;0.401999773730297;-0.0598952791093352;0.274141378425596;0.175715815948236;0.189276484613174;0.0373042988222903
Dorsal hippocampus (L);0.405220410968512;0.482101905767808;0.0668824598511921;0.239729137271114;0.139600198214809;0.215762050869902;0.0675383239515528;0.189925618428847;0.123034559348071;0.0197690995957521;0.0119541911070745;0.283465954986319;0.107830146583817;0.207015929799187;0.72031255469043;0.695230061052267;0.617447108767929;0.624071230131901;1;0.622520167045808;0.429011385245008;0.0505405586059106;0.227475879075318;0.0828949906950391;0.180752951546204;0.172765305411427
Dorsal hippocampus (R);0.319283832390808;0.435696321106843;0.160514724383254;0.0934504972686735;0.194036342795528;0.189366121769929;0.158973045890507;0.193171465396313;0.152591904760331;0.0250088931741936;0.0384967041281613;0.282173834571424;0.138317105109193;0.121737221405064;0.618134324289606;0.599649620465083;0.612123830674452;0.630465323072291;0.622520167045808;1;0.410079539378746;-0.0330226542833926;0.280091736659367;0.25077191190411;0.267732658728844;0.124660985006904
Ventral hippocampus (L);0.164558906004488;0.150457172360818;0.0929583967385253;-0.0532976901208096;0.0341106434908003;0.164126822501587;0.185192532236663;0.0822692146984719;0.230763328935172;0.0877101044380182;0.208683863986801;0.271017166960706;0.106377808125037;0.31372433148734;0.449634248057247;0.374078765974018;0.394604493839621;0.401999773730297;0.429011385245008;0.410079539378746;1;0.204105815005512;0.0685553195074235;0.160141237434272;-0.0006724961192867;0.0253151419270745
Ventral hippocampus (R);0.0674794450591982;0.108838190568012;0.0639631853912425;-0.0260149928417575;0.0590751800952191;-0.0831431735833565;0.362321485070892;0.0424696813757708;0.215300518925522;-0.041634138643973;0.281017636089002;0.165409631436907;-0.0628602557758192;0.198220445476016;-0.0316780144270843;0.0869591412408074;0.0631795001759846;-0.0598952791093352;0.0505405586059106;-0.0330226542833926;0.204105815005512;1;0.208017795759626;0.0241374544445718;0.0599065256485372;0.0731793360396773
Substantia nigra, reticular part (L);0.12639919460402;0.261249039917153;-0.125763891712791;0.0636871298333174;0.060215097455145;0.0915057131116037;0.147057872762945;-0.00302207713579629;-0.133826204273543;-0.0901894986004488;-0.0386660360537347;-0.0322247969803754;0.23852966935508;-0.0670600424135271;0.314301093484035;0.290238227956686;0.268200927946819;0.274141378425596;0.227475879075318;0.280091736659367;0.0685553195074235;0.208017795759626;1;0.154459448882836;0.273311711095927;0.191222602417747
