Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.858485960973827;0.557075937738038;0.746433049252175;0.410820792323008;0.192898011032098;0.588801084794412;0.752829564328707;0.0733285869948273;0.474183519822083;0.581923639865747;0.303609098547386;0.544761040830242;0.603267340193117;0.728581541311408;0.61499064003591;0.72735841711485;0.623706789186253;0.823972486636102;0.738430220868847;0.585891650205595;0.507037644191141;0.353670174928866;0.222021332796569;0.346095757977606;0.322133601524622
Retrosplenial area (R);0.858485960973827;1;0.508901604213671;0.791565245254616;0.504348991262463;0.10556909452798;0.587821329264268;0.719531323042729;0.119589570591072;0.372018352526159;0.609992859129842;0.315933624302337;0.497036585707302;0.601239039249247;0.693931861749775;0.609515530853713;0.73464085044514;0.593322590745315;0.798934272364346;0.709286260682247;0.519447414243296;0.512898295374385;0.200661981424614;0.251038854029772;0.282921814471074;0.290628023533808
Visual areas (L);0.557075937738038;0.508901604213671;1;0.530366173925601;0.48131721614434;0.304392249498353;0.483208752237426;0.549853608657079;0.0778700510414507;0.265033174697433;0.527200595985647;0.241782175272749;0.423871392853724;0.456941193007275;0.369094942947749;0.435395711662752;0.35371564971203;0.455288982089029;0.443319174679805;0.504864577267801;0.414857786987229;0.305063290437567;0.102450588620672;0.142627308606738;0.160863839530819;0.167213291180362
Visual areas (R);0.746433049252175;0.791565245254616;0.530366173925601;1;0.391655231798299;0.323021749537501;0.491781730471363;0.75234230032327;0.0371422422417493;0.375236868832454;0.562044212988145;0.337894253090247;0.403241680589858;0.609772650894729;0.634189349591808;0.441284059315226;0.634753167272843;0.581348194041158;0.716947378375551;0.612094573499441;0.448201086043057;0.392208900368308;0.103168953869775;0.0837844430396127;0.106720648170678;0.0863875620639547
Posterior parietal association areas (L);0.410820792323008;0.504348991262463;0.48131721614434;0.391655231798299;1;0.0906148078485325;0.322564984737696;0.399345867615295;0.22068540093951;0.196995763097284;0.379512852724506;0.232062488354281;0.239517894570536;0.281403473946692;0.424829323345521;0.313233369869784;0.336240089359958;0.277954891424987;0.376667945726278;0.411413422056924;0.389205412535067;0.334174509236132;0.154432974279883;0.162499791856837;0.172473606342911;0.177317830318772
Posterior parietal association areas (R);0.192898011032098;0.10556909452798;0.304392249498353;0.323021749537501;0.0906148078485325;1;0.0100628582716959;0.322848112938067;-0.0816674236413941;0.197732180090382;0.122232666486024;0.260192845304066;0.084779732605287;0.237934899128097;0.0599743483614136;0.113262731841554;0.008781701446103;0.0831630029001404;0.11718595428892;0.0904521803379476;0.157346502006744;0.0816380107405695;0.0897119338438712;-0.123757380237369;-0.118048751637776;-0.18132476073377
Auditory areas (L);0.588801084794412;0.587821329264268;0.483208752237426;0.491781730471363;0.322564984737696;0.0100628582716959;1;0.489184435901106;0.0408767159723764;0.49197968318703;0.417894742451723;0.24493759004339;0.539942827187588;0.393234947262726;0.571834752748054;0.571834565858341;0.52877345297489;0.543955545833415;0.589288934225489;0.649826869814238;0.467792390004011;0.383087292029515;0.334105769115822;0.34218586804719;0.267614245946193;0.299980752259449
Auditory areas (R);0.752829564328707;0.719531323042729;0.549853608657079;0.75234230032327;0.399345867615295;0.322848112938067;0.489184435901106;1;-0.0351195513198286;0.433156384041983;0.523523650041546;0.26201407074673;0.500449253430158;0.594028183015628;0.611855894360664;0.494414992258532;0.701222393341397;0.547807389415359;0.716875059352109;0.632283250647836;0.56546104006433;0.444760117170607;0.19351392179739;0.172588665563971;0.288826511762144;0.218808561932101
Temporal association areas (L);0.0733285869948273;0.119589570591072;0.0778700510414507;0.0371422422417493;0.22068540093951;-0.0816674236413941;0.0408767159723764;-0.0351195513198286;1;0.0164270290548284;0.167846341132514;0.219294490562893;0.099416149555108;0.0436580246836246;0.0792283721495046;0.193977901708298;0.137215192565404;0.0719077765177252;0.00973425558016777;-0.0226723674983128;0.101036749976994;0.0936197661515897;0.0167747954953737;0.0195410391183083;0.0148400560402892;-0.00296830706443482
Temporal association areas (R);0.474183519822083;0.372018352526159;0.265033174697433;0.375236868832454;0.196995763097284;0.197732180090382;0.49197968318703;0.433156384041983;0.0164270290548284;1;0.406365608362851;0.172454545884246;0.359889416052329;0.274930963481582;0.446579777325344;0.406069741040142;0.340771208410783;0.354560511362419;0.474246056069111;0.458730926716336;0.496781265896295;0.230247434632872;0.354930947735447;0.221762428437387;0.299356312820894;0.1646899530506
