Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.372492679535474;0.806027105608016;0.126125012695015;0.324409039005396;0.332465404192378;0.0999211302403172;0.724556819749847;0.178715874043986;0.494838731631438;0.133873585215201;0.266883563612409;0.678709895632203;0.479963444518093;0.723394320921273;0.730318393394263;0.764288510680186;0.622523100481848;0.859235343272065;0.692914064212873;0.393573620757478;0.460209433220552;0.581703151665653;0.639136165436535;0.433323182079276;0.0897549671522754
Retrosplenial area (R);0.372492679535474;1;0.287199145921481;0.792795923556027;0.0651807879085118;0.0401963059932667;-0.0353199860822593;0.284729120029858;-0.0296147284939474;0.0322879863253617;0.0310385899869923;0.0957058263824612;0.258295507143496;0.0522269891661743;0.422478570642303;0.283461021453313;0.331710974431935;0.10933993382069;0.391369261922316;-0.0196341866297498;0.13238153789919;0.136515623547379;0.250560798359611;0.404711995082719;0.0996676922362262;0.0182125268310289
Visual areas (L);0.806027105608016;0.287199145921481;1;0.0811033268451345;0.497572451909919;0.143335149619339;0.413787793946301;0.669178091945939;0.470173526081532;0.430790075809007;0.425151019323386;0.253185274186944;0.538169251309715;0.492319152764634;0.575743925165736;0.617973308420029;0.541939029342492;0.46210646962555;0.795983812264668;0.58903717559718;0.423782847608322;0.546982393267388;0.485715042290775;0.468682514345529;0.48641384437533;0.100288996276918
Visual areas (R);0.126125012695015;0.792795923556027;0.0811033268451345;1;-0.0822627119747774;-0.0954974502811934;-0.152445377323198;0.010787672360833;-0.197768288950027;-0.160966331866595;-0.0593855655263559;0.00440806944697705;0.00326976237096308;-0.144967517465643;0.13203288058939;0.0153679654548624;0.0195503612342486;-0.292750458382679;0.0927174977113535;-0.42852379679214;-0.102089986164397;-0.0669638232633185;0.0428336259207411;0.173388433510822;-0.10288117757517;-0.100495465485142
Posterior parietal association areas (L);0.324409039005396;0.0651807879085118;0.497572451909919;-0.0822627119747774;1;-0.0275523296758976;0.555946098106452;0.366968543338751;0.558646047374682;0.232734066644069;0.492493114312398;0.210586643069017;0.31746665660364;0.526631341118032;0.266072417656556;0.280012128794763;0.155319859413347;0.118397155260754;0.355215330276986;0.202528824922625;0.461381231738195;0.419169888594326;0.196608811036932;0.267342063507591;0.478888757219939;0.0538112061804434
Posterior parietal association areas (R);0.332465404192378;0.0401963059932667;0.143335149619339;-0.0954974502811934;-0.0275523296758976;1;-0.0444507232671356;0.251194490983902;0.0640969074866031;0.308331115853632;-0.0017639252011783;0.154179440773409;0.343482576848328;0.278518566627621;0.272730574763008;0.268942694051919;0.283253589432419;0.274392187816216;0.260450827955396;0.396404081166764;0.15406086743287;0.189031152314001;0.220211133199525;0.219784960809837;0.27386841817329;0.193122581646166
Auditory areas (L);0.0999211302403172;-0.0353199860822593;0.413787793946301;-0.152445377323198;0.555946098106452;-0.0444507232671356;1;0.30045537721374;0.897289263520159;0.277587309431901;0.911184918494756;0.326388830566663;0.242744602835665;0.53521630117535;0.193149046844251;0.169974417581276;-0.0312317581175001;0.019023015871223;0.272861840340356;0.138521551755072;0.66251153498797;0.579579179849553;0.229909402740927;0.205575031182047;0.536158770939342;0.217817665463628
Auditory areas (R);0.724556819749847;0.284729120029858;0.669178091945939;0.010787672360833;0.366968543338751;0.251194490983902;0.30045537721374;1;0.321449367028839;0.497864805964899;0.322660530436178;0.346037834206703;0.617994700000634;0.3924354606813;0.561523839328325;0.532456364371918;0.591631933125052;0.448577007362119;0.680597470231625;0.59608845257189;0.459929739256141;0.509803818123089;0.398952709454455;0.542156590571203;0.433662020254196;0.098546438519895
Temporal association areas (L);0.178715874043986;-0.0296147284939474;0.470173526081532;-0.197768288950027;0.558646047374682;0.0640969074866031;0.897289263520159;0.321449367028839;1;0.300470289344122;0.839082285495797;0.325679997906096;0.282779032817621;0.540982518289159;0.254895072954647;0.232559893857523;0.0460597599269066;0.0790982246538322;0.327239097090537;0.244400289288926;0.634679872879844;0.545896481437066;0.244187606821635;0.19231999873487;0.572358478058385;0.216326207497829
Temporal association areas (R);0.494838731631438;0.0322879863253617;0.430790075809007;-0.160966331866595;0.232734066644069;0.308331115853632;0.277587309431901;0.497864805964899;0.300470289344122;1;0.31580293323515;0.305513521185868;0.436842993252713;0.420214158733781;0.414114005577599;0.384718799736674;0.42391113192556;0.348661614604292;0.5006364602736;0.475703399880787;0.407944526010316;0.414307625178257;0.441834983128508;0.365093725275786;0.363687969700956;0.0846275462045799
