Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);-0.0411922098949255;-0.0977047427535911;0.11947841394366;-0.0888955129655328;0.0298717530645332;-0.0620659651227333;0.502303711621442;0.120922000087297;0.582616215102328;0.322066624517264;1;0.513809772937603;-0.0893738805470087;-0.11977029199947;-0.127793644087442;-0.150868587110155;-0.13315174812803;-0.142155540285142;-0.0861300410135981;-0.143666322480754;0.314839769101247;0.0440268403844806;-0.0404964276575247;-0.135579903081165;-0.0762176212457769;-0.0495262120762666
Entorhinal area (R);0.201595822211232;0.136457144391795;0.0771266303837586;0.117063315708015;0.107114094671049;0.143638807370613;0.486804702897271;0.287565062294007;0.402227147443774;0.248833953822518;0.513809772937603;1;0.0869400272547807;0.120474268987252;0.14135652791193;0.0839643014317464;0.157980417265325;0.0474597120663939;0.136970538572256;0.0858911812662122;0.349070063783825;0.185185916601753;0.197523730787101;0.0212515256222227;0.103469155569924;0.0317866470095382
Olfactory areas (L);0.756001401440383;0.782542644916175;0.359318320813682;0.75270427967512;0.564050849102828;0.605065728260382;0.481628491522033;0.581026464628754;0.0534681986744232;0.0966507481682311;-0.0893738805470087;0.0869400272547807;1;0.817938184551588;0.745857780854403;0.780118322188063;0.660595620138663;0.616778635659883;0.798239458474805;0.814492184897137;0.582051243552971;0.591929556982778;0.598193455075389;0.396918695717524;0.432106336368776;0.447158233897637
Olfactory areas (R);0.775713207734832;0.745286730493501;0.369794614136404;0.788849625707727;0.651047158456968;0.601535975472034;0.396502776529826;0.621655316998455;-0.0439396402127701;0.0445828948769204;-0.11977029199947;0.120474268987252;0.817938184551588;1;0.797631329839036;0.795561371091739;0.695205846710225;0.611786395216825;0.843180931998662;0.853053676748867;0.524817954762292;0.531234484303087;0.570083528223562;0.423502203342156;0.406313978711382;0.438370984337277
Dentate gyrus (L);0.843565845388909;0.85670761942639;0.229925873211675;0.821524131349525;0.546957405006637;0.728570191936042;0.485041102545586;0.688442206582681;0.0338765352585103;0.0271968386849876;-0.127793644087442;0.14135652791193;0.745857780854403;0.797631329839036;1;0.912284560232363;0.828385365098427;0.796547707208307;0.914163212377811;0.929832342446779;0.664945939167864;0.70811963842483;0.640497895899506;0.600176894209274;0.586414774270126;0.445075957953381
Dentate gyrus (R);0.839424884120507;0.863582255949615;0.250239288869416;0.832810272477747;0.539724308860706;0.707805709916386;0.47297878559144;0.668466625070631;-0.0346090630713818;0.119784051415598;-0.150868587110155;0.0839643014317464;0.780118322188063;0.795561371091739;0.912284560232363;1;0.807633561836848;0.78571950107101;0.898631936573032;0.931508319293062;0.649217599495767;0.676433371944004;0.66431719808142;0.577558062365618;0.5287152346261;0.40847574051908
Subiculum (L);0.757891874280081;0.775684528219202;0.178182001782677;0.705787941378437;0.428465596926738;0.699730779440853;0.43528060346256;0.619564448704505;0.0348884167960402;0.0212243775938172;-0.13315174812803;0.157980417265325;0.660595620138663;0.695205846710225;0.828385365098427;0.807633561836848;1;0.773976457794317;0.796900216603467;0.813136509980608;0.604026517538827;0.623700476049765;0.636119304005619;0.518192737556188;0.518400995726287;0.352169186558935
Subiculum (R);0.726589727529844;0.763548786582764;0.121627878505263;0.642124635229393;0.338318217153124;0.67538070946227;0.363384900018187;0.475449117564086;-0.0129955089639322;0.0135504777067073;-0.142155540285142;0.0474597120663939;0.616778635659883;0.611786395216825;0.796547707208307;0.78571950107101;0.773976457794317;1;0.748188475283697;0.770717573666847;0.546937452299286;0.620623090156935;0.540376204920698;0.567865500497406;0.46769716724869;0.354120019830021
Dorsal hippocampus (L);0.866218101806694;0.879816801690555;0.284794619873102;0.894988307335437;0.690633814070596;0.724082527295031;0.507727945265206;0.757296668993075;0.0376357945792411;0.146260837675901;-0.0861300410135981;0.136970538572256;0.798239458474805;0.843180931998662;0.914163212377811;0.898631936573032;0.796900216603467;0.748188475283697;1;0.957790082571406;0.695662625568783;0.702993408168263;0.612669481873972;0.518797013239644;0.502057410050297;0.435614800653178
Dorsal hippocampus (R);0.872380283213067;0.88066430226644;0.279823176603636;0.891200688521349;0.659302869234217;0.72255750705744;0.492312465748352;0.71427521331713;-0.0176257329368743;0.12753846926039;-0.143666322480754;0.0858911812662122;0.814492184897137;0.853053676748867;0.929832342446779;0.931508319293062;0.813136509980608;0.770717573666847;0.957790082571406;1;0.678583053330108;0.710548642585234;0.648523353293791;0.539156191222636;0.515480169388089;0.424562149066523
Ventral hippocampus (L);0.653933503698093;0.641962196298321;0.177796068395547;0.603299132524785;0.417007161469732;0.571880667369562;0.771314110107362;0.712582758466836;0.370670382626908;0.339038508222059;0.314839769101247;0.349070063783825;0.582051243552971;0.524817954762292;0.664945939167864;0.649217599495767;0.604026517538827;0.546937452299286;0.695662625568783;0.678583053330108;1;0.646415254152046;0.548325839911488;0.367819390221586;0.427869342572683;0.297630834379705
Ventral hippocampus (R);0.729178607599247;0.710523025911875;0.293765801231777;0.650774931152914;0.427841633094854;0.66529258486572;0.543349152611603;0.593941234889531;0.0759595060077687;0.128210792175741;0.0440268403844806;0.185185916601753;0.591929556982778;0.531234484303087;0.70811963842483;0.676433371944004;0.623700476049765;0.620623090156935;0.702993408168263;0.710548642585234;0.646415254152046;1;0.556693134532104;0.473541279041542;0.380622293757499;0.235721476731672
Substantia nigra, reticular part (L);0.714098240936292;0.631583235035932;0.349593455301864;0.572967791282549;0.381246566015787;0.481064950792214;0.394051310542014;0.519109964330474;0.00942262684653305;0.0127084015202296;-0.0404964276575247;0.197523730787101;0.598193455075389;0.570083528223562;0.640497895899506;0.66431719808142;0.636119304005619;0.540376204920698;0.612669481873972;0.648523353293791;0.548325839911488;0.556693134532104;1;0.329199980316435;0.452281019834332;0.256695429408907
Substantia nigra, reticular part (R);0.522397917685552;0.524886427793443;0.132412371385594;0.430510279088531;0.221736423166404;0.525245826274757;0.338358243172057;0.419851527990806;0.0496522339389121;0.0207007697246615;-0.135579903081165;0.0212515256222227;0.396918695717524;0.423502203342156;0.600176894209274;0.577558062365618;0.518192737556188;0.567865500497406;0.518797013239644;0.539156191222636;0.367819390221586;0.473541279041542;0.329199980316435;1;0.442250336542051;0.425576396794835
Substantia nigra, compact part (L);0.488023817589872;0.513691408938478;0.152168842392957;0.409327759207792;0.261604487637403;0.506847791176998;0.373611697874746;0.407858740663919;0.240399965007825;0.134954538309901;-0.0762176212457769;0.103469155569924;0.432106336368776;0.406313978711382;0.586414774270126;0.5287152346261;0.518400995726287;0.46769716724869;0.502057410050297;0.515480169388089;0.427869342572683;0.380622293757499;0.452281019834332;0.442250336542051;1;0.220504414565924
Substantia nigra, compact part (R);0.403957850077779;0.446737728853601;0.261736239531686;0.445315466061515;0.410774062643962;0.290237896447506;0.245552430974147;0.309041011797755;-0.0204364312363818;0.131814605009464;-0.0495262120762666;0.0317866470095382;0.447158233897637;0.438370984337277;0.445075957953381;0.40847574051908;0.352169186558935;0.354120019830021;0.435614800653178;0.424562149066523;0.297630834379705;0.235721476731672;0.256695429408907;0.425576396794835;0.220504414565924;1
